category	cputime	memory	repetition	status	task	variant	walltime
correct	0.070651779	25993216.0	01	true	goblint-regression/13-privatized_20-publish-regression_true.yml	pruning	0.07891703897621483
correct	0.072326391	26087424.0	01	true	goblint-regression/13-privatized_30-traces-oplus-vs-meet_true.yml	pruning	0.08088994689751416
correct	0.078693136	26066944.0	01	true	goblint-regression/13-privatized_32-traces-mine-vs-oplus-vs-meet_true.yml	pruning	0.0859276968985796
correct	0.074011182	25976832.0	01	true	goblint-regression/13-privatized_34-traces-minepp-L-needs-to-be-um_true.yml	pruning	0.08101284189615399
correct	0.074166484	26046464.0	01	true	goblint-regression/13-privatized_68-pfscan_protected_loop_minimal_interval_true.yml	pruning	0.08413676300551742
correct	0.077489964	26062848.0	01	true	goblint-regression/13-privatized_29-multiple-protecting2-vesal_true.yml	pruning	0.08535931305959821
correct	0.097073514	26009600.0	01	true	goblint-regression/13-privatized_24-multiple-protecting_true.yml	pruning	0.10551616689190269
correct	0.078133394	26193920.0	01	true	goblint-regression/36-apron_21-traces-cluster-based_true.yml	pruning	0.08874093601480126
correct	0.071896458	26116096.0	01	true	goblint-regression/36-apron_22-traces-write-centered-vs-meet-mutex_true_no-overflow.yml	pruning	0.079559713951312
correct	0.160651593	26116096.0	01	true	goblint-regression/13-privatized_27-multiple-protecting2_true.yml	pruning	0.17691940593067557
correct	0.073792998	25972736.0	01	true	pthread-ext/14_spin2003.yml	pruning	0.1201410839566961
correct	0.072822949	25968640.0	01	true	pthread-ext/29_conditionals_vs.yml	pruning	0.1028266770299524
correct	0.068151582	25993216.0	01	true	pthread-ext/48_ticket_lock_low_contention_vs-pthread.yml	pruning	0.07953488908242434
correct	0.078013648	26046464.0	01	true	pthread-ext/46_monabsex2_vs.yml	pruning	0.0827313739573583
correct	0.073971327	26009600.0	01	true	pthread-ext/45_monabsex1_vs.yml	pruning	0.0816610170295462
correct	0.070174992	26152960.0	01	false(unreach-call)	pthread/stateful01-1.yml	pruning	0.08444648701697588
correct	0.079531717	26140672.0	01	true	pthread/stateful01-2.yml	pruning	0.09123307093977928
correct	0.076261901	26050560.0	01	true	pthread-atomic/time_var_mutex.yml	pruning	0.08937938394956291
correct	0.073838921	26017792.0	01	true	pthread-ext/01b_inc.yml	pruning	0.08294707699678838
correct	35.051631415	26062848.0	01	true	pthread/triangular-1.yml	pruning	35.08020093198866
correct	8.018949984	26148864.0	01	false(unreach-call)	pthread/triangular-2.yml	pruning	8.034285869100131
correct	0.070298552	26017792.0	01	true	pthread-ext/02_inc_cas.yml	pruning	0.08777921204455197
correct	3.104594886	56659968.0	01	false(unreach-call)	goblint-regression/28-race_reach_21-deref_read_racing.yml	pruning	3.1234443789580837
correct	0.076227921	26038272.0	01	true	pthread-ext/48_ticket_lock_low_contention_vs.yml	pruning	0.08114232297521085
error	60.973281966	1057030144.0	01	TIMEOUT	goblint-regression/28-race_reach_37-indirect_racing.yml	pruning	61.06591647397727
