variant	model	repetition	task	status	category	cpu_s	wall_s	memory_bytes	returnvalue	executions	lazy-cycle-checks	reasoner-calls	reasoner-ns	reasoner-table-slots	reasoner-derived-candidates	reasoner-composition-middles	provenance-materializations	provenance-materialization-ns	provenance-materialization-ops	nogood-learn-attempts	nogood-explanation-warmup-skips	nogood-learned	nogood-match-queries	nogood-literal-checks	nogood-hits	nogood-maximum-bytes
candidate	sc	r04	singleton_with-uninit-problems.yml	true	correct	0.073591474	0.07806166401132941	26136576.0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0
candidate	sc	r04	pthread-demo-datarace-3.yml	false(unreach-call)	correct	0.119621904	0.1277215490117669	25915392.0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0
candidate	sc	r04	reorder_2.yml	false(unreach-call)	correct	0.142948319	0.15267608198337257	26042368.0	42	162	0	0	0	0	0	0	0	0	0	0	0	0	322	0	0	0
candidate	sc	r04	twostage_3.yml	false(unreach-call)	correct	0.076392874	0.08315729291643947	26128384.0	42	4	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0
candidate	sc	r04	race-1_1-join.yml	true	correct	0.069178754	0.0772865239996463	26046464.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	sc	r04	race-1_3-join.yml	false(unreach-call)	correct	0.068680035	0.07540580397471786	26087424.0	42	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
candidate	sc	r04	race-1_2-join.yml	false(unreach-call)	correct	0.06853056	0.07828195800539106	26013696.0	42	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
candidate	sc	r04	race-4_1-thread_local_vars.yml	true	correct	0.067009904	0.0726386490277946	26214400.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	sc	r04	race-2_1-container_of.yml	true	correct	0.071916959	0.07653138390742242	26091520.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	sc	r04	race-3_1-container_of-global.yml	true	correct	0.067524401	0.07568288000766188	26079232.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	tso	r01	13-privatized_66-mine-W-init_true.yml	true	correct	0.074895526	0.08068028197158128	25907200.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	tso	r01	36-apron_41-threadenter-no-locals_unknown_1_pos.yml	false(unreach-call)	correct	0.072563386	0.07884923997335136	25989120.0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	tso	r01	36-apron_16-traces-unprot2_true.yml	true	correct	0.081207763	0.08785862103104591	25878528.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	tso	r01	13-privatized_57-singlethreaded-unlock_true.yml	true	correct	0.072488039	0.07901716697961092	26017792.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	tso	r01	13-privatized_47-refine-protected2_true.yml	true	correct	0.077896305	0.08329857001081109	25931776.0	0	2	4	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
candidate	tso	r01	13-privatized_46-refine-protected1_true.yml	true	correct	0.070617984	0.07595784601289779	25931776.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	tso	r01	36-apron_11-traces-max-simple_true.yml	true	correct	0.068402821	0.07549916196148843	25985024.0	0	2	4	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
candidate	tso	r01	13-privatized_41-traces-ex-7_unknown_1_pos.yml	false(unreach-call)	correct	0.070649124	0.0750224650837481	26025984.0	42	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
candidate	tso	r01	13-privatized_41-traces-ex-7_unknown_1_neg.yml	false(unreach-call)	correct	0.076216165	0.08610806195065379	26021888.0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	tso	r01	13-privatized_40-traces-ex-6_true.yml	true	correct	0.068380655	0.07740376703441143	25972736.0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
candidate	tso	r01	13-privatized_58-singlethreaded-lock_true.yml	true	correct	0.070317018	0.07815959502477199	25919488.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	tso	r01	13-privatized_44-traces-mine2_true.yml	true	correct	0.076412433	0.08196332096122205	26021888.0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
candidate	tso	r01	13-privatized_18-first-reads_unknown_2_pos.yml	false(unreach-call)	correct	0.076213007	0.08146814699284732	26021888.0	42	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
candidate	tso	r01	13-privatized_18-first-reads_unknown_1_neg.yml	false(unreach-call)	correct	0.07128089	0.08059390308335423	26075136.0	42	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
candidate	tso	r01	13-privatized_36-traces-ex-3_true.yml	true	correct	0.074581898	0.0762925969902426	25993216.0	0	3	8	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0
candidate	tso	r01	13-privatized_18-first-reads_true.yml	true	correct	0.068025787	0.0747940189903602	26058752.0	0	2	4	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
candidate	tso	r01	13-privatized_35-traces-ex-2_true.yml	true	correct	0.075057749	0.07790965691674501	25944064.0	0	2	8	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0
candidate	tso	r01	13-privatized_37-traces-ex-4_true.yml	true	correct	0.073028084	0.07583988597616553	25939968.0	0	2	4	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
candidate	tso	r01	13-privatized_38-traces-ex-4-switch_true.yml	true	correct	0.072549834	0.07901813799981028	25935872.0	0	2	8	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0
candidate	tso	r01	13-privatized_19-publish-precision_unknown_1_pos.yml	false(unreach-call)	correct	0.074431201	0.07869973604101688	26058752.0	42	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
candidate	tso	r01	13-privatized_19-publish-precision_unknown_2_pos.yml	false(unreach-call)	correct	0.073024852	0.07805333100259304	25997312.0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	tso	r01	13-privatized_19-publish-precision_unknown_1_neg.yml	false(unreach-call)	correct	0.067888898	0.07305393798742443	26001408.0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	tso	r01	13-privatized_19-publish-precision_unknown_2_neg.yml	false(unreach-call)	correct	0.069671762	0.0757441979367286	26030080.0	42	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
candidate	tso	r01	13-privatized_45-traces-per-global-and-current-lock-mine-incomparable_true.yml	true	correct	0.073041741	0.07742231909651309	26042368.0	0	2	6	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
candidate	tso	r01	13-privatized_01-priv_nr_true.yml	true	correct	0.07878588	0.08355797699186951	26075136.0	0	2	4	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
candidate	tso	r01	13-privatized_19-publish-precision_true.yml	true	correct	0.073816061	0.08173636707942933	26062848.0	0	3	8	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0
candidate	tso	r01	13-privatized_42-traces-ex-mini_true.yml	true	correct	0.071162733	0.07929938996676356	26025984.0	0	2	4	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
candidate	tso	r01	13-privatized_33-traces-v-matters_true.yml	true	correct	0.070469406	0.09464234695769846	26062848.0	0	1	6	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
candidate	tso	r01	13-privatized_25-struct_nr_true.yml	true	correct	0.071617622	0.07666757900733501	26017792.0	0	2	4	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
candidate	tso	r01	13-privatized_69-refine-protected-loop-interval_true.yml	true	correct	0.069955377	0.07664344890508801	26017792.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	tso	r01	36-apron_17-traces-rpb-litmus_unknown_1_neg.yml	false(unreach-call)	correct	0.070472569	0.08039359003305435	25931776.0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	tso	r01	13-privatized_31-traces-mine-vs-mutex_true.yml	true	correct	0.070118504	0.0841997959651053	26005504.0	0	4	12	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0
candidate	tso	r01	13-privatized_20-publish-regression_true.yml	true	correct	0.072980814	0.08130419498775154	26017792.0	0	2	4	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
candidate	tso	r01	13-privatized_30-traces-oplus-vs-meet_true.yml	true	correct	0.078499925	0.08387579198461026	26066944.0	0	2	8	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0
candidate	tso	r01	13-privatized_32-traces-mine-vs-oplus-vs-meet_true.yml	true	correct	0.07515594	0.07858774496708065	26091520.0	0	3	12	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0
candidate	tso	r01	13-privatized_34-traces-minepp-L-needs-to-be-um_true.yml	true	correct	0.075926608	0.0808491880306974	25993216.0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
candidate	tso	r01	13-privatized_68-pfscan_protected_loop_minimal_interval_true.yml	true	correct	0.071692625	0.0803199439542368	26103808.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	tso	r01	13-privatized_29-multiple-protecting2-vesal_true.yml	true	correct	0.071667755	0.07937195093836635	26030080.0	0	4	12	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0
candidate	tso	r01	13-privatized_24-multiple-protecting_true.yml	true	correct	0.078897777	0.08262969797942787	26025984.0	0	7	24	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0
candidate	tso	r01	36-apron_21-traces-cluster-based_true.yml	true	correct	0.077544285	0.09798868896905333	26046464.0	0	6	26	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0
candidate	tso	r01	36-apron_22-traces-write-centered-vs-meet-mutex_true_no-overflow.yml	true	correct	0.077685468	0.08413778699468821	26013696.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	tso	r01	13-privatized_27-multiple-protecting2_true.yml	true	correct	0.084764266	0.08980054897256196	26030080.0	0	26	72	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0
candidate	tso	r01	14_spin2003.yml	true	correct	0.06980369	0.07491891109384596	26013696.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	tso	r01	29_conditionals_vs.yml	true	correct	0.071927751	0.07746051508001983	25993216.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	tso	r01	48_ticket_lock_low_contention_vs-pthread.yml	true	correct	0.074029715	0.07697246898896992	26013696.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	tso	r01	46_monabsex2_vs.yml	true	correct	0.069795913	0.0733184179989621	26038272.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	tso	r01	45_monabsex1_vs.yml	true	correct	0.072563135	0.07461722299922258	25927680.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	tso	r01	stateful01-1.yml	false(unreach-call)	correct	0.070591191	0.07640253496356308	26116096.0	42	0	4	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
candidate	tso	r01	stateful01-2.yml	true	correct	0.078595448	0.08229458204004914	26128384.0	0	6	12	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0
candidate	tso	r01	time_var_mutex.yml	true	correct	0.070762947	0.07683941896539181	26025984.0	0	2	4	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
candidate	tso	r01	01b_inc.yml	true	correct	0.071739365	0.08172672602813691	25944064.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	tso	r01	triangular-1.yml	true	correct	8.373907948	8.389572810032405	26058752.0	0	16632	43036	0	0	0	0	0	0	0	0	0	0	0	32277	0	0	0
candidate	tso	r01	triangular-2.yml	false(unreach-call)	correct	2.033530486	2.0419465230079368	26001408.0	42	3638	10316	0	0	0	0	0	0	0	0	0	0	0	7732	0	0	0
candidate	tso	r01	02_inc_cas.yml	true	correct	0.069547156	0.07759284309577197	25956352.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	tso	r01	28-race_reach_21-deref_read_racing.yml	false(unreach-call)	correct	3.835170093	3.853017203975469	56459264.0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	tso	r01	48_ticket_lock_low_contention_vs.yml	true	correct	0.080737599	0.08933648094534874	26025984.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	tso	r01	28-race_reach_37-indirect_racing.yml	TIMEOUT	error	60.841449314	61.064869569963776	1057124352.0																		
candidate	tso	r01	28-race_reach_45-escape_racing.yml	false(unreach-call)	correct	0.07104641	0.07926993910223246	26087424.0	42	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
candidate	tso	r01	28-race_reach_46-escape_racefree.yml	true	correct	0.07000599	0.08912804001010954	26091520.0	0	2	4	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
candidate	tso	r01	28-race_reach_01-simple_racing.yml	TIMEOUT	error	61.041429453	61.06981036905199	1057153024.0																		
candidate	tso	r01	28-race_reach_11-ptr_racing.yml	TIMEOUT	error	61.036641565	61.06735621904954	1057189888.0																		
candidate	tso	r01	circular_buffer_bad.yml	false(unreach-call)	correct	0.083245941	0.09117295208852738	26193920.0	42	1	14	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0
candidate	tso	r01	fib_safe-5.yml	true	correct	6.740231133	6.762562899035402	26087424.0	0	2772	6884	0	0	0	0	0	0	0	0	0	0	0	5163	0	0	0
candidate	tso	r01	fib_safe-6.yml	true	correct	35.485636495	35.513556360965595	25980928.0	0	12012	29036	0	0	0	0	0	0	0	0	0	0	0	21777	0	0	0
candidate	tso	r01	fib_unsafe-5.yml	false(unreach-call)	correct	1.866980129	1.8787900019669905	26017792.0	42	632	1880	0	0	0	0	0	0	0	0	0	0	0	1405	0	0	0
candidate	tso	r01	fib_unsafe-6.yml	false(unreach-call)	correct	9.85384127	9.867140661925077	26017792.0	42	2942	8244	0	0	0	0	0	0	0	0	0	0	0	6177	0	0	0
candidate	tso	r01	fib_unsafe-7.yml	false(unreach-call)	correct	50.996078804	51.03218414692674	26025984.0	42	13238	35572	0	0	0	0	0	0	0	0	0	0	0	26672	0	0	0
candidate	tso	r01	28-race_reach_24-sound_lock_racing.yml	TIMEOUT	error	61.031517872	61.060790371964686	1057189888.0																		
candidate	tso	r01	lazy01.yml	false(unreach-call)	correct	0.0672541	0.0757171530276537	26099712.0	42	1	6	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
candidate	tso	r01	circular_buffer_ok.yml	true	correct	4.330440207	4.337986511993222	26165248.0	0	3432	6864	0	0	0	0	0	0	0	0	0	0	0	5148	0	0	0
candidate	tso	r01	szymanski.yml	true	correct	0.068023903	0.074161744909361	26095616.0	0	6	62	0	0	0	0	0	0	0	0	0	12	0	31	0	0	0
candidate	tso	r01	dekker.yml	true	correct	0.070194849	0.07800186099484563	26021888.0	0	4	14	0	0	0	0	0	0	0	0	0	1	0	7	0	0	0
candidate	tso	r01	dekker-unfair.yml	true	correct	0.072681881	0.07755772094242275	26083328.0	0	4	14	0	0	0	0	0	0	0	0	0	1	0	7	0	0	0
candidate	tso	r01	unwind3-1.yml	false(unreach-call)	correct	0.068714157	0.07489716203417629	26103808.0	42	1	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
candidate	tso	r01	exponential-nondet.yml	true	correct	0.070123784	0.07742073899134994	26025984.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	tso	r01	unwind2-1.yml	false(unreach-call)	correct	0.069122887	0.0756804149132222	26148864.0	42	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	tso	r01	unwind2-100.yml	false(unreach-call)	correct	0.073526614	0.07773122005164623	26177536.0	42	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	tso	r01	butterfly.yml	true	correct	20.207878645	20.225560848019086	26218496.0	0	64560	304042	1	6672822	141456	213472	31248	1	76871	38	1	222	1	196280	237790	36	1554
candidate	tso	r01	43_NetBSD_sysmon_power_sliced.yml	true	correct	0.061613578	0.06873514107428491	26030080.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	tso	r01	28-race_reach_06-cond_racing1.yml	TIMEOUT	error	61.036006491	61.05561949999537	1057120256.0																		
candidate	tso	r01	queue_ok.yml	true	correct	0.078344335	0.08541563106700778	26238976.0	0	2	4	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
candidate	tso	r01	queue_ok_longer.yml	true	correct	1.199724705	1.2040146769722924	55529472.0	0	2	4	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
candidate	tso	r01	queue_ok_longest.yml	true	correct	5.338936635	5.34958604502026	240275456.0	0	2	4	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
candidate	tso	r01	queue_longer.yml	TIMEOUT	error	61.017510658	61.046181890997104	555282432.0																		
candidate	tso	r01	queue.yml	false(unreach-call)	correct	0.110171388	0.11459348793141544	26238976.0	42	2	40	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0
candidate	tso	r01	singleton.yml	false(unreach-call)	correct	0.078721055	0.08297946897801012	26161152.0	42	1	8	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0
candidate	tso	r01	singleton_with-uninit-problems.yml	true	correct	0.075568508	0.08047196106053889	26292224.0	0	4	12	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0
candidate	tso	r01	pthread-demo-datarace-3.yml	false(unreach-call)	correct	0.161453378	0.16664660698734224	26025984.0	42	0	80	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0
candidate	tso	r01	reorder_2.yml	false(unreach-call)	correct	0.165937656	0.1748439319198951	26152960.0	42	162	432	0	0	0	0	0	0	0	0	0	0	0	322	0	0	0
candidate	tso	r01	twostage_3.yml	false(unreach-call)	correct	0.084190164	0.09100087196566164	26300416.0	42	4	30	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0
candidate	tso	r01	race-1_1-join.yml	true	correct	0.077006622	0.08128701499663293	26292224.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	tso	r01	race-1_3-join.yml	false(unreach-call)	correct	0.074304233	0.08145769499242306	26275840.0	42	1	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
candidate	tso	r01	race-1_2-join.yml	false(unreach-call)	correct	0.075592999	0.08352686697617173	26304512.0	42	1	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
candidate	tso	r01	race-4_1-thread_local_vars.yml	true	correct	0.075280813	0.08246873400639743	26288128.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	tso	r01	race-2_1-container_of.yml	true	correct	0.080080213	0.08411644597072154	26341376.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	tso	r01	race-3_1-container_of-global.yml	true	correct	0.073978281	0.08099292195402086	26284032.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	tso	r02	13-privatized_66-mine-W-init_true.yml	true	correct	0.075354852	0.07854330795817077	25899008.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	tso	r02	36-apron_41-threadenter-no-locals_unknown_1_pos.yml	false(unreach-call)	correct	0.066548593	0.07158244901802391	25874432.0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	tso	r02	36-apron_16-traces-unprot2_true.yml	true	correct	0.075465234	0.0797837859718129	25862144.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	tso	r02	13-privatized_57-singlethreaded-unlock_true.yml	true	correct	0.070334248	0.07288377592340112	25886720.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	tso	r02	13-privatized_47-refine-protected2_true.yml	true	correct	0.072336816	0.07968002103734761	26017792.0	0	2	4	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
candidate	tso	r02	13-privatized_46-refine-protected1_true.yml	true	correct	0.07102804	0.07723304897081107	26001408.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	tso	r02	36-apron_11-traces-max-simple_true.yml	true	correct	0.070022917	0.07605161401443183	26021888.0	0	2	4	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
candidate	tso	r02	13-privatized_41-traces-ex-7_unknown_1_pos.yml	false(unreach-call)	correct	0.067354784	0.07451279694214463	25980928.0	42	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
candidate	tso	r02	13-privatized_41-traces-ex-7_unknown_1_neg.yml	false(unreach-call)	correct	0.072384611	0.0830457559786737	25931776.0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	tso	r02	13-privatized_40-traces-ex-6_true.yml	true	correct	0.073304474	0.0802124550100416	25956352.0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
candidate	tso	r02	13-privatized_58-singlethreaded-lock_true.yml	true	correct	0.071769384	0.07991116994526237	26021888.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	tso	r02	13-privatized_44-traces-mine2_true.yml	true	correct	0.069484787	0.07641089800745249	26042368.0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
candidate	tso	r02	13-privatized_18-first-reads_unknown_2_pos.yml	false(unreach-call)	correct	0.07274281	0.07781308493576944	26013696.0	42	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
candidate	tso	r02	13-privatized_18-first-reads_unknown_1_neg.yml	false(unreach-call)	correct	0.07435967	0.0769341989653185	25935872.0	42	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
candidate	tso	r02	13-privatized_36-traces-ex-3_true.yml	true	correct	0.073009774	0.08029742003418505	25985024.0	0	3	8	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0
candidate	tso	r02	13-privatized_18-first-reads_true.yml	true	correct	0.069200993	0.07666973094455898	26058752.0	0	2	4	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
candidate	tso	r02	13-privatized_35-traces-ex-2_true.yml	true	correct	0.074200094	0.08051315799821168	25985024.0	0	2	8	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0
candidate	tso	r02	13-privatized_37-traces-ex-4_true.yml	true	correct	0.073138693	0.08294416102580726	25948160.0	0	2	4	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
candidate	tso	r02	13-privatized_38-traces-ex-4-switch_true.yml	true	correct	0.068690653	0.07747005904093385	26046464.0	0	2	8	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0
candidate	tso	r02	13-privatized_19-publish-precision_unknown_1_pos.yml	false(unreach-call)	correct	0.072598369	0.08046179905068129	26058752.0	42	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
candidate	tso	r02	13-privatized_19-publish-precision_unknown_2_pos.yml	false(unreach-call)	correct	0.068471304	0.0762902470305562	26030080.0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	tso	r02	13-privatized_19-publish-precision_unknown_1_neg.yml	false(unreach-call)	correct	0.075112111	0.08087744691874832	25980928.0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	tso	r02	13-privatized_19-publish-precision_unknown_2_neg.yml	false(unreach-call)	correct	0.070223805	0.0784902039449662	26030080.0	42	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
candidate	tso	r02	13-privatized_45-traces-per-global-and-current-lock-mine-incomparable_true.yml	true	correct	0.074253691	0.0807958790101111	25972736.0	0	2	6	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
candidate	tso	r02	13-privatized_01-priv_nr_true.yml	true	correct	0.078539294	0.08649623102974147	26062848.0	0	2	4	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
candidate	tso	r02	13-privatized_19-publish-precision_true.yml	true	correct	0.072006397	0.07562907203100622	26013696.0	0	3	8	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0
candidate	tso	r02	13-privatized_42-traces-ex-mini_true.yml	true	correct	0.072081062	0.07832278695423156	26058752.0	0	2	4	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
candidate	tso	r02	13-privatized_33-traces-v-matters_true.yml	true	correct	0.078909947	0.0820421960670501	25944064.0	0	1	6	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
candidate	tso	r02	13-privatized_25-struct_nr_true.yml	true	correct	0.073173974	0.07901028508786112	26083328.0	0	2	4	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
candidate	tso	r02	13-privatized_69-refine-protected-loop-interval_true.yml	true	correct	0.07575627	0.08120946597773582	26030080.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	tso	r02	36-apron_17-traces-rpb-litmus_unknown_1_neg.yml	false(unreach-call)	correct	0.073164307	0.07650850305799395	25964544.0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	tso	r02	13-privatized_31-traces-mine-vs-mutex_true.yml	true	correct	0.073531279	0.07648167805746198	26062848.0	0	4	12	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0
candidate	tso	r02	13-privatized_20-publish-regression_true.yml	true	correct	0.070968597	0.07922066003084183	26050560.0	0	2	4	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
candidate	tso	r02	13-privatized_30-traces-oplus-vs-meet_true.yml	true	correct	0.075636633	0.07931634702254087	26066944.0	0	2	8	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0
candidate	tso	r02	13-privatized_32-traces-mine-vs-oplus-vs-meet_true.yml	true	correct	0.071855217	0.07818628405220807	26062848.0	0	3	12	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0
candidate	tso	r02	13-privatized_34-traces-minepp-L-needs-to-be-um_true.yml	true	correct	0.07433946	0.0797336739487946	26025984.0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
candidate	tso	r02	13-privatized_68-pfscan_protected_loop_minimal_interval_true.yml	true	correct	0.0736958	0.07619403791613877	26148864.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	tso	r02	13-privatized_29-multiple-protecting2-vesal_true.yml	true	correct	0.073565672	0.07572492596227676	26058752.0	0	4	12	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0
candidate	tso	r02	13-privatized_24-multiple-protecting_true.yml	true	correct	0.0803821	0.08283652493264526	25989120.0	0	7	24	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0
candidate	tso	r02	36-apron_21-traces-cluster-based_true.yml	true	correct	0.075387654	0.08148885308764875	26058752.0	0	6	26	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0
candidate	tso	r02	36-apron_22-traces-write-centered-vs-meet-mutex_true_no-overflow.yml	true	correct	0.079322775	0.08477908396162093	26087424.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	tso	r02	13-privatized_27-multiple-protecting2_true.yml	true	correct	0.089136988	0.09156840003561229	26079232.0	0	26	72	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0
candidate	tso	r02	14_spin2003.yml	true	correct	0.065749463	0.07248499908018857	26030080.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
