task	status	category	interpretation	cputime	walltime	memory	executions	blocked	xml
c/goblint-regression/28-race_reach_83-list2_racing1.yml	TIMEOUT	error	unknown	11.002418665s	11.01545604801504s	90157056B			shard1/fair-census-shard1.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/goblint-regression/28-race_reach_84-list2_racing2.yml	TIMEOUT	error	unknown	11.005500627s	11.01977822399931s	91521024B			shard1/fair-census-shard1.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/goblint-regression/28-race_reach_90-arrayloop2_racing.yml	TIMEOUT	error	unknown	11.005959699s	11.020380853035022s	97861632B			shard1/fair-census-shard1.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread/bigshot_s.yml	true	correct	benchmark-consistent	0.069214713s	0.08038168301573023s	25845760B			shard1/fair-census-shard1.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread/singleton_with-uninit-problems.yml	true	correct	benchmark-consistent	0.075293364s	0.08323760703206062s	26009600B			shard1/fair-census-shard1.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/goblint-regression/13-privatized_67-pthread_cond_wait_true.yml	ERROR (compilation)	error	unknown	0.067690181s	0.07636715401895344s	25690112B			shard1/fair-census-shard1.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/goblint-regression/13-privatized_67-pthread_cond_wait_unknown_1_neg.yml	ERROR (compilation)	error	unknown	0.063792711s	0.07114840898429975s	25686016B			shard1/fair-census-shard1.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread/reorder_5.yml	false(unreach-call)	correct	benchmark-consistent	1.671804502s	1.6837402019882575s	25944064B			shard1/fair-census-shard1.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread/reorder_2.yml	false(unreach-call)	correct	benchmark-consistent	0.111621707s	0.1242844290100038s	25915392B			shard1/fair-census-shard1.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-C-DAC/pthread-numerical-integration.yml	ABORTED	error	unknown	0.074193287s	0.20938642596593127s	25956352B			shard1/fair-census-shard1.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-complex/elimination_backoff_stack.yml	TIMEOUT	error	unknown	10.996663573s	11.016003841010388s	26198016B			shard1/fair-census-shard1.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/ldv-races/race-1_1-join.yml	true	correct	benchmark-consistent	0.067406328s	0.07663152797613293s	25968640B			shard1/fair-census-shard1.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/ldv-races/race-1_3-join.yml	false(unreach-call)	correct	benchmark-consistent	0.065990685s	0.07844829600071535s	25968640B			shard1/fair-census-shard1.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/ldv-races/race-4_1-thread_local_vars.yml	true	correct	benchmark-consistent	0.07744922s	0.09542971203336492s	26107904B			shard1/fair-census-shard1.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/ldv-linux-3.14-races/linux-3.14--drivers--spi--spi-tegra20-slink.ko.cil.yml	ERROR (compilation)	error	unknown	0.079269787s	0.08779259002767503s	26554368B			shard1/fair-census-shard1.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/ldv-races/race-3_1-container_of-global.yml	true	correct	benchmark-consistent	0.071294312s	0.08057713304879144s	25997312B			shard1/fair-census-shard1.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/ldv-races/race-3_2-container_of-global.yml	true	wrong	conditional-input-miss	0.071392726s	0.07889018399873748s	26112000B			shard1/fair-census-shard1.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/ldv-races/race-2_4-container_of.yml	true	wrong	conditional-input-miss	0.074024864s	0.0866432809852995s	26091520B			shard1/fair-census-shard1.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/libvsync/ttaslock.yml	TIMEOUT	error	unknown	11.203082219s	11.228755295975134s	3423027200B			shard1/fair-census-shard1.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/libvsync/semaphore.yml	true	correct	benchmark-consistent	2.314005727s	2.3273581950343214s	26669056B			shard1/fair-census-shard1.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/libvsync/bounded_mpmc_check_full.yml	true	correct	benchmark-consistent	0.115878018s	0.13824957300676033s	26763264B			shard1/fair-census-shard1.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/libvsync/rec_ticketlock.yml	TIMEOUT	error	unknown	11.207021173s	11.232775962969754s	3369746432B			shard1/fair-census-shard1.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/libvsync/cnalock.yml	ERROR (unsupported property: invalid memory access)	error	unknown	0.117208789s	0.13251586398109794s	26894336B			shard1/fair-census-shard1.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/libvsync/hclhlock.yml	ERROR (unsupported property: invalid memory access)	error	unknown	0.120040516s	0.13353342603659257s	26972160B			shard1/fair-census-shard1.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/ldv-linux-3.14-races/linux-3.14--drivers--usb--misc--adutux.ko.cil.yml	ERROR (compilation)	error	unknown	0.08690832s	0.09645448299124837s	26714112B			shard1/fair-census-shard1.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-driver-races/char_generic_nvram_nvram_unlocked_ioctl_write_nvram.yml	ERROR (compilation)	error	unknown	0.093994194s	0.10149316099705175s	27103232B			shard1/fair-census-shard1.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-driver-races/char_pc8736x_gpio_pc8736x_gpio_open_pc8736x_gpio_set.yml	ERROR (compilation)	error	unknown	0.090864089s	0.09870791499270126s	27074560B			shard1/fair-census-shard1.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-driver-races/char_pc8736x_gpio_pc8736x_gpio_get_pc8736x_gpio_set.yml	ERROR (compilation)	error	unknown	0.093778531s	0.10522938199574128s	27144192B			shard1/fair-census-shard1.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-driver-races/char_pc8736x_gpio_pc8736x_gpio_open_pc8736x_gpio_get.yml	ERROR (compilation)	error	unknown	0.094813088s	0.10494647396262735s	27136000B			shard1/fair-census-shard1.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-driver-races/char_pc8736x_gpio_pc8736x_gpio_configure_pc8736x_gpio_set.yml	ERROR (compilation)	error	unknown	0.096039199s	0.11745936097577214s	27062272B			shard1/fair-census-shard1.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-driver-races/char_pc8736x_gpio_pc8736x_gpio_current_pc8736x_gpio_get.yml	ERROR (compilation)	error	unknown	0.095665632s	0.11853471799986437s	27152384B			shard1/fair-census-shard1.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-driver-races/char_pc8736x_gpio_pc8736x_gpio_configure_pc8736x_gpio_current.yml	ERROR (compilation)	error	unknown	0.09008994s	0.10811168799409643s	27115520B			shard1/fair-census-shard1.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-driver-races/char_pc8736x_gpio_pc8736x_gpio_change_pc8736x_gpio_set.yml	ERROR (compilation)	error	unknown	0.09807116s	0.12422559002880007s	27058176B			shard1/fair-census-shard1.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-driver-races/char_pc8736x_gpio_pc8736x_gpio_change_pc8736x_gpio_current.yml	ERROR (compilation)	error	unknown	0.097809723s	0.13905429898295552s	27086848B			shard1/fair-census-shard1.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/ldv-linux-3.14-races/linux-3.14--drivers--net--irda--nsc-ircc.ko.cil.yml	ERROR (compilation)	error	unknown	0.129994474s	0.1367873050039634s	27660288B			shard1/fair-census-shard1.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/ldv-linux-3.14-races/linux-3.14--drivers--media--platform--marvell-ccic--cafe_ccic.ko.cil-2.yml	ERROR (compilation)	error	unknown	0.131683967s	0.14141775795724243s	27676672B			shard1/fair-census-shard1.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/goblint-regression/36-apron_41-threadenter-no-locals_unknown_1_pos.yml	false(unreach-call)	correct	benchmark-consistent	0.073886063s	0.07792234694352373s	25681920B			shard2/fair-census-shard2.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/goblint-regression/36-apron_16-traces-unprot2_true.yml	true	correct	benchmark-consistent	0.071024874s	0.07667541195405647s	25686016B			shard2/fair-census-shard2.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/goblint-regression/13-privatized_47-refine-protected2_true.yml	true	correct	benchmark-consistent	0.070835933s	0.07293980702525005s	25677824B			shard2/fair-census-shard2.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/goblint-regression/36-apron_11-traces-max-simple_true.yml	true	correct	benchmark-consistent	0.074181708s	0.07816033798735589s	25706496B			shard2/fair-census-shard2.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/goblint-regression/13-privatized_41-traces-ex-7_unknown_1_neg.yml	false(unreach-call)	correct	benchmark-consistent	0.073420895s	0.08112551900558174s	25698304B			shard2/fair-census-shard2.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/goblint-regression/13-privatized_58-singlethreaded-lock_true.yml	true	correct	benchmark-consistent	0.067392676s	0.07070406404091045s	25669632B			shard2/fair-census-shard2.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/goblint-regression/13-privatized_18-first-reads_unknown_1_pos.yml	true	wrong	conditional-input-miss	0.071683412s	0.07659556204453111s	25722880B			shard2/fair-census-shard2.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/goblint-regression/13-privatized_18-first-reads_unknown_1_neg.yml	false(unreach-call)	correct	benchmark-consistent	0.069869016s	0.07527746900450438s	25726976B			shard2/fair-census-shard2.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/goblint-regression/13-privatized_52-refine-protected-loop2-small_true.yml	TIMEOUT	error	unknown	10.993153228s	11.01721106399782s	75984896B			shard2/fair-census-shard2.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/goblint-regression/13-privatized_18-first-reads_true.yml	true	correct	benchmark-consistent	0.069502403s	0.07445749995531514s	25640960B			shard2/fair-census-shard2.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/goblint-regression/13-privatized_37-traces-ex-4_true.yml	true	correct	benchmark-consistent	0.071913631s	0.08783118601422757s	25690112B			shard2/fair-census-shard2.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/goblint-regression/13-privatized_19-publish-precision_unknown_1_pos.yml	false(unreach-call)	correct	benchmark-consistent	0.072063329s	0.08156605396652594s	25784320B			shard2/fair-census-shard2.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/goblint-regression/13-privatized_19-publish-precision_unknown_1_neg.yml	false(unreach-call)	correct	benchmark-consistent	0.069864165s	0.07623924996005371s	25763840B			shard2/fair-census-shard2.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/goblint-regression/13-privatized_45-traces-per-global-and-current-lock-mine-incomparable_true.yml	true	correct	benchmark-consistent	0.073550026s	0.09135028900345787s	25653248B			shard2/fair-census-shard2.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/goblint-regression/13-privatized_19-publish-precision_true.yml	true	correct	benchmark-consistent	0.070993915s	0.08185603597667068s	25792512B			shard2/fair-census-shard2.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/goblint-regression/13-privatized_33-traces-v-matters_true.yml	true	correct	benchmark-consistent	0.068323887s	0.09235151699976996s	25726976B			shard2/fair-census-shard2.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/goblint-regression/13-privatized_69-refine-protected-loop-interval_true.yml	true	correct	benchmark-consistent	0.072099941s	0.08250125899212435s	25735168B			shard2/fair-census-shard2.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/goblint-regression/36-apron_17-traces-rpb-litmus_unknown_1_neg.yml	false(unreach-call)	correct	benchmark-consistent	0.066991662s	0.07691349100787193s	25657344B			shard2/fair-census-shard2.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/goblint-regression/13-privatized_20-publish-regression_true.yml	true	correct	benchmark-consistent	0.073022866s	0.07879125897306949s	25751552B			shard2/fair-census-shard2.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/goblint-regression/13-privatized_32-traces-mine-vs-oplus-vs-meet_true.yml	true	correct	benchmark-consistent	0.072242348s	0.07788014400284737s	25743360B			shard2/fair-census-shard2.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/goblint-regression/13-privatized_68-pfscan_protected_loop_minimal_interval_true.yml	true	correct	benchmark-consistent	0.073884028s	0.08132969995494932s	25800704B			shard2/fair-census-shard2.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/goblint-regression/13-privatized_24-multiple-protecting_true.yml	true	correct	benchmark-consistent	0.072198765s	0.07863869902212173s	25759744B			shard2/fair-census-shard2.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/weaver/popl20-figure1.wvr.yml	true	correct	benchmark-consistent	0.065696725s	0.07401533197844401s	25251840B			shard2/fair-census-shard2.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/weaver/bench-exp1x3.wvr.yml	true	correct	benchmark-consistent	0.064708487s	0.07315428601577878s	25247744B			shard2/fair-census-shard2.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/goblint-regression/36-apron_21-traces-cluster-based_true.yml	true	correct	benchmark-consistent	0.074215016s	0.07816016295691952s	25792512B			shard2/fair-census-shard2.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/goblint-regression/36-apron_22-traces-write-centered-vs-meet-mutex_true_no-overflow.yml	true	correct	benchmark-consistent	0.071005864s	0.07926363096339628s	25833472B			shard2/fair-census-shard2.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/weaver/mult-comm.wvr.yml	TIMEOUT	error	unknown	10.797314721s	10.826865595998242s	3999997952B			shard2/fair-census-shard2.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/weaver/security.wvr.yml	true	correct	benchmark-consistent	0.068892278s	0.0790379429818131s	25227264B			shard2/fair-census-shard2.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/weaver/test-easy6.wvr.yml	true	correct	benchmark-consistent	0.069003551s	0.08069766202243045s	25206784B			shard2/fair-census-shard2.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/weaver/popl20-nonblocking-cntr.wvr.yml	true	correct	benchmark-consistent	0.070060037s	0.08027995796874166s	25255936B			shard2/fair-census-shard2.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/weaver/parallel-misc-3.wvr.yml	true	correct	benchmark-consistent	0.069140811s	0.07704763096990064s	25296896B			shard2/fair-census-shard2.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/weaver/popl20-nonblocking-cntr-alt.wvr.yml	true	correct	benchmark-consistent	0.065839604s	0.07953196304151788s	25223168B			shard2/fair-census-shard2.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/weaver/chl-sre-symm.wvr.yml	true	correct	benchmark-consistent	0.069318687s	0.07715304405428469s	25243648B			shard2/fair-census-shard2.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/goblint-regression/13-privatized_27-multiple-protecting2_true.yml	true	correct	benchmark-consistent	0.075067996s	0.08243022201349959s	25849856B			shard2/fair-census-shard2.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/weaver/mult-flipped-dist.wvr.yml	TIMEOUT	error	unknown	11.046515072s	11.093313160992693s	3999997952B			shard2/fair-census-shard2.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/weaver/popl20-difference-det.wvr.yml	true	correct	benchmark-consistent	0.070860994s	0.07929339702241123s	25260032B			shard2/fair-census-shard2.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/weaver/parallel-misc-4.wvr.yml	true	correct	benchmark-consistent	0.076612166s	0.09872882603667676s	25288704B			shard2/fair-census-shard2.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/weaver/bench-exp2x3.wvr.yml	true	correct	benchmark-consistent	0.064936626s	0.07479225599672645s	25260032B			shard2/fair-census-shard2.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/weaver/parallel-ticket-3.wvr.yml	true	correct	benchmark-consistent	0.068921795s	0.07843598601175472s	25321472B			shard2/fair-census-shard2.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/weaver/bench-exp2x4.wvr.yml	true	correct	benchmark-consistent	0.07134115s	0.08179971197387204s	25362432B			shard2/fair-census-shard2.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/weaver/parallel-misc-3-extended.wvr.yml	true	correct	benchmark-consistent	0.0909005s	0.10362711199559271s	25313280B			shard2/fair-census-shard2.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/weaver/parallel-bluetooth.wvr.yml	true	correct	benchmark-consistent	0.067502732s	0.07297193194972351s	25235456B			shard2/fair-census-shard2.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/weaver/bench-exp2x6.wvr.yml	true	correct	benchmark-consistent	0.067635668s	0.08105259400326759s	25337856B			shard2/fair-census-shard2.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/weaver/parallel-ticket-4.wvr.yml	true	correct	benchmark-consistent	0.069351909s	0.08069486101157963s	25337856B			shard2/fair-census-shard2.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/weaver/array-eq-symm.wvr.yml	true	correct	benchmark-consistent	0.068660383s	0.07969798799604177s	25296896B			shard2/fair-census-shard2.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/weaver/fibonacci.wvr.yml	true	correct	benchmark-consistent	0.072070323s	0.07498468901030719s	25370624B			shard2/fair-census-shard2.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/weaver/popl20-mult-4.wvr.yml	TIMEOUT	error	unknown	10.989668227s	11.019510067999363s	66326528B			shard2/fair-census-shard2.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/weaver/chl-file-item-symm.wvr.yml	true	correct	benchmark-consistent	0.067421528s	0.07417775096837431s	25305088B			shard2/fair-census-shard2.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/weaver/chl-simpl-str-trans.wvr.yml	true	correct	benchmark-consistent	0.071947863s	0.077343468030449s	25321472B			shard2/fair-census-shard2.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/weaver/bench-exp2x9.wvr.yml	true	correct	benchmark-consistent	0.070287322s	0.0756558440043591s	25272320B			shard2/fair-census-shard2.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/weaver/unroll-2.wvr.yml	true	correct	benchmark-consistent	0.069102278s	0.08184640697436407s	25337856B			shard2/fair-census-shard2.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/weaver/popl20-simple-queue.wvr.yml	true	correct	benchmark-consistent	0.070832172s	0.0767138369847089s	25362432B			shard2/fair-census-shard2.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/weaver/chl-simpl-str-subst.wvr.yml	true	correct	benchmark-consistent	0.070543539s	0.0810636579990387s	25309184B			shard2/fair-census-shard2.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/weaver/popl20-more-sum-array-hom.wvr.yml	true	correct	benchmark-consistent	0.069685458s	0.07955659303115681s	25382912B			shard2/fair-census-shard2.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/weaver/unroll-cond-2.wvr.yml	true	correct	benchmark-consistent	0.068772866s	0.076997454976663s	25374720B			shard2/fair-census-shard2.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/weaver/popl20-simple-array-sum.wvr.yml	true	correct	benchmark-consistent	0.071939887s	0.07887924497481436s	25362432B			shard2/fair-census-shard2.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/weaver/popl20-more-min-le-max.wvr.yml	true	correct	benchmark-consistent	0.070483809s	0.07905516598839313s	25362432B			shard2/fair-census-shard2.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/weaver/popl20-more-array-sum.wvr.yml	true	wrong	conditional-input-miss	0.068191712s	0.07667253201361746s	25284608B			shard2/fair-census-shard2.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/weaver/popl20-more-max-array.wvr.yml	true	correct	benchmark-consistent	0.071934976s	0.07963781297439709s	25382912B			shard2/fair-census-shard2.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/weaver/unroll-4.wvr.yml	true	correct	benchmark-consistent	0.070937221s	0.07713399600470439s	25251840B			shard2/fair-census-shard2.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/weaver/popl20-bad-three-array-sum-alt.wvr.yml	true	correct	benchmark-consistent	0.076507748s	0.08450589899439365s	25321472B			shard2/fair-census-shard2.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/weaver/popl20-more-max-array-hom.wvr.yml	true	correct	benchmark-consistent	0.069581676s	0.07669047999661416s	25329664B			shard2/fair-census-shard2.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/weaver/parallel-min-max-1.wvr.yml	TIMEOUT	error	unknown	11.167545467s	11.186127176973969s	2872012800B			shard2/fair-census-shard2.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/weaver/chl-array-int-symm.wvr.yml	true	correct	benchmark-consistent	0.069601878s	0.07802514499053359s	25378816B			shard2/fair-census-shard2.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/weaver/unroll-5.wvr.yml	true	correct	benchmark-consistent	0.072799674s	0.08025692001683637s	25300992B			shard2/fair-census-shard2.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/weaver/popl20-more-vector-add.wvr.yml	true	correct	benchmark-consistent	0.072003741s	0.07965603598859161s	25411584B			shard2/fair-census-shard2.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/weaver/parallel-ticket-6.wvr.yml	true	correct	benchmark-consistent	0.071505127s	0.0806513600400649s	25346048B			shard2/fair-census-shard2.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/weaver/chl-file-item-trans.wvr.yml	true	correct	benchmark-consistent	0.072167699s	0.08070007199421525s	25358336B			shard2/fair-census-shard2.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/weaver/popl20-queue-add-2.wvr.yml	true	correct	benchmark-consistent	0.068389789s	0.07346791197778657s	25395200B			shard2/fair-census-shard2.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/weaver/popl20-min-max-dec.wvr.yml	true	correct	benchmark-consistent	0.076391741s	0.0839442050200887s	25333760B			shard2/fair-census-shard2.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/weaver/chl-time-trans.wvr.yml	true	correct	benchmark-consistent	0.069757726s	0.07864089403301477s	25264128B			shard2/fair-census-shard2.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/weaver/array-eq-trans.wvr.yml	true	correct	benchmark-consistent	0.074766181s	0.08213002397678792s	25358336B			shard2/fair-census-shard2.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/weaver/popl20-three-array-sum.wvr.yml	true	correct	benchmark-consistent	0.071283081s	0.08190557098714635s	25341952B			shard2/fair-census-shard2.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/weaver/unroll-cond-4.wvr.yml	true	correct	benchmark-consistent	0.072896438s	0.08328467601677403s	25370624B			shard2/fair-census-shard2.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/weaver/chl-collitem-symm.wvr.yml	true	correct	benchmark-consistent	0.073583244s	0.08895530103472993s	25305088B			shard2/fair-census-shard2.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/weaver/chl-word-symm.wvr.yml	TIMEOUT	error	unknown	11.181640885s	11.201143225014675s	3053391872B			shard2/fair-census-shard2.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/weaver/chl-file-item-subst.wvr.yml	true	correct	benchmark-consistent	0.077706546s	0.08216278103645891s	25399296B			shard2/fair-census-shard2.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/weaver/chl-array-int-trans.wvr.yml	true	correct	benchmark-consistent	0.072649733s	0.08369864901760593s	25399296B			shard2/fair-census-shard2.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/weaver/popl20-min-max-inc-dec.wvr.yml	true	correct	benchmark-consistent	0.074679403s	0.08737495902460068s	25419776B			shard2/fair-census-shard2.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/weaver/popl20-more-dec-subseq.wvr.yml	true	correct	benchmark-consistent	0.073578043s	0.08036681398516521s	25362432B			shard2/fair-census-shard2.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/weaver/chl-exp-term-subst.wvr.yml	true	correct	benchmark-consistent	0.077787607s	0.08381910104071721s	25403392B			shard2/fair-census-shard2.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/weaver/unroll-cond-5.wvr.yml	true	correct	benchmark-consistent	0.070886335s	0.08047080604592338s	25313280B			shard2/fair-census-shard2.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/weaver/popl20-two-queue.wvr.yml	true	correct	benchmark-consistent	0.072905854s	0.08693188999313861s	25341952B			shard2/fair-census-shard2.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
c/weaver/parallel-lamport.wvr.yml	true	correct	benchmark-consistent	0.071815509s	0.0846536880126223s	25337856B			shard2/fair-census-shard2.2026-07-15_17-08-25.results.genmc-fair-sc.unreach-call.xml.bz2
