tool		GenMC SV-COMP fair-coverage adapter GenMC (https://plv.mpi-sws.org/genmc):   GenMC v0.17.0 (commit #unknown)   Built with LLVM 15.0.7 (Release)	GenMC SV-COMP fair-coverage adapter GenMC (https://plv.mpi-sws.org/genmc):   GenMC v0.17.0 (commit #unknown)   Built with LLVM 15.0.7 (Release)	GenMC SV-COMP fair-coverage adapter GenMC (https://plv.mpi-sws.org/genmc):   GenMC v0.17.0 (commit #unknown)   Built with LLVM 15.0.7 (Release)	GenMC SV-COMP fair-coverage adapter GenMC (https://plv.mpi-sws.org/genmc):   GenMC v0.17.0 (commit #unknown)   Built with LLVM 15.0.7 (Release)	GenMC SV-COMP fair-coverage adapter GenMC (https://plv.mpi-sws.org/genmc):   GenMC v0.17.0 (commit #unknown)   Built with LLVM 15.0.7 (Release)	GenMC SV-COMP fair-coverage adapter GenMC (https://plv.mpi-sws.org/genmc):   GenMC v0.17.0 (commit #unknown)   Built with LLVM 15.0.7 (Release)	GenMC SV-COMP fair-coverage adapter GenMC (https://plv.mpi-sws.org/genmc):   GenMC v0.17.0 (commit #unknown)   Built with LLVM 15.0.7 (Release)	GenMC SV-COMP fair-coverage adapter GenMC (https://plv.mpi-sws.org/genmc):   GenMC v0.17.0 (commit #unknown)   Built with LLVM 15.0.7 (Release)
run set		baseline.unreach-call	baseline.unreach-call	baseline.unreach-call	baseline.unreach-call	baseline.unreach-call	baseline.unreach-call	baseline.unreach-call	baseline.unreach-call
/workspace/svcomp2026-caat/sv-benchmarks/c/		status	cputime (s)	walltime (s)	memory (MB)	status	cputime (s)	walltime (s)	memory (MB)
pthread-ext/40_barrier_vf.yml	false	ERROR (compilation)	0.059076894	0.06192476299474947	25.600000	ERROR (compilation)	0.057594491	0.06373959602206014	25.546752
pthread/triangular-2.yml	false	false(unreach-call)	1.508961365	1.5156890130019747	26.009600	false(unreach-call)	1.158763245	1.1649582069949247	25.927680
pthread/triangular-longer-1.yml	true	TIMEOUT	60.997361639	61.009236329991836	25.997312	TIMEOUT	60.989785416	61.01121046298067	25.968640
pthread/triangular-longest-1.yml	true	TIMEOUT	61.000101261	61.010786842001835	25.939968	TIMEOUT	61.001226866	61.01001641098992	25.931776
pthread/triangular-longest-2.yml	false	TIMEOUT	60.987395788	61.00994962800178	25.878528	TIMEOUT	60.981385598	61.01036795301479	25.878528
pthread-ext/36_stack_cas_p0_vs_concur.yml	true	true	0.070084833	0.07401664601638913	26.157056	true	0.066786917	0.07218086201464757	26.128384
pthread-ext/18_read_write_lock.yml	true	true	0.066843995	0.07241980501567014	25.997312	true	0.065246161	0.07338200500817038	26.038272
pthread-ext/09_fmaxsym.yml	true	true	0.064801272	0.07158889199490659	25.907200	true	0.062967205	0.07196401900728233	25.866240
goblint-regression/28-race_reach_22-deref_read_racefree.yml	true	ERROR (unsupported property: invalid memory access)	3.469294324	3.4796117160003632	56.852480	ERROR (unsupported property: invalid memory access)	3.420504003	3.4302226250001695	56.946688
goblint-regression/28-race_reach_45-escape_racing.yml	false	false(unreach-call)	0.059581057	0.06580510799540207	25.817088	false(unreach-call)	0.068917453	0.07296535500790924	25.944064
pthread-ext/39_rand_lock_p0_vs.yml	true	true	0.063457517	0.06979154198779725	25.899008	true	0.066605737	0.06994645501254126	25.837568
goblint-regression/28-race_reach_41-trylock_racefree.yml	true	TIMEOUT	61.226148802	61.249975113983965	3968.131072	OUT OF MEMORY	45.960822196	46.26106073401752	3999.997952
goblint-regression/28-race_reach_36-indirect_racefree.yml	true	TIMEOUT	61.00848754	61.24714532500366	3968.151552	OUT OF MEMORY	45.526671829	45.55851930999779	3999.997952
goblint-regression/28-race_reach_01-simple_racing.yml	false	false(unreach-call)	13.218616469	13.322273223020602	2061.279232	false(unreach-call)	7.798298995	7.82127748298808	2061.971456
goblint-regression/28-race_reach_11-ptr_racing.yml	false	false(unreach-call)	13.203174842	13.239924477995373	2061.185024	false(unreach-call)	7.844494896	7.883007092983462	2062.077952
pthread-divine/tls_basic.yml	true	ERROR (compilation)	0.058630049	0.06520387399359606	25.665536	ERROR (compilation)	0.061211027	0.0678062180231791	25.640960
pthread/fib_safe-5.yml	true	true	4.65874612	4.6684210789971985	25.944064	true	2.725123494	2.7385120899998583	25.915392
pthread/fib_safe-7.yml	true	TIMEOUT	60.940833849	61.013128764985595	25.968640	TIMEOUT	60.989711141	61.00977839299594	25.935872
