category	cputime	memory	repetition	status	task	variant	walltime
error	60.988942617	101638144.0	01	TIMEOUT	pthread/queue_longer.yml	baseline	61.02103772602277
correct	2.821763499	26247168.0	01	false(unreach-call)	pthread/queue.yml	baseline	2.8295176409883425
correct	0.079833266	26308608.0	01	false(unreach-call)	pthread/singleton.yml	baseline	0.08675376401515678
correct	0.078948292	26206208.0	01	true	pthread/singleton_with-uninit-problems.yml	baseline	0.08804749802220613
correct	0.165773833	26091520.0	01	false(unreach-call)	pthread-C-DAC/pthread-demo-datarace-3.yml	baseline	0.1774717370280996
correct	1.451044214	26214400.0	01	false(unreach-call)	pthread/reorder_2.yml	baseline	1.4617207209812477
correct	0.110113902	26353664.0	01	false(unreach-call)	pthread/twostage_3.yml	baseline	0.11819822801044211
correct	0.066727564	26185728.0	01	true	ldv-races/race-1_1-join.yml	baseline	0.07259346503997222
correct	0.072838385	26185728.0	01	false(unreach-call)	ldv-races/race-1_3-join.yml	baseline	0.08233005797956139
correct	0.079093801	26284032.0	01	false(unreach-call)	ldv-races/race-1_2-join.yml	baseline	0.08507291600108147
correct	0.077266672	26406912.0	01	true	ldv-races/race-4_1-thread_local_vars.yml	baseline	0.08811674296157435
correct	0.075474852	26304512.0	01	true	ldv-races/race-2_1-container_of.yml	baseline	0.07887007395038381
correct	0.076344895	26341376.0	01	true	ldv-races/race-3_1-container_of-global.yml	baseline	0.08534707897342741
correct	0.076653979	26025984.0	01	true	goblint-regression/13-privatized_66-mine-W-init_true.yml	pruning	0.08153159404173493
correct	0.072254417	25899008.0	01	false(unreach-call)	goblint-regression/36-apron_41-threadenter-no-locals_unknown_1_pos.yml	pruning	0.07720488001359627
correct	0.082835291	25886720.0	01	true	goblint-regression/36-apron_16-traces-unprot2_true.yml	pruning	0.08658597798785195
correct	0.07324601	26017792.0	01	true	goblint-regression/13-privatized_57-singlethreaded-unlock_true.yml	pruning	0.07870186900254339
correct	0.069831995	25952256.0	01	true	goblint-regression/13-privatized_47-refine-protected2_true.yml	pruning	0.08043889998225495
correct	0.078507898	25964544.0	01	true	goblint-regression/13-privatized_46-refine-protected1_true.yml	pruning	0.08306589297717437
correct	0.074196891	26021888.0	01	true	goblint-regression/36-apron_11-traces-max-simple_true.yml	pruning	0.07556707499315962
correct	0.070865207	26009600.0	01	false(unreach-call)	goblint-regression/13-privatized_41-traces-ex-7_unknown_1_pos.yml	pruning	0.0740674720145762
correct	0.068031424	25989120.0	01	false(unreach-call)	goblint-regression/13-privatized_41-traces-ex-7_unknown_1_neg.yml	pruning	0.07434546703007072
correct	0.069933754	25972736.0	01	true	goblint-regression/13-privatized_40-traces-ex-6_true.yml	pruning	0.07671176001895219
correct	0.067420901	25931776.0	01	true	goblint-regression/13-privatized_58-singlethreaded-lock_true.yml	pruning	0.07304709998425096
correct	0.069637572	26050560.0	01	true	goblint-regression/13-privatized_44-traces-mine2_true.yml	pruning	0.08044968103058636
correct	0.067956739	25964544.0	01	false(unreach-call)	goblint-regression/13-privatized_18-first-reads_unknown_2_pos.yml	pruning	0.07341310201445594
correct	0.06030155	26054656.0	01	false(unreach-call)	goblint-regression/13-privatized_18-first-reads_unknown_1_neg.yml	pruning	0.0678871960262768
correct	0.072722138	26025984.0	01	true	goblint-regression/13-privatized_36-traces-ex-3_true.yml	pruning	0.07790831505553797
correct	0.065848305	25956352.0	01	true	goblint-regression/13-privatized_18-first-reads_true.yml	pruning	0.07495621702400967
correct	0.070146411	26013696.0	01	true	goblint-regression/13-privatized_35-traces-ex-2_true.yml	pruning	0.07762556994566694
correct	0.072082382	26034176.0	01	true	goblint-regression/13-privatized_37-traces-ex-4_true.yml	pruning	0.0884690600214526
correct	0.068728323	25956352.0	01	true	goblint-regression/13-privatized_38-traces-ex-4-switch_true.yml	pruning	0.07733250898309052
correct	0.071805743	26005504.0	01	false(unreach-call)	goblint-regression/13-privatized_19-publish-precision_unknown_1_pos.yml	pruning	0.0782463260111399
correct	0.068673213	25993216.0	01	false(unreach-call)	goblint-regression/13-privatized_19-publish-precision_unknown_2_pos.yml	pruning	0.07563966198358685
correct	0.071485253	25993216.0	01	false(unreach-call)	goblint-regression/13-privatized_19-publish-precision_unknown_1_neg.yml	pruning	0.08311728900298476
correct	0.068157141	26075136.0	01	false(unreach-call)	goblint-regression/13-privatized_19-publish-precision_unknown_2_neg.yml	pruning	0.08819246100028977
correct	0.079300828	25952256.0	01	true	goblint-regression/13-privatized_45-traces-per-global-and-current-lock-mine-incomparable_true.yml	pruning	0.0862836170126684
correct	0.070528654	26021888.0	01	true	goblint-regression/13-privatized_01-priv_nr_true.yml	pruning	0.08368523902026936
correct	0.071860236	26050560.0	01	true	goblint-regression/13-privatized_19-publish-precision_true.yml	pruning	0.08507460000691935
correct	0.071972677	26034176.0	01	true	goblint-regression/13-privatized_42-traces-ex-mini_true.yml	pruning	0.08035246899817139
correct	0.071331105	25968640.0	01	true	goblint-regression/13-privatized_33-traces-v-matters_true.yml	pruning	0.0853313590050675
correct	0.06951947	26071040.0	01	true	goblint-regression/13-privatized_25-struct_nr_true.yml	pruning	0.08721682894974947
correct	0.07456811	26079232.0	01	true	goblint-regression/13-privatized_69-refine-protected-loop-interval_true.yml	pruning	0.07820041698869318
correct	0.077282875	25980928.0	01	false(unreach-call)	goblint-regression/36-apron_17-traces-rpb-litmus_unknown_1_neg.yml	pruning	0.08420201198896393
correct	0.074909028	26005504.0	01	true	goblint-regression/13-privatized_31-traces-mine-vs-mutex_true.yml	pruning	0.08208700903924182
correct	0.07538367	26030080.0	01	true	goblint-regression/13-privatized_20-publish-regression_true.yml	pruning	0.0819593759952113
correct	0.076975194	26058752.0	01	true	goblint-regression/13-privatized_30-traces-oplus-vs-meet_true.yml	pruning	0.08856267598457634
correct	0.078517428	26075136.0	01	true	goblint-regression/13-privatized_32-traces-mine-vs-oplus-vs-meet_true.yml	pruning	0.08442005497636274
correct	0.074849886	26021888.0	01	true	goblint-regression/13-privatized_34-traces-minepp-L-needs-to-be-um_true.yml	pruning	0.08278158400207758
correct	0.081813432	26132480.0	01	true	goblint-regression/13-privatized_68-pfscan_protected_loop_minimal_interval_true.yml	pruning	0.08812770899385214
correct	0.082063522	26107904.0	01	true	goblint-regression/13-privatized_29-multiple-protecting2-vesal_true.yml	pruning	0.09126553998794407
correct	0.095995961	26136576.0	01	true	goblint-regression/13-privatized_24-multiple-protecting_true.yml	pruning	0.10843478294555098
correct	0.083019401	26124288.0	01	true	goblint-regression/36-apron_21-traces-cluster-based_true.yml	pruning	0.09283833700465038
correct	0.080983333	26021888.0	01	true	goblint-regression/36-apron_22-traces-write-centered-vs-meet-mutex_true_no-overflow.yml	pruning	0.09066319902194664
correct	0.147449199	26095616.0	01	true	goblint-regression/13-privatized_27-multiple-protecting2_true.yml	pruning	0.15882588300155476
correct	0.076461121	26021888.0	01	true	pthread-ext/14_spin2003.yml	pruning	0.08671999798389152
correct	0.075042678	25931776.0	01	true	pthread-ext/29_conditionals_vs.yml	pruning	0.08493556402390823
correct	0.080623391	26009600.0	01	true	pthread-ext/48_ticket_lock_low_contention_vs-pthread.yml	pruning	0.08704882598249242
correct	0.078120585	26013696.0	01	true	pthread-ext/46_monabsex2_vs.yml	pruning	0.08549334399867803
correct	0.07923924	25989120.0	01	true	pthread-ext/45_monabsex1_vs.yml	pruning	0.08643774595111609
correct	0.081191289	26140672.0	01	false(unreach-call)	pthread/stateful01-1.yml	pruning	0.0915351280127652
correct	0.086684394	26075136.0	01	true	pthread/stateful01-2.yml	pruning	0.09212215599836782
correct	0.081431323	26173440.0	01	true	pthread-atomic/time_var_mutex.yml	pruning	0.090553555986844
correct	0.077135105	26062848.0	01	true	pthread-ext/01b_inc.yml	pruning	0.08701430400833488
correct	23.325456818	26062848.0	01	true	pthread/triangular-1.yml	pruning	23.351790341024753
correct	5.35947323	26140672.0	01	false(unreach-call)	pthread/triangular-2.yml	pruning	5.380316748982295
correct	0.077352417	26021888.0	01	true	pthread-ext/02_inc_cas.yml	pruning	0.09332173399161547
correct	3.065501163	56483840.0	01	false(unreach-call)	goblint-regression/28-race_reach_21-deref_read_racing.yml	pruning	3.0885242450167425
correct	0.077766166	25985024.0	01	true	pthread-ext/48_ticket_lock_low_contention_vs.yml	pruning	0.09246709296712652
error	27.380366394	3999997952.0	01	OUT OF MEMORY	goblint-regression/28-race_reach_37-indirect_racing.yml	pruning	27.409358002012596
correct	0.077913806	26058752.0	01	false(unreach-call)	goblint-regression/28-race_reach_45-escape_racing.yml	pruning	0.08971964102238417
correct	0.083929778	26071040.0	01	true	goblint-regression/28-race_reach_46-escape_racefree.yml	pruning	0.10433392401318997
error	26.826275502	3999997952.0	01	OUT OF MEMORY	goblint-regression/28-race_reach_01-simple_racing.yml	pruning	26.853549958963413
error	29.62298459	3999997952.0	01	OUT OF MEMORY	goblint-regression/28-race_reach_11-ptr_racing.yml	pruning	29.65334645396797
correct	0.117098929	26095616.0	01	false(unreach-call)	pthread-deagle/circular_buffer_bad.yml	pruning	0.12519020098261535
correct	31.025078648	26042368.0	01	true	pthread/fib_safe-5.yml	pruning	31.05590098904213
error	60.972086822	26062848.0	01	TIMEOUT	pthread/fib_safe-6.yml	pruning	61.019342940009665
correct	7.596455356	26050560.0	01	false(unreach-call)	pthread/fib_unsafe-5.yml	pruning	7.610846961964853
correct	45.411166297	26112000.0	01	false(unreach-call)	pthread/fib_unsafe-6.yml	pruning	45.44118421396706
error	60.966806592	26116096.0	01	TIMEOUT	pthread/fib_unsafe-7.yml	pruning	61.012026985990815
error	26.843652019	3999997952.0	01	OUT OF MEMORY	goblint-regression/28-race_reach_24-sound_lock_racing.yml	pruning	26.870078022009693
correct	0.076151634	26058752.0	01	false(unreach-call)	pthread/lazy01.yml	pruning	0.087104954989627
correct	30.911840736	26136576.0	01	true	pthread-deagle/circular_buffer_ok.yml	pruning	31.00498389598215
correct	0.086763897	26116096.0	01	true	pthread-atomic/szymanski.yml	pruning	0.09332106600049883
correct	0.075618691	26120192.0	01	true	pthread-atomic/dekker.yml	pruning	0.0846760319545865
correct	0.077451844	26099712.0	01	true	pthread-atomic/dekker-unfair.yml	pruning	0.08540782396448776
correct	0.075784926	26103808.0	01	false(unreach-call)	pthread-theta/unwind3-1.yml	pruning	0.08589191397186369
correct	0.070026656	26038272.0	01	true	pthread-theta/exponential-nondet.yml	pruning	0.08095885498914868
correct	0.072513792	26095616.0	01	false(unreach-call)	pthread-theta/unwind2-1.yml	pruning	0.08239817700814456
correct	0.070921966	26193920.0	01	false(unreach-call)	pthread-theta/unwind2-100.yml	pruning	0.0775242630043067
correct	36.243805094	26177536.0	01	true	pthread/butterfly.yml	pruning	36.271734134003054
correct	0.07007005	26009600.0	01	true	pthread-ext/43_NetBSD_sysmon_power_sliced.yml	pruning	0.0767953249742277
error	24.787451498	3999997952.0	01	OUT OF MEMORY	goblint-regression/28-race_reach_06-cond_racing1.yml	pruning	24.81371728196973
correct	0.103219854	26238976.0	01	true	pthread/queue_ok.yml	pruning	0.11214328999631107
correct	31.945682998	1076273152.0	01	true	pthread/queue_ok_longer.yml	pruning	31.96704514796147
error	61.113049028	2222477312.0	01	TIMEOUT	pthread/queue_ok_longest.yml	pruning	61.13982455100631
error	60.903437673	431022080.0	01	TIMEOUT	pthread/queue_longer.yml	pruning	61.04094929801067
correct	0.821193495	26206208.0	01	false(unreach-call)	pthread/queue.yml	pruning	0.8266237109783106
