model	repetition	task	before_status	after_status	before_category	after_category	common_terminal	before_cpu_s	after_cpu_s	before_wall_s	after_wall_s	before_memory_bytes	after_memory_bytes	before_executions	after_executions	before_snapshot_bytes	after_snapshot_bytes	before_base_bytes	after_base_bytes	before_lazy_checks	after_lazy_checks	before_lazy_candidates	after_lazy_candidates	terminal_verdict_match	execution_match	candidate_match	lazy_check_match	snapshot_match	base_match	cpu_ratio	wall_ratio	memory_ratio	full_check_ratio	candidate_ratio
pso	r03	c/goblint-regression/13-privatized_19-publish-precision_unknown_2_pos.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	0.06611898	0.070102499	0.07063452003058046	0.07543365901801735	26013696.0	26083328.0	0	0	0	0	0	0	0	0	0	0	True	True	True	True	True	True	1.0602477382439959	1.0679432519023158	1.002676743819871		
pso	r03	c/goblint-regression/13-privatized_20-publish-regression_true.yml	true	true	correct	correct	True	0.064968802	0.06783226	0.0717892280081287	0.07462522701825947	26021888.0	26050560.0	2	2	4712	4712	1760	1760	36	36	597	597	True	True	True	True	True	True	1.0440743543339464	1.0395045202298268	1.0011018416496145	1.0	1.0
pso	r03	c/goblint-regression/13-privatized_24-multiple-protecting_true.yml	true	true	correct	correct	True	0.101907496	0.101835726	0.11141146090812981	0.10739136300981045	26140672.0	26128384.0	7	7	10520	10520	4136	4136	852	852	23592	23592	True	True	True	True	True	True	0.9992957338486661	0.963916657536388	0.9995299279222815	1.0	1.0
pso	r03	c/goblint-regression/13-privatized_25-struct_nr_true.yml	true	true	correct	correct	True	0.069263751	0.06169658	0.07418734894599766	0.06920931104104966	26075136.0	26103808.0	2	2	4360	4360	1616	1616	20	20	590	590	True	True	True	True	True	True	0.8907484666835327	0.9328990997026784	1.0010995915802703	1.0	1.0
pso	r03	c/goblint-regression/13-privatized_27-multiple-protecting2_true.yml	true	true	correct	correct	True	0.195589236	0.199901449	0.20188488496933132	0.20825242495629936	26083328.0	26091520.0	26	26	11224	11224	4424	4424	3092	3092	82273	82273	True	True	True	True	True	True	1.0220472920094643	1.031540449340402	1.0003140703517588	1.0	1.0
pso	r03	c/goblint-regression/13-privatized_29-multiple-protecting2-vesal_true.yml	true	true	correct	correct	True	0.075120321	0.07866207	0.08171740698162466	0.08929486898705363	26017792.0	26009600.0	4	4	6824	6824	2624	2624	176	176	3243	3243	True	True	True	True	True	True	1.0471476819168544	1.0927276364402125	0.9996851385390428	1.0	1.0
pso	r03	c/goblint-regression/13-privatized_30-traces-oplus-vs-meet_true.yml	true	true	correct	correct	True	0.071119909	0.072456834	0.07697152101900429	0.07847893889993429	26034176.0	26058752.0	2	2	5064	5064	1904	1904	60	60	981	981	True	True	True	True	True	True	1.0187981820955367	1.0195840989105285	1.0009439899307742	1.0	1.0
pso	r03	c/goblint-regression/13-privatized_31-traces-mine-vs-mutex_true.yml	true	true	correct	correct	True	0.067603246	0.07059324	0.07379683398175985	0.07643820205703378	26083328.0	26046464.0	4	4	5768	5768	2192	2192	168	168	2572	2572	True	True	True	True	True	True	1.044228556717528	1.035792430823344	0.9985866834170855	1.0	1.0
pso	r03	c/goblint-regression/13-privatized_32-traces-mine-vs-oplus-vs-meet_true.yml	true	true	correct	correct	True	0.074696639	0.077058005	0.07899167202413082	0.0825941190123558	25980928.0	26079232.0	3	3	6824	6824	2624	2624	152	152	3063	3063	True	True	True	True	True	True	1.0316127476632517	1.0456054023913368	1.0037836985653477	1.0	1.0
pso	r03	c/goblint-regression/13-privatized_33-traces-v-matters_true.yml	true	true	correct	correct	True	0.070384673	0.058639218	0.07508059800602496	0.0651965249562636	26054656.0	26021888.0	1	1	5240	5240	1976	1976	20	20	306	306	True	True	True	True	True	True	0.8331248196606668	0.8683538315855157	0.9987423361106744	1.0	1.0
pso	r03	c/goblint-regression/13-privatized_34-traces-minepp-L-needs-to-be-um_true.yml	true	true	correct	correct	True	0.068280153	0.06608877	0.07564653095323592	0.07091106800362468	26042368.0	26071040.0	1	1	5416	5416	2048	2048	24	24	292	292	True	True	True	True	True	True	0.9679060033740698	0.937400130714009	1.001100975149418	1.0	1.0
pso	r03	c/goblint-regression/13-privatized_35-traces-ex-2_true.yml	true	true	correct	correct	True	0.062857043	0.081106436	0.06947748200036585	0.08956881100311875	26042368.0	25956352.0	2	2	4888	4888	1832	1832	60	60	766	766	True	True	True	True	True	True	1.290331713504245	1.2891775640724443	0.9966970745517458	1.0	1.0
pso	r03	c/goblint-regression/13-privatized_36-traces-ex-3_true.yml	true	true	correct	correct	True	0.064842413	0.059828398	0.07044997997581959	0.06348465289920568	26005504.0	26038272.0	3	3	4360	4360	1616	1616	54	54	666	666	True	True	True	True	True	True	0.9226738369529832	0.9011308863536285	1.0012600409513308	1.0	1.0
pso	r03	c/goblint-regression/13-privatized_37-traces-ex-4_true.yml	true	true	correct	correct	True	0.067687503	0.076055106	0.07458957494236529	0.07897291495464742	25960448.0	26005504.0	2	2	4888	4888	1832	1832	56	56	604	604	True	True	True	True	True	True	1.1236210914738574	1.0587661213469723	1.00173556326917	1.0	1.0
pso	r03	c/goblint-regression/13-privatized_38-traces-ex-4-switch_true.yml	true	true	correct	correct	True	0.065458845	0.075146446	0.07090261403936893	0.08217592805158347	26058752.0	25980928.0	2	2	4888	4888	1832	1832	60	60	761	761	True	True	True	True	True	True	1.147995293836914	1.1589971563806518	0.9970135177617101	1.0	1.0
pso	r03	c/goblint-regression/13-privatized_40-traces-ex-6_true.yml	true	true	correct	correct	True	0.068504479	0.077387119	0.07751993706915528	0.08196591900195926	25997312.0	25939968.0	1	1	4184	4184	1544	1544	16	16	159	159	True	True	True	True	True	True	1.1296650982485394	1.0573527546705532	0.9977942334961399	1.0	1.0
pso	r03	c/goblint-regression/13-privatized_41-traces-ex-7_unknown_1_neg.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	0.058447863	0.074525209	0.06629656301811337	0.07967919297516346	26054656.0	25993216.0	0	0	0	0	0	0	0	0	0	0	True	True	True	True	True	True	1.2750715796059129	1.2018600866743834	0.9976418802075145		
pso	r03	c/goblint-regression/13-privatized_41-traces-ex-7_unknown_1_pos.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	0.068217083	0.064437733	0.0701883650617674	0.07763344992417842	26025984.0	25944064.0	0	0	2776	2776	968	968	2	2	44	44	True	True	True	True	True	True	0.9445981881107405	1.1060729204314586	0.9968523764557758	1.0	1.0
pso	r03	c/goblint-regression/13-privatized_42-traces-ex-mini_true.yml	true	true	correct	correct	True	0.068342389	0.069369621	0.07203442300669849	0.07574505894444883	26001408.0	26025984.0	2	2	5064	5064	1904	1904	40	40	596	596	True	True	True	True	True	True	1.015030671520716	1.0515119825059929	1.0009451795841209	1.0	1.0
pso	r03	c/goblint-regression/13-privatized_44-traces-mine2_true.yml	true	true	correct	correct	True	0.068487433	0.070277558	0.07561573595739901	0.07700939907226712	25980928.0	25948160.0	1	1	4184	4184	1544	1544	6	6	69	69	True	True	True	True	True	True	1.0261380069537722	1.018430860947426	0.9987387671448841	1.0	1.0
pso	r03	c/goblint-regression/13-privatized_45-traces-per-global-and-current-lock-mine-incomparable_true.yml	true	true	correct	correct	True	0.067669333	0.070169146	0.07145153393503278	0.07353725598659366	26013696.0	26009600.0	2	2	4888	4888	1832	1832	58	58	797	797	True	True	True	True	True	True	1.0369415936167126	1.029190724631011	0.999842544481184	1.0	1.0
pso	r03	c/goblint-regression/13-privatized_46-refine-protected1_true.yml	true	true	correct	correct	True	0.075019328	0.060143859	0.07648820907343179	0.06579633802175522	25935872.0	25939968.0	1	1	2952	2952	1040	1040	8	8	47	47	True	True	True	True	True	True	0.8017115135982024	0.8602154347552844	1.000157927984839	1.0	1.0
pso	r03	c/goblint-regression/13-privatized_47-refine-protected2_true.yml	true	true	correct	correct	True	0.067853828	0.069627954	0.07040698698256165	0.07423156895674765	26013696.0	25956352.0	2	2	3128	3128	1112	1112	20	20	171	171	True	True	True	True	True	True	1.0261462919969673	1.0543210572998	0.997795622736577	1.0	1.0
pso	r03	c/goblint-regression/13-privatized_57-singlethreaded-unlock_true.yml	true	true	correct	correct	True	0.066832438	0.071722109	0.07243355899117887	0.07868890091776848	26017792.0	25927680.0	1	1	1544	1544	464	464	2	2	6	6	True	True	True	True	True	True	1.0731631397316377	1.0863597207387172	0.996536523929471	1.0	1.0
pso	r03	c/goblint-regression/13-privatized_58-singlethreaded-lock_true.yml	true	true	correct	correct	True	0.065855505	0.071960018	0.07417770603206009	0.0803872870747	25952256.0	26030080.0	1	1	1544	1544	464	464	2	2	6	6	True	True	True	True	True	True	1.092695561289827	1.083712228037304	1.0029987373737375	1.0	1.0
pso	r03	c/goblint-regression/13-privatized_66-mine-W-init_true.yml	true	true	correct	correct	True	0.066853363	0.075955334	0.07162296096794307	0.07899098901543766	25952256.0	25956352.0	1	1	0	0	0	0	0	0	0	0	True	True	True	True	True	True	1.1361482892042394	1.1028724301246406	1.0001578282828283		
pso	r03	c/goblint-regression/13-privatized_68-pfscan_protected_loop_minimal_interval_true.yml	true	true	correct	correct	True	0.071304049	0.059908274	0.07782378001138568	0.06703684898093343	26058752.0	26087424.0	0	0	2248	2248	752	752	2	2	13	13	True	True	True	True	True	True	0.840180534488301	0.8613928669505115	1.0011002829298963	1.0	1.0
pso	r03	c/goblint-regression/13-privatized_69-refine-protected-loop-interval_true.yml	true	true	correct	correct	True	0.06918592	0.069906438	0.07316004496533424	0.07540674996562302	26148864.0	26021888.0	0	0	2248	2248	752	752	2	2	13	13	True	True	True	True	True	True	1.0104142287910605	1.030709453518698	0.9951441102756893	1.0	1.0
pso	r03	c/goblint-regression/28-race_reach_01-simple_racing.yml	TIMEOUT	TIMEOUT	error	error	False	61.036146414	61.039331114	61.054427647963166	61.05728262499906	1057030144.0	1057054720.0											True	True	True	True	True	True					
pso	r03	c/goblint-regression/28-race_reach_06-cond_racing1.yml	TIMEOUT	TIMEOUT	error	error	False	61.037787312	60.938666789	61.055268452037126	61.056182169006206	1057181696.0	1057153024.0											True	True	True	True	True	True					
pso	r03	c/goblint-regression/28-race_reach_11-ptr_racing.yml	TIMEOUT	TIMEOUT	error	error	False	61.038145876	61.039069995	61.05874972802121	61.05934129899833	1057095680.0	1057067008.0											True	True	True	True	True	True					
pso	r03	c/goblint-regression/28-race_reach_21-deref_read_racing.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	3.199165969	3.155450414	3.255646114004776	3.177975625032559	56545280.0	56561664.0	0	0	0	0	0	0	0	0	0	0	True	True	True	True	True	True	0.9863353275748727	0.976142834247831	1.000289750090547		
pso	r03	c/goblint-regression/28-race_reach_24-sound_lock_racing.yml	TIMEOUT	TIMEOUT	error	error	False	61.0406508	61.042807011	61.06200695002917	61.061991453985684	1057165312.0	1057079296.0											True	True	True	True	True	True					
pso	r03	c/goblint-regression/28-race_reach_37-indirect_racing.yml	TIMEOUT	TIMEOUT	error	error	False	61.039632317	61.040455055	61.05734409100842	61.05780750699341	1057222656.0	1057206272.0											True	True	True	True	True	True					
pso	r03	c/goblint-regression/28-race_reach_45-escape_racing.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	0.070951946	0.059155285	0.07530237303581089	0.06843784893862903	26042368.0	26001408.0	0	0	3832	3832	1400	1400	2	2	78	78	True	True	True	True	True	True	0.8337373156755983	0.9088405342296801	0.9984271783579742	1.0	1.0
pso	r03	c/goblint-regression/28-race_reach_46-escape_racefree.yml	true	true	correct	correct	True	0.070228435	0.064965597	0.0748164689866826	0.0712004549568519	26021888.0	26030080.0	2	2	5592	5592	2120	2120	56	56	977	977	True	True	True	True	True	True	0.9250611522241666	0.9516682078316961	1.00031481189989	1.0	1.0
pso	r03	c/goblint-regression/36-apron_11-traces-max-simple_true.yml	true	true	correct	correct	True	0.070027808	0.057780008	0.07251357799395919	0.06820361595600843	25956352.0	25976832.0	2	2	3304	3304	1184	1184	20	20	171	171	True	True	True	True	True	True	0.8251009084848122	0.9405633792017573	1.0007890168849614	1.0	1.0
pso	r03	c/goblint-regression/36-apron_16-traces-unprot2_true.yml	true	true	correct	correct	True	0.069770574	0.070782337	0.07636540790554136	0.07720027898903936	25968640.0	25960448.0	1	1	0	0	0	0	0	0	0	0	True	True	True	True	True	True	1.0145012853126305	1.0109325819948567	0.9996845425867508		
pso	r03	c/goblint-regression/36-apron_17-traces-rpb-litmus_unknown_1_neg.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	0.068961974	0.069493558	0.07248135795816779	0.07699636998586357	26005504.0	26062848.0	0	0	0	0	0	0	0	0	0	0	True	True	True	True	True	True	1.007708364032619	1.0622920452221878	1.0022050716648292		
pso	r03	c/goblint-regression/36-apron_21-traces-cluster-based_true.yml	true	true	correct	correct	True	0.072248783	0.073965799	0.07726669893600047	0.0799487589392811	26058752.0	26165248.0	6	6	6648	6648	2552	2552	172	172	3116	3116	True	True	True	True	True	True	1.0237653276457266	1.0347117197992652	1.0040867651681862	1.0	1.0
pso	r03	c/goblint-regression/36-apron_22-traces-write-centered-vs-meet-mutex_true_no-overflow.yml	true	true	correct	correct	True	0.067762614	0.074409636	0.07591525302268565	0.08159398194402456	26087424.0	26112000.0	1	1	0	0	0	0	0	0	0	0	True	True	True	True	True	True	1.0980927624781418	1.0748035301896701	1.0009420631182289		
pso	r03	c/goblint-regression/36-apron_41-threadenter-no-locals_unknown_1_pos.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	0.061153539	0.076979329	0.06874994095414877	0.08052291697822511	25972736.0	25952256.0	0	0	0	0	0	0	0	0	0	0	True	True	True	True	True	True	1.2587878029430153	1.1712434346951377	0.9992114808389844		
pso	r03	c/ldv-races/race-1_1-join.yml	true	true	correct	correct	True	0.066106125	0.062765834	0.07256826793309301	0.06940565805416554	26222592.0	26226688.0	1	1	3304	3304	1184	1184	6	6	30	30	True	True	True	True	True	True	0.9494707789936259	0.9564188319632576	1.000156201187129	1.0	1.0
pso	r03	c/ldv-races/race-1_2-join.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	0.065991865	0.065802713	0.07281511707697064	0.07090023497585207	26284032.0	26292224.0	1	1	5416	5416	2048	2048	26	26	546	546	True	True	True	True	True	True	0.9971337073137727	0.9737021352435045	1.0003116721209289	1.0	1.0
pso	r03	c/ldv-races/race-1_3-join.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	0.068094046	0.066448807	0.07583775499369949	0.07432828797027469	26214400.0	26193920.0	1	1	5416	5416	2048	2048	26	26	546	546	True	True	True	True	True	True	0.9758387245780636	0.980096100899213	0.99921875	1.0	1.0
pso	r03	c/ldv-races/race-2_1-container_of.yml	true	true	correct	correct	True	0.065026233	0.062711786	0.07176555704791099	0.0696043960051611	26374144.0	26345472.0	1	1	0	0	0	0	0	0	0	0	True	True	True	True	True	True	0.9644074876673234	0.9698858180490806	0.9989128746699798		
pso	r03	c/ldv-races/race-3_1-container_of-global.yml	true	true	correct	correct	True	0.063238185	0.066061227	0.06940581102389842	0.07324179506395012	26271744.0	26386432.0	1	1	0	0	0	0	0	0	0	0	True	True	True	True	True	True	1.0446414140443783	1.0552689174503105	1.004365450576863		
pso	r03	c/ldv-races/race-4_1-thread_local_vars.yml	true	true	correct	correct	True	0.070173728	0.070304593	0.07734002289362252	0.07555233198218048	26357760.0	26349568.0	0	0	0	0	0	0	0	0	0	0	True	True	True	True	True	True	1.0018648717081127	0.9768853066684383	0.9996891996891997		
pso	r03	c/pthread-C-DAC/pthread-demo-datarace-3.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	0.142553204	0.145804604	0.15124400600325316	0.1524962040130049	26087424.0	26038272.0	0	0	231304	231304	94480	94480	80	80	930799	930799	True	True	True	True	True	True	1.022808326356523	1.0082793232131448	0.9981158737635422	1.0	1.0
pso	r03	c/pthread-atomic/dekker-unfair.yml	true	true	correct	correct	True	0.06368084	0.061800197	0.07134374708402902	0.06788539804983884	26103808.0	26030080.0	4	4	6648	6648	2552	2552	74	74	1600	1600	True	True	True	True	True	True	0.9704676791323732	0.9515255481308416	0.9971755844970971	1.0	1.0
pso	r03	c/pthread-atomic/dekker.yml	true	true	correct	correct	True	0.062509767	0.063901439	0.0674006809713319	0.07184616103768349	26095616.0	26087424.0	4	4	6648	6648	2552	2552	70	70	1568	1568	True	True	True	True	True	True	1.0222632728738217	1.06595601116022	0.9996860775388479	1.0	1.0
pso	r03	c/pthread-atomic/szymanski.yml	true	true	correct	correct	True	0.071003952	0.073330033	0.07633951003663242	0.07846228592097759	26075136.0	26136576.0	6	6	5944	5944	2264	2264	756	756	9033	9033	True	True	True	True	True	True	1.032759880745793	1.0278070409847606	1.0023562676720075	1.0	1.0
pso	r03	c/pthread-atomic/time_var_mutex.yml	true	true	correct	correct	True	0.076100165	0.063298996	0.08287293300963938	0.07638772402424365	26075136.0	26128384.0	2	2	6296	6296	2408	2408	44	44	1007	1007	True	True	True	True	True	True	0.8317852661686082	0.9217451494730927	1.0020420986490732	1.0	1.0
pso	r03	c/pthread-deagle/circular_buffer_bad.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	0.112100202	0.085475321	0.117989368038252	0.09246778301894665	26202112.0	26087424.0	1	1	31880	31880	12880	12880	476	476	37904	37904	True	True	True	True	True	True	0.762490338777445	0.7836958918956894	0.9956229482569955	1.0	1.0
pso	r03	c/pthread-deagle/circular_buffer_ok.yml	TIMEOUT	TIMEOUT	error	error	False	60.97764447	60.978275802	61.009155615000054	61.012072686920874	26218496.0	26218496.0											True	True	True	True	True	True					
pso	r03	c/pthread-ext/01b_inc.yml	true	true	correct	correct	True	0.070094475	0.059911475	0.07580044690985233	0.0731700659962371	26013696.0	25980928.0	0	0	4184	4184	1544	1544	10	10	129	129	True	True	True	True	True	True	0.8547246412787883	0.9652986094297904	0.9987403558494725	1.0	1.0
pso	r03	c/pthread-ext/02_inc_cas.yml	true	true	correct	correct	True	0.07173832	0.067199222	0.07966022996697575	0.07837869192007929	26030080.0	26025984.0	0	0	0	0	0	0	0	0	0	0	True	True	True	True	True	True	0.9367270100554349	0.983912448565266	0.9998426435877262		
pso	r03	c/pthread-ext/14_spin2003.yml	true	true	correct	correct	True	0.071288985	0.062814069	0.0729037799173966	0.07162444305140525	26009600.0	26025984.0	0	0	2600	2600	896	896	2	2	8	8	True	True	True	True	True	True	0.8811188572820893	0.9824517073402654	1.0006299212598426	1.0	1.0
pso	r03	c/pthread-ext/29_conditionals_vs.yml	true	true	correct	correct	True	0.065277861	0.055969448	0.07230874197557569	0.061166433966718614	26009600.0	25980928.0	0	0	0	0	0	0	0	0	0	0	True	True	True	True	True	True	0.8574032166893457	0.8459064878680824	0.9988976377952756		
pso	r03	c/pthread-ext/43_NetBSD_sysmon_power_sliced.yml	true	true	correct	correct	True	0.060273875	0.065616674	0.06658229709137231	0.07043633901048452	25919488.0	25960448.0	0	0	0	0	0	0	0	0	0	0	True	True	True	True	True	True	1.0886420360396607	1.0578838833665234	1.0015802781289507		
pso	r03	c/pthread-ext/45_monabsex1_vs.yml	true	true	correct	correct	True	0.067796016	0.064612487	0.07387696800287813	0.07098026701714844	26058752.0	25956352.0	0	0	3304	3304	1184	1184	8	8	57	57	True	True	True	True	True	True	0.9530425357147829	0.9607902020881955	0.9960704181075134	1.0	1.0
pso	r03	c/pthread-ext/46_monabsex2_vs.yml	true	true	correct	correct	True	0.065217385	0.072206732	0.0698338330257684	0.07796458108350635	26034176.0	25935872.0	0	0	4184	4184	1544	1544	18	18	137	137	True	True	True	True	True	True	1.1071699976930998	1.1164299266623061	0.9962240402769037	1.0	1.0
pso	r03	c/pthread-ext/48_ticket_lock_low_contention_vs-pthread.yml	true	true	correct	correct	True	0.068191303	0.059445033	0.07510082505177706	0.06651540996972471	25972736.0	25985024.0	0	0	2600	2600	896	896	2	2	8	8	True	True	True	True	True	True	0.8717392157765339	0.8856814811803563	1.0004731114966094	1.0	1.0
pso	r03	c/pthread-ext/48_ticket_lock_low_contention_vs.yml	true	true	correct	correct	True	0.069526226	0.069449439	0.07625254697632045	0.07641151710413396	26062848.0	26066944.0	0	0	4888	4888	1832	1832	8	8	99	99	True	True	True	True	True	True	0.9988955678393935	1.0020847844972691	1.0001571585730002	1.0	1.0
pso	r03	c/pthread-theta/exponential-nondet.yml	true	true	correct	correct	True	0.061163409	0.054577598	0.06715424195863307	0.05878695799037814	26173440.0	26062848.0	1	1	0	0	0	0	0	0	0	0	True	True	True	True	True	True	0.8923243307121747	0.8754020040400551	0.995774647887324		
pso	r03	c/pthread-theta/unwind2-1.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	0.06284403	0.063834786	0.07080836803652346	0.07049852900672704	26087424.0	26087424.0	1	1	3656	3656	1328	1328	6	6	63	63	True	True	True	True	True	True	1.0157653161326543	0.9956242596971504	1.0	1.0	1.0
pso	r03	c/pthread-theta/unwind2-100.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	0.059771638	0.06186958	0.06665425596293062	0.06700305396225303	26161152.0	26087424.0	1	1	3656	3656	1328	1328	6	6	63	63	True	True	True	True	True	True	1.0350992890641544	1.0052329441576304	0.9971817754814467	1.0	1.0
pso	r03	c/pthread-theta/unwind3-1.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	0.058305927	0.064279003	0.06503590801730752	0.0700427129631862	26091520.0	26087424.0	1	1	3656	3656	1328	1328	6	6	187	187	True	True	True	True	True	True	1.1024437189721725	1.0769852393626342	0.9998430141287284	1.0	1.0
pso	r03	c/pthread/butterfly.yml	true	true	correct	correct	True	26.581749095	26.955130484	26.600777335930616	26.97423632792197	26230784.0	26165248.0	64560	64560	11224	11224	4424	4424	694890	694890	54985280	54985280	True	True	True	True	True	True	1.0140465319895084	1.0140394014533896	0.9975015615240475	1.0	1.0
pso	r03	c/pthread/fib_safe-5.yml	TIMEOUT	TIMEOUT	error	error	False	60.966924324	60.976854531	61.00905266602058	61.014167304034345	26079232.0	26005504.0											True	True	True	True	True	True					
pso	r03	c/pthread/fib_safe-6.yml	TIMEOUT	TIMEOUT	error	error	False	60.865513092	60.855388426	61.010200647986494	61.00975790701341	26087424.0	26091520.0											True	True	True	True	True	True					
pso	r03	c/pthread/fib_unsafe-5.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	14.877300723	14.900770125	15.134752116980962	14.914662190014496	26038272.0	26103808.0	632	632	171752	171752	70112	70112	96526	96526	11518678	11518678	True	True	True	True	True	True	1.0015775309269455	0.9854579761025931	1.0025169104923706	1.0	1.0
pso	r03	c/pthread/fib_unsafe-6.yml	TIMEOUT	TIMEOUT	error	error	False	60.89565452	60.977417389	61.01277181995101	61.01226949098054	26042368.0	26112000.0											True	True	True	True	True	True					
pso	r03	c/pthread/fib_unsafe-7.yml	TIMEOUT	TIMEOUT	error	error	False	60.977573931	60.975833253	61.01004618301522	61.00852357002441	26079232.0	26075136.0											True	True	True	True	True	True					
pso	r03	c/pthread/lazy01.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	0.068237149	0.057898254	0.07448500208556652	0.07295256399083883	26083328.0	26095616.0	1	1	5592	5592	2120	2120	36	36	861	861	True	True	True	True	True	True	0.8484858299106255	0.9794262193485976	1.0004711055276383	1.0	1.0
pso	r03	c/pthread/queue.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	1.101036953	1.101623726	1.1081558469450101	1.108953501097858	26165248.0	26292224.0	2	2	145000	145000	59168	59168	5918	5918	2074810	2074810	True	True	True	True	True	True	1.0005329276173713	1.0007198032253737	1.0048528490920476	1.0	1.0
pso	r03	c/pthread/queue_longer.yml	TIMEOUT	TIMEOUT	error	error	False	60.987152294	60.989808425	61.01882232003845	61.018267154926434	81334272.0	82321408.0											True	True	True	True	True	True					
pso	r03	c/pthread/queue_ok.yml	true	true	correct	correct	True	0.0811386	0.079482616	0.08602016989607364	0.08368092402815819	26292224.0	26288128.0	2	2	534328	534328	218456	218456	34	34	133711	133711	True	True	True	True	True	True	0.9795906757079861	0.9728058445973585	0.999844212494158	1.0	1.0
pso	r03	c/pthread/queue_ok_longer.yml	true	true	correct	correct	True	4.014216127	3.962162928	4.0239407629705966	3.97293470997829	125448192.0	125505536.0	2	2	44133960	44133960	5872240	5872240	34	34	49930431	49930431	True	True	True	True	True	True	0.9870327861397683	0.9873243529174986	1.000457113004865	1.0	1.0
pso	r03	c/pthread/queue_ok_longest.yml	true	true	correct	correct	True	19.794518781	19.917048537	19.806633468018845	19.93461771903094	471478272.0	511270912.0	2	2	174022760	174022760	22622640	22622640	34	34	203270106	203270106	True	True	True	True	True	True	1.0061900851117234	1.0064616862435884	1.084399732422876	1.0	1.0
pso	r03	c/pthread/reorder_2.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	0.623942651	0.631196333	0.6320362460101023	0.6360042809974402	26214400.0	26214400.0	162	162	29416	29416	11872	11872	12692	12692	778472	778472	True	True	True	True	True	True	1.0116255588368168	1.0062781763109112	1.0	1.0	1.0
pso	r03	c/pthread/singleton.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	0.073938375	0.071162198	0.08108292100951076	0.07729291496798396	26222592.0	26218496.0	1	1	8760	8760	3416	3416	40	40	1331	1331	True	True	True	True	True	True	0.9624528264247083	0.953257652852908	0.999843798812871	1.0	1.0
pso	r03	c/pthread/singleton_with-uninit-problems.yml	true	true	correct	correct	True	0.076491814	0.077003739	0.08105715201236308	0.08219431794714183	26218496.0	26222592.0	4	4	8936	8936	3488	3488	130	130	3400	3400	True	True	True	True	True	True	1.0066925462115461	1.0140291868952576	1.0001562255897516	1.0	1.0
pso	r03	c/pthread/stateful01-1.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	0.071149104	0.070170313	0.07617057103198022	0.07762449991423637	26087424.0	26103808.0	0	0	6824	6824	2624	2624	20	20	941	941	True	True	True	True	True	True	0.9862431015294303	1.0190878033675987	1.0006280420788194	1.0	1.0
pso	r03	c/pthread/stateful01-2.yml	true	true	correct	correct	True	0.068581163	0.076037466	0.07585089199710637	0.08309855498373508	26066944.0	26038272.0	6	6	6824	6824	2624	2624	246	246	4314	4314	True	True	True	True	True	True	1.108722317817795	1.0955514535927304	0.9989000628535513	1.0	1.0
pso	r03	c/pthread/triangular-1.yml	TIMEOUT	TIMEOUT	error	error	False	60.978218912	60.973157536	61.01086324604694	61.0085010509938	26050560.0	26124288.0											True	True	True	True	True	True					
pso	r03	c/pthread/triangular-2.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	21.626024162	21.629964787	21.641886069905013	21.64925343694631	26112000.0	26103808.0	3638	3638	24488	24488	9856	9856	493952	493952	14750405	14750405	True	True	True	True	True	True	1.0001822168037213	1.0003404216720069	0.999686274509804	1.0	1.0
pso	r03	c/pthread/twostage_3.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	0.081407968	0.082849462	0.08606187801342458	0.08978862303774804	26345472.0	26353664.0	4	4	36104	36104	14608	14608	138	138	38625	38625	True	True	True	True	True	True	1.0177070382103137	1.0433030873872184	1.0003109452736318	1.0	1.0
pso	r04	c/goblint-regression/13-privatized_01-priv_nr_true.yml	true	true	correct	correct	True	0.065570988	0.060210708	0.07158171304035932	0.06737722805701196	26054656.0	25980928.0	2	2	4360	4360	1616	1616	20	20	590	590	True	True	True	True	True	True	0.9182522611981995	0.9412631410346833	0.9971702562490175	1.0	1.0
pso	r04	c/goblint-regression/13-privatized_18-first-reads_true.yml	true	true	correct	correct	True	0.074518131	0.066486904	0.07743512303568423	0.06890069600194693	26079232.0	26030080.0	2	2	3304	3304	1184	1184	20	20	209	209	True	True	True	True	True	True	0.8922245245254473	0.8897860983599858	0.9981152819224124	1.0	1.0
