variant	model	repetition	task	copy_ns	offline_ns	peak_snapshot_bytes	max_stable_events	lazy_cycle_checks	lazy_edge_candidates	lazy_unique_edges	lazy_depth_fallbacks	records
before	pso	r01	36-apron_22-traces-write-centered-vs-meet-mutex_true_no-overflow.yml	0	0	0	0	0	0	0	0	1
before	pso	r01	36-apron_41-threadenter-no-locals_unknown_1_pos.yml	0	0	0	0	0	0	0	0	1
before	pso	r01	43_NetBSD_sysmon_power_sliced.yml	0	0	0	0	0	0	0	0	1
before	pso	r01	45_monabsex1_vs.yml	0	106170	3304	16	8	210	144	0	1
before	pso	r01	46_monabsex2_vs.yml	0	226390	4184	21	18	831	558	0	1
before	pso	r01	48_ticket_lock_low_contention_vs-pthread.yml	0	35709	2600	12	2	20	16	0	1
before	pso	r01	48_ticket_lock_low_contention_vs.yml	0	183406	4888	25	8	428	345	0	1
before	pso	r01	butterfly.yml	0	15099717734	11224	61	694890	64655580	63118065	0	1
before	pso	r01	circular_buffer_bad.yml	0	14277237	31880	89	476	123721	90056	0	1
before	pso	r01	circular_buffer_ok.yml	0	0	0	0	0	0	0	0	0
before	pso	r01	dekker-unfair.yml	0	1128075	6648	35	74	4327	4033	0	1
before	pso	r01	dekker.yml	0	1056161	6648	35	70	4168	3884	0	1
before	pso	r01	exponential-nondet.yml	0	0	0	0	0	0	0	0	1
before	pso	r01	fib_safe-5.yml	0	0	0	0	0	0	0	0	0
before	pso	r01	fib_safe-6.yml	0	0	0	0	0	0	0	0	0
before	pso	r01	fib_unsafe-5.yml	0	11206709193	171752	243	96526	59081568	48653991	0	1
before	pso	r01	fib_unsafe-6.yml	0	0	0	0	0	0	0	0	0
before	pso	r01	fib_unsafe-7.yml	0	0	0	0	0	0	0	0	0
before	pso	r01	lazy01.yml	0	445456	5592	29	36	1292	1083	0	1
before	pso	r01	pthread-demo-datarace-3.yml	0	43408780	231304	262	80	930799	667018	0	1
before	pso	r01	queue.yml	0	653477643	145000	205	5918	8338574	5756739	0	1
before	pso	r01	queue_longer.yml	0	0	0	0	0	0	0	0	0
before	pso	r01	queue_ok.yml	0	10840312	534328	433	34	139619	112697	0	1
before	pso	r01	queue_ok_longer.yml	116973711	3843404305	44133960	8033	34	50040459	40080337	0	1
before	pso	r01	queue_ok_longest.yml	563278661	15241266402	174022760	16033	34	199599659	159839537	0	1
before	pso	r01	race-1_1-join.yml	0	71304	3304	16	6	62	49	0	1
before	pso	r01	race-1_2-join.yml	0	316992	5416	28	26	955	695	0	1
before	pso	r01	race-1_3-join.yml	0	344000	5416	28	26	955	695	0	1
before	pso	r01	race-2_1-container_of.yml	0	0	0	0	0	0	0	0	1
before	pso	r01	race-3_1-container_of-global.yml	0	0	0	0	0	0	0	0	1
before	pso	r01	race-4_1-thread_local_vars.yml	0	0	0	0	0	0	0	0	1
before	pso	r01	reorder_2.yml	0	368017524	29416	82	12692	2734116	2568326	0	1
before	pso	r01	singleton.yml	0	683553	8760	47	40	2993	2795	0	1
before	pso	r01	singleton_with-uninit-problems.yml	0	2111598	8936	48	130	10309	9591	0	1
before	pso	r01	stateful01-1.yml	0	439566	6824	36	20	1173	950	0	1
before	pso	r01	stateful01-2.yml	0	7977693	6824	36	246	13660	10628	0	1
before	pso	r01	szymanski.yml	0	8809704	5944	31	756	28914	23908	0	1
before	pso	r01	time_var_mutex.yml	0	764415	6296	33	44	2459	2195	0	1
before	pso	r01	triangular-1.yml	0	0	0	0	0	0	0	0	0
before	pso	r01	triangular-2.yml	0	11529030256	24488	68	493952	72496725	61348503	0	1
before	pso	r01	twostage_3.yml	0	6933290	36104	101	138	57584	53706	0	1
before	pso	r01	unwind2-1.yml	0	77405	3656	18	6	108	95	0	1
before	pso	r01	unwind2-100.yml	0	74145	3656	18	6	108	95	0	1
before	pso	r01	unwind3-1.yml	0	82364	3656	18	6	192	168	0	1
before	pso	r02	01b_inc.yml	0	185603	4184	21	10	428	326	0	1
before	pso	r02	02_inc_cas.yml	0	0	0	0	0	0	0	0	1
before	pso	r02	13-privatized_01-priv_nr_true.yml	0	372156	4360	22	20	896	696	0	1
before	pso	r02	13-privatized_18-first-reads_true.yml	0	235173	3304	16	20	420	363	0	1
before	pso	r02	13-privatized_18-first-reads_unknown_1_neg.yml	0	42795	1896	8	2	27	21	0	1
before	pso	r02	13-privatized_18-first-reads_unknown_2_pos.yml	0	28713	1896	8	2	27	21	0	1
before	pso	r02	13-privatized_19-publish-precision_true.yml	0	1003765	4536	23	66	2735	2225	0	1
before	pso	r02	13-privatized_19-publish-precision_unknown_1_neg.yml	0	0	0	0	0	0	0	0	1
before	pso	r02	13-privatized_19-publish-precision_unknown_1_pos.yml	0	40283	2776	13	2	43	35	0	1
before	pso	r02	13-privatized_19-publish-precision_unknown_2_neg.yml	0	46648	2776	13	2	43	35	0	1
before	pso	r02	13-privatized_19-publish-precision_unknown_2_pos.yml	0	0	0	0	0	0	0	0	1
before	pso	r02	13-privatized_20-publish-regression_true.yml	0	590193	4712	24	36	1484	1197	0	1
before	pso	r02	13-privatized_24-multiple-protecting_true.yml	0	22101137	10520	57	852	109463	82703	0	1
before	pso	r02	13-privatized_25-struct_nr_true.yml	0	373410	4360	22	20	896	696	0	1
before	pso	r02	13-privatized_27-multiple-protecting2_true.yml	0	78030700	11224	61	3092	358521	274278	0	1
before	pso	r02	13-privatized_29-multiple-protecting2-vesal_true.yml	0	2867634	6824	36	176	8032	6368	0	1
before	pso	r02	13-privatized_30-traces-oplus-vs-meet_true.yml	0	1008300	5064	26	60	2516	2089	0	1
before	pso	r02	13-privatized_31-traces-mine-vs-mutex_true.yml	0	2607144	5768	30	168	7121	5648	0	1
before	pso	r02	13-privatized_32-traces-mine-vs-oplus-vs-meet_true.yml	0	2039014	6824	36	152	7396	5847	0	1
before	pso	r02	13-privatized_33-traces-v-matters_true.yml	0	293489	5240	27	20	466	391	0	1
before	pso	r02	13-privatized_34-traces-minepp-L-needs-to-be-um_true.yml	0	310670	5416	28	24	707	577	0	1
before	pso	r02	13-privatized_35-traces-ex-2_true.yml	0	901173	4888	25	60	1846	1481	0	1
before	pso	r02	13-privatized_36-traces-ex-3_true.yml	0	742625	4360	22	54	1168	943	0	1
before	pso	r02	13-privatized_37-traces-ex-4_true.yml	0	827329	4888	25	56	1685	1353	0	1
before	pso	r02	13-privatized_38-traces-ex-4-switch_true.yml	0	662091	4888	25	60	1818	1453	0	1
before	pso	r02	13-privatized_40-traces-ex-6_true.yml	0	257625	4184	21	16	264	222	0	1
before	pso	r02	13-privatized_41-traces-ex-7_unknown_1_neg.yml	0	0	0	0	0	0	0	0	1
before	pso	r02	13-privatized_41-traces-ex-7_unknown_1_pos.yml	0	38265	2776	13	2	44	36	0	1
before	pso	r02	13-privatized_42-traces-ex-mini_true.yml	0	542305	5064	26	40	1079	843	0	1
before	pso	r02	13-privatized_44-traces-mine2_true.yml	0	114835	4184	21	6	108	92	0	1
before	pso	r02	13-privatized_45-traces-per-global-and-current-lock-mine-incomparable_true.yml	0	1115922	4888	25	58	1776	1345	0	1
before	pso	r02	13-privatized_46-refine-protected1_true.yml	0	130010	2952	14	8	176	117	0	1
before	pso	r02	13-privatized_47-refine-protected2_true.yml	0	220407	3128	15	20	289	239	0	1
before	pso	r02	13-privatized_57-singlethreaded-unlock_true.yml	0	49320	1544	6	2	13	9	0	1
before	pso	r02	13-privatized_58-singlethreaded-lock_true.yml	0	42723	1544	6	2	13	9	0	1
before	pso	r02	13-privatized_66-mine-W-init_true.yml	0	0	0	0	0	0	0	0	1
before	pso	r02	13-privatized_68-pfscan_protected_loop_minimal_interval_true.yml	0	43063	2248	10	2	13	13	0	1
before	pso	r02	13-privatized_69-refine-protected-loop-interval_true.yml	0	67231	2248	10	2	13	13	0	1
before	pso	r02	14_spin2003.yml	0	32837	2600	12	2	20	16	0	1
before	pso	r02	28-race_reach_01-simple_racing.yml	0	0	0	0	0	0	0	0	0
before	pso	r02	28-race_reach_06-cond_racing1.yml	0	0	0	0	0	0	0	0	0
before	pso	r02	28-race_reach_11-ptr_racing.yml	0	0	0	0	0	0	0	0	0
before	pso	r02	28-race_reach_21-deref_read_racing.yml	0	0	0	0	0	0	0	0	1
before	pso	r02	28-race_reach_24-sound_lock_racing.yml	0	0	0	0	0	0	0	0	0
before	pso	r02	28-race_reach_37-indirect_racing.yml	0	0	0	0	0	0	0	0	0
before	pso	r02	28-race_reach_45-escape_racing.yml	0	50631	3832	19	2	78	63	0	1
before	pso	r02	28-race_reach_46-escape_racefree.yml	0	858789	5592	29	56	2166	1718	0	1
before	pso	r02	29_conditionals_vs.yml	0	0	0	0	0	0	0	0	1
before	pso	r02	36-apron_11-traces-max-simple_true.yml	0	281655	3304	16	20	303	253	0	1
before	pso	r02	36-apron_16-traces-unprot2_true.yml	0	0	0	0	0	0	0	0	1
before	pso	r02	36-apron_17-traces-rpb-litmus_unknown_1_neg.yml	0	0	0	0	0	0	0	0	1
before	pso	r02	36-apron_21-traces-cluster-based_true.yml	0	2270350	6648	35	172	5641	4874	0	1
before	pso	r02	36-apron_22-traces-write-centered-vs-meet-mutex_true_no-overflow.yml	0	0	0	0	0	0	0	0	1
before	pso	r02	36-apron_41-threadenter-no-locals_unknown_1_pos.yml	0	0	0	0	0	0	0	0	1
before	pso	r02	43_NetBSD_sysmon_power_sliced.yml	0	0	0	0	0	0	0	0	1
before	pso	r02	45_monabsex1_vs.yml	0	139076	3304	16	8	210	144	0	1
before	pso	r02	46_monabsex2_vs.yml	0	277776	4184	21	18	831	558	0	1
before	pso	r02	48_ticket_lock_low_contention_vs-pthread.yml	0	38268	2600	12	2	20	16	0	1
before	pso	r02	48_ticket_lock_low_contention_vs.yml	0	162973	4888	25	8	428	345	0	1
before	pso	r02	butterfly.yml	0	14929045234	11224	61	694890	64655580	63118065	0	1
before	pso	r02	circular_buffer_bad.yml	0	18088373	31880	89	476	123721	90056	0	1
before	pso	r02	circular_buffer_ok.yml	0	0	0	0	0	0	0	0	0
before	pso	r02	dekker-unfair.yml	0	1120646	6648	35	74	4327	4033	0	1
before	pso	r02	dekker.yml	0	1088629	6648	35	70	4168	3884	0	1
before	pso	r02	exponential-nondet.yml	0	0	0	0	0	0	0	0	1
before	pso	r02	fib_safe-5.yml	0	0	0	0	0	0	0	0	0
before	pso	r02	fib_safe-6.yml	0	0	0	0	0	0	0	0	0
before	pso	r02	fib_unsafe-5.yml	0	10624669455	171752	243	96526	59081568	48653991	0	1
before	pso	r02	fib_unsafe-6.yml	0	0	0	0	0	0	0	0	0
before	pso	r02	fib_unsafe-7.yml	0	0	0	0	0	0	0	0	0
before	pso	r02	lazy01.yml	0	446683	5592	29	36	1292	1083	0	1
before	pso	r02	pthread-demo-datarace-3.yml	0	41812169	231304	262	80	930799	667018	0	1
before	pso	r02	queue.yml	0	649875978	145000	205	5918	8338574	5756739	0	1
before	pso	r02	queue_longer.yml	0	0	0	0	0	0	0	0	0
before	pso	r02	queue_ok.yml	0	10677490	534328	433	34	139619	112697	0	1
before	pso	r02	queue_ok_longer.yml	99447488	3634789309	44133960	8033	34	50040459	40080337	0	1
before	pso	r02	queue_ok_longest.yml	501792405	15471118463	174022760	16033	34	199599659	159839537	0	1
before	pso	r02	race-1_1-join.yml	0	67987	3304	16	6	62	49	0	1
before	pso	r02	race-1_2-join.yml	0	333750	5416	28	26	955	695	0	1
before	pso	r02	race-1_3-join.yml	0	324011	5416	28	26	955	695	0	1
before	pso	r02	race-2_1-container_of.yml	0	0	0	0	0	0	0	0	1
before	pso	r02	race-3_1-container_of-global.yml	0	0	0	0	0	0	0	0	1
before	pso	r02	race-4_1-thread_local_vars.yml	0	0	0	0	0	0	0	0	1
before	pso	r02	reorder_2.yml	0	352886913	29416	82	12692	2734116	2568326	0	1
before	pso	r02	singleton.yml	0	682867	8760	47	40	2993	2795	0	1
before	pso	r02	singleton_with-uninit-problems.yml	0	2157477	8936	48	130	10309	9591	0	1
before	pso	r02	stateful01-1.yml	0	346526	6824	36	20	1173	950	0	1
before	pso	r02	stateful01-2.yml	0	3946269	6824	36	246	13660	10628	0	1
before	pso	r02	szymanski.yml	0	9002551	5944	31	756	28914	23908	0	1
before	pso	r02	time_var_mutex.yml	0	627340	6296	33	44	2459	2195	0	1
before	pso	r02	triangular-1.yml	0	0	0	0	0	0	0	0	0
before	pso	r02	triangular-2.yml	0	10701952544	24488	68	493952	72496725	61348503	0	1
before	pso	r02	twostage_3.yml	0	6650345	36104	101	138	57584	53706	0	1
before	pso	r02	unwind2-1.yml	0	71747	3656	18	6	108	95	0	1
before	pso	r02	unwind2-100.yml	0	91589	3656	18	6	108	95	0	1
before	pso	r02	unwind3-1.yml	0	79047	3656	18	6	192	168	0	1
before	pso	r03	01b_inc.yml	0	159084	4184	21	10	428	326	0	1
before	pso	r03	02_inc_cas.yml	0	0	0	0	0	0	0	0	1
before	pso	r03	13-privatized_01-priv_nr_true.yml	0	272162	4360	22	20	896	696	0	1
before	pso	r03	13-privatized_18-first-reads_true.yml	0	220397	3304	16	20	420	363	0	1
before	pso	r03	13-privatized_18-first-reads_unknown_1_neg.yml	0	33710	1896	8	2	27	21	0	1
before	pso	r03	13-privatized_18-first-reads_unknown_2_pos.yml	0	36163	1896	8	2	27	21	0	1
before	pso	r03	13-privatized_19-publish-precision_true.yml	0	748218	4536	23	66	2735	2225	0	1
before	pso	r03	13-privatized_19-publish-precision_unknown_1_neg.yml	0	0	0	0	0	0	0	0	1
before	pso	r03	13-privatized_19-publish-precision_unknown_1_pos.yml	0	39569	2776	13	2	43	35	0	1
before	pso	r03	13-privatized_19-publish-precision_unknown_2_neg.yml	0	42993	2776	13	2	43	35	0	1
before	pso	r03	13-privatized_19-publish-precision_unknown_2_pos.yml	0	0	0	0	0	0	0	0	1
before	pso	r03	13-privatized_20-publish-regression_true.yml	0	463622	4712	24	36	1484	1197	0	1
before	pso	r03	13-privatized_24-multiple-protecting_true.yml	0	22018717	10520	57	852	109463	82703	0	1
before	pso	r03	13-privatized_25-struct_nr_true.yml	0	354534	4360	22	20	896	696	0	1
before	pso	r03	13-privatized_27-multiple-protecting2_true.yml	0	56850859	11224	61	3092	358521	274278	0	1
before	pso	r03	13-privatized_29-multiple-protecting2-vesal_true.yml	0	2918607	6824	36	176	8032	6368	0	1
before	pso	r03	13-privatized_30-traces-oplus-vs-meet_true.yml	0	757766	5064	26	60	2516	2089	0	1
before	pso	r03	13-privatized_31-traces-mine-vs-mutex_true.yml	0	3064626	5768	30	168	7121	5648	0	1
before	pso	r03	13-privatized_32-traces-mine-vs-oplus-vs-meet_true.yml	0	2582058	6824	36	152	7396	5847	0	1
before	pso	r03	13-privatized_33-traces-v-matters_true.yml	0	348321	5240	27	20	466	391	0	1
before	pso	r03	13-privatized_34-traces-minepp-L-needs-to-be-um_true.yml	0	308027	5416	28	24	707	577	0	1
before	pso	r03	13-privatized_35-traces-ex-2_true.yml	0	654908	4888	25	60	1846	1481	0	1
before	pso	r03	13-privatized_36-traces-ex-3_true.yml	0	735441	4360	22	54	1168	943	0	1
before	pso	r03	13-privatized_37-traces-ex-4_true.yml	0	831310	4888	25	56	1685	1353	0	1
before	pso	r03	13-privatized_38-traces-ex-4-switch_true.yml	0	713344	4888	25	60	1818	1453	0	1
before	pso	r03	13-privatized_40-traces-ex-6_true.yml	0	246009	4184	21	16	264	222	0	1
before	pso	r03	13-privatized_41-traces-ex-7_unknown_1_neg.yml	0	0	0	0	0	0	0	0	1
before	pso	r03	13-privatized_41-traces-ex-7_unknown_1_pos.yml	0	36856	2776	13	2	44	36	0	1
before	pso	r03	13-privatized_42-traces-ex-mini_true.yml	0	497316	5064	26	40	1079	843	0	1
before	pso	r03	13-privatized_44-traces-mine2_true.yml	0	87348	4184	21	6	108	92	0	1
before	pso	r03	13-privatized_45-traces-per-global-and-current-lock-mine-incomparable_true.yml	0	720075	4888	25	58	1776	1345	0	1
before	pso	r03	13-privatized_46-refine-protected1_true.yml	0	122509	2952	14	8	176	117	0	1
before	pso	r03	13-privatized_47-refine-protected2_true.yml	0	272127	3128	15	20	289	239	0	1
before	pso	r03	13-privatized_57-singlethreaded-unlock_true.yml	0	34950	1544	6	2	13	9	0	1
before	pso	r03	13-privatized_58-singlethreaded-lock_true.yml	0	40955	1544	6	2	13	9	0	1
before	pso	r03	13-privatized_66-mine-W-init_true.yml	0	0	0	0	0	0	0	0	1
before	pso	r03	13-privatized_68-pfscan_protected_loop_minimal_interval_true.yml	0	41301	2248	10	2	13	13	0	1
before	pso	r03	13-privatized_69-refine-protected-loop-interval_true.yml	0	84357	2248	10	2	13	13	0	1
before	pso	r03	14_spin2003.yml	0	37595	2600	12	2	20	16	0	1
before	pso	r03	28-race_reach_01-simple_racing.yml	0	0	0	0	0	0	0	0	0
before	pso	r03	28-race_reach_06-cond_racing1.yml	0	0	0	0	0	0	0	0	0
before	pso	r03	28-race_reach_11-ptr_racing.yml	0	0	0	0	0	0	0	0	0
before	pso	r03	28-race_reach_21-deref_read_racing.yml	0	0	0	0	0	0	0	0	1
before	pso	r03	28-race_reach_24-sound_lock_racing.yml	0	0	0	0	0	0	0	0	0
before	pso	r03	28-race_reach_37-indirect_racing.yml	0	0	0	0	0	0	0	0	0
before	pso	r03	28-race_reach_45-escape_racing.yml	0	38027	3832	19	2	78	63	0	1
before	pso	r03	28-race_reach_46-escape_racefree.yml	0	916266	5592	29	56	2166	1718	0	1
before	pso	r03	29_conditionals_vs.yml	0	0	0	0	0	0	0	0	1
before	pso	r03	36-apron_11-traces-max-simple_true.yml	0	245881	3304	16	20	303	253	0	1
before	pso	r03	36-apron_16-traces-unprot2_true.yml	0	0	0	0	0	0	0	0	1
before	pso	r03	36-apron_17-traces-rpb-litmus_unknown_1_neg.yml	0	0	0	0	0	0	0	0	1
before	pso	r03	36-apron_21-traces-cluster-based_true.yml	0	2185386	6648	35	172	5641	4874	0	1
before	pso	r03	36-apron_22-traces-write-centered-vs-meet-mutex_true_no-overflow.yml	0	0	0	0	0	0	0	0	1
before	pso	r03	36-apron_41-threadenter-no-locals_unknown_1_pos.yml	0	0	0	0	0	0	0	0	1
before	pso	r03	43_NetBSD_sysmon_power_sliced.yml	0	0	0	0	0	0	0	0	1
before	pso	r03	45_monabsex1_vs.yml	0	94392	3304	16	8	210	144	0	1
before	pso	r03	46_monabsex2_vs.yml	0	283791	4184	21	18	831	558	0	1
before	pso	r03	48_ticket_lock_low_contention_vs-pthread.yml	0	43993	2600	12	2	20	16	0	1
before	pso	r03	48_ticket_lock_low_contention_vs.yml	0	163998	4888	25	8	428	345	0	1
before	pso	r03	butterfly.yml	0	15571481140	11224	61	694890	64655580	63118065	0	1
before	pso	r03	circular_buffer_bad.yml	0	14341733	31880	89	476	123721	90056	0	1
before	pso	r03	circular_buffer_ok.yml	0	0	0	0	0	0	0	0	0
before	pso	r03	dekker-unfair.yml	0	1133045	6648	35	74	4327	4033	0	1
before	pso	r03	dekker.yml	0	1096980	6648	35	70	4168	3884	0	1
before	pso	r03	exponential-nondet.yml	0	0	0	0	0	0	0	0	1
before	pso	r03	fib_safe-5.yml	0	0	0	0	0	0	0	0	0
before	pso	r03	fib_safe-6.yml	0	0	0	0	0	0	0	0	0
before	pso	r03	fib_unsafe-5.yml	0	10805195254	171752	243	96526	59081568	48653991	0	1
before	pso	r03	fib_unsafe-6.yml	0	0	0	0	0	0	0	0	0
before	pso	r03	fib_unsafe-7.yml	0	0	0	0	0	0	0	0	0
before	pso	r03	lazy01.yml	0	447993	5592	29	36	1292	1083	0	1
before	pso	r03	pthread-demo-datarace-3.yml	0	41717459	231304	262	80	930799	667018	0	1
before	pso	r03	queue.yml	0	644495181	145000	205	5918	8338574	5756739	0	1
before	pso	r03	queue_longer.yml	0	0	0	0	0	0	0	0	0
before	pso	r03	queue_ok.yml	0	14924813	534328	433	34	139619	112697	0	1
before	pso	r03	queue_ok_longer.yml	108588890	3629834194	44133960	8033	34	50040459	40080337	0	1
before	pso	r03	queue_ok_longest.yml	592055780	15341576614	174022760	16033	34	199599659	159839537	0	1
before	pso	r03	race-1_1-join.yml	0	73840	3304	16	6	62	49	0	1
before	pso	r03	race-1_2-join.yml	0	331377	5416	28	26	955	695	0	1
before	pso	r03	race-1_3-join.yml	0	318184	5416	28	26	955	695	0	1
before	pso	r03	race-2_1-container_of.yml	0	0	0	0	0	0	0	0	1
before	pso	r03	race-3_1-container_of-global.yml	0	0	0	0	0	0	0	0	1
before	pso	r03	race-4_1-thread_local_vars.yml	0	0	0	0	0	0	0	0	1
before	pso	r03	reorder_2.yml	0	364818957	29416	82	12692	2734116	2568326	0	1
before	pso	r03	singleton.yml	0	641754	8760	47	40	2993	2795	0	1
before	pso	r03	singleton_with-uninit-problems.yml	0	2154385	8936	48	130	10309	9591	0	1
before	pso	r03	stateful01-1.yml	0	433568	6824	36	20	1173	950	0	1
before	pso	r03	stateful01-2.yml	0	3129763	6824	36	246	13660	10628	0	1
before	pso	r03	szymanski.yml	0	8789969	5944	31	756	28914	23908	0	1
before	pso	r03	time_var_mutex.yml	0	792709	6296	33	44	2459	2195	0	1
before	pso	r03	triangular-1.yml	0	0	0	0	0	0	0	0	0
before	pso	r03	triangular-2.yml	0	10962310275	24488	68	493952	72496725	61348503	0	1
before	pso	r03	twostage_3.yml	0	7393232	36104	101	138	57584	53706	0	1
before	pso	r03	unwind2-1.yml	0	76044	3656	18	6	108	95	0	1
before	pso	r03	unwind2-100.yml	0	78881	3656	18	6	108	95	0	1
before	pso	r03	unwind3-1.yml	0	89176	3656	18	6	192	168	0	1
before	pso	r04	01b_inc.yml	0	189349	4184	21	10	428	326	0	1
before	pso	r04	02_inc_cas.yml	0	0	0	0	0	0	0	0	1
before	pso	r04	13-privatized_01-priv_nr_true.yml	0	351366	4360	22	20	896	696	0	1
before	pso	r04	13-privatized_18-first-reads_true.yml	0	301037	3304	16	20	420	363	0	1
before	pso	r04	13-privatized_18-first-reads_unknown_1_neg.yml	0	34952	1896	8	2	27	21	0	1
before	pso	r04	13-privatized_18-first-reads_unknown_2_pos.yml	0	41070	1896	8	2	27	21	0	1
before	pso	r04	13-privatized_19-publish-precision_true.yml	0	1018060	4536	23	66	2735	2225	0	1
before	pso	r04	13-privatized_19-publish-precision_unknown_1_neg.yml	0	0	0	0	0	0	0	0	1
before	pso	r04	13-privatized_19-publish-precision_unknown_1_pos.yml	0	43162	2776	13	2	43	35	0	1
before	pso	r04	13-privatized_19-publish-precision_unknown_2_neg.yml	0	40152	2776	13	2	43	35	0	1
before	pso	r04	13-privatized_19-publish-precision_unknown_2_pos.yml	0	0	0	0	0	0	0	0	1
before	pso	r04	13-privatized_20-publish-regression_true.yml	0	580833	4712	24	36	1484	1197	0	1
before	pso	r04	13-privatized_24-multiple-protecting_true.yml	0	22051786	10520	57	852	109463	82703	0	1
before	pso	r04	13-privatized_25-struct_nr_true.yml	0	357514	4360	22	20	896	696	0	1
before	pso	r04	13-privatized_27-multiple-protecting2_true.yml	0	74359107	11224	61	3092	358521	274278	0	1
before	pso	r04	13-privatized_29-multiple-protecting2-vesal_true.yml	0	2191658	6824	36	176	8032	6368	0	1
before	pso	r04	13-privatized_30-traces-oplus-vs-meet_true.yml	0	943365	5064	26	60	2516	2089	0	1
before	pso	r04	13-privatized_31-traces-mine-vs-mutex_true.yml	0	2471199	5768	30	168	7121	5648	0	1
before	pso	r04	13-privatized_32-traces-mine-vs-oplus-vs-meet_true.yml	0	2585616	6824	36	152	7396	5847	0	1
before	pso	r04	13-privatized_33-traces-v-matters_true.yml	0	317140	5240	27	20	466	391	0	1
before	pso	r04	13-privatized_34-traces-minepp-L-needs-to-be-um_true.yml	0	353449	5416	28	24	707	577	0	1
before	pso	r04	13-privatized_35-traces-ex-2_true.yml	0	4927644	4888	25	60	1846	1481	0	1
before	pso	r04	13-privatized_36-traces-ex-3_true.yml	0	753044	4360	22	54	1168	943	0	1
before	pso	r04	13-privatized_37-traces-ex-4_true.yml	0	806481	4888	25	56	1685	1353	0	1
before	pso	r04	13-privatized_38-traces-ex-4-switch_true.yml	0	893178	4888	25	60	1818	1453	0	1
before	pso	r04	13-privatized_40-traces-ex-6_true.yml	0	199640	4184	21	16	264	222	0	1
before	pso	r04	13-privatized_41-traces-ex-7_unknown_1_neg.yml	0	0	0	0	0	0	0	0	1
before	pso	r04	13-privatized_41-traces-ex-7_unknown_1_pos.yml	0	43659	2776	13	2	44	36	0	1
before	pso	r04	13-privatized_42-traces-ex-mini_true.yml	0	613481	5064	26	40	1079	843	0	1
before	pso	r04	13-privatized_44-traces-mine2_true.yml	0	97678	4184	21	6	108	92	0	1
before	pso	r04	13-privatized_45-traces-per-global-and-current-lock-mine-incomparable_true.yml	0	687242	4888	25	58	1776	1345	0	1
before	pso	r04	13-privatized_46-refine-protected1_true.yml	0	126755	2952	14	8	176	117	0	1
before	pso	r04	13-privatized_47-refine-protected2_true.yml	0	263652	3128	15	20	289	239	0	1
before	pso	r04	13-privatized_57-singlethreaded-unlock_true.yml	0	33381	1544	6	2	13	9	0	1
before	pso	r04	13-privatized_58-singlethreaded-lock_true.yml	0	40313	1544	6	2	13	9	0	1
before	pso	r04	13-privatized_66-mine-W-init_true.yml	0	0	0	0	0	0	0	0	1
before	pso	r04	13-privatized_68-pfscan_protected_loop_minimal_interval_true.yml	0	44133	2248	10	2	13	13	0	1
before	pso	r04	13-privatized_69-refine-protected-loop-interval_true.yml	0	50605	2248	10	2	13	13	0	1
before	pso	r04	14_spin2003.yml	0	35187	2600	12	2	20	16	0	1
before	pso	r04	28-race_reach_01-simple_racing.yml	0	0	0	0	0	0	0	0	0
before	pso	r04	28-race_reach_06-cond_racing1.yml	0	0	0	0	0	0	0	0	0
before	pso	r04	28-race_reach_11-ptr_racing.yml	0	0	0	0	0	0	0	0	0
before	pso	r04	28-race_reach_21-deref_read_racing.yml	0	0	0	0	0	0	0	0	1
before	pso	r04	28-race_reach_24-sound_lock_racing.yml	0	0	0	0	0	0	0	0	0
before	pso	r04	28-race_reach_37-indirect_racing.yml	0	0	0	0	0	0	0	0	0
before	pso	r04	28-race_reach_45-escape_racing.yml	0	47343	3832	19	2	78	63	0	1
before	pso	r04	28-race_reach_46-escape_racefree.yml	0	854192	5592	29	56	2166	1718	0	1
before	pso	r04	29_conditionals_vs.yml	0	0	0	0	0	0	0	0	1
before	pso	r04	36-apron_11-traces-max-simple_true.yml	0	204350	3304	16	20	303	253	0	1
before	pso	r04	36-apron_16-traces-unprot2_true.yml	0	0	0	0	0	0	0	0	1
before	pso	r04	36-apron_17-traces-rpb-litmus_unknown_1_neg.yml	0	0	0	0	0	0	0	0	1
before	pso	r04	36-apron_21-traces-cluster-based_true.yml	0	2845407	6648	35	172	5641	4874	0	1
before	pso	r04	36-apron_22-traces-write-centered-vs-meet-mutex_true_no-overflow.yml	0	0	0	0	0	0	0	0	1
before	pso	r04	36-apron_41-threadenter-no-locals_unknown_1_pos.yml	0	0	0	0	0	0	0	0	1
before	pso	r04	43_NetBSD_sysmon_power_sliced.yml	0	0	0	0	0	0	0	0	1
before	pso	r04	45_monabsex1_vs.yml	0	139949	3304	16	8	210	144	0	1
before	pso	r04	46_monabsex2_vs.yml	0	281831	4184	21	18	831	558	0	1
before	pso	r04	48_ticket_lock_low_contention_vs-pthread.yml	0	35054	2600	12	2	20	16	0	1
before	pso	r04	48_ticket_lock_low_contention_vs.yml	0	156489	4888	25	8	428	345	0	1
before	pso	r04	butterfly.yml	0	15399747820	11224	61	694890	64655580	63118065	0	1
before	pso	r04	circular_buffer_bad.yml	0	22950773	31880	89	476	123721	90056	0	1
before	pso	r04	circular_buffer_ok.yml	0	0	0	0	0	0	0	0	0
before	pso	r04	dekker-unfair.yml	0	1089456	6648	35	74	4327	4033	0	1
