case	mode	workers	status	elapsed_ns	gate	complete	blocked	reduced	fail_open	verdict_sha256	summary_sha256
correct/litmus/LB+dep/variants/lb+dep0.c	baseline	1	0	51716000		3	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	b39f307f9d8d67130815acb8a7f771d6284d18ca770ec9fcfa022c7d167fe785
correct/litmus/LB+dep/variants/lb+dep0.c	baseline	2	0	51197000		3	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	b39f307f9d8d67130815acb8a7f771d6284d18ca770ec9fcfa022c7d167fe785
correct/litmus/LB+dep/variants/lb+dep0.c	rvf	1	0	51429000	enabled	4	0	4	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	1cc28f3348c987c42f37e37145b1b475aaff31f7b593e724aa00b00573845cde
correct/litmus/LB+dep/variants/lb+dep0.c	rvf	2	0	51049000	enabled	4	0	4	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	1cc28f3348c987c42f37e37145b1b475aaff31f7b593e724aa00b00573845cde
correct/litmus/LB+rel/variants/lb+rel0.c	baseline	1	0	52863000		3	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	b39f307f9d8d67130815acb8a7f771d6284d18ca770ec9fcfa022c7d167fe785
correct/litmus/LB+rel/variants/lb+rel0.c	baseline	2	0	52053000		3	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	b39f307f9d8d67130815acb8a7f771d6284d18ca770ec9fcfa022c7d167fe785
correct/litmus/LB+rel/variants/lb+rel0.c	rvf	1	0	51536000	enabled	4	0	4	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	1cc28f3348c987c42f37e37145b1b475aaff31f7b593e724aa00b00573845cde
correct/litmus/LB+rel/variants/lb+rel0.c	rvf	2	0	50998000	enabled	4	0	4	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	1cc28f3348c987c42f37e37145b1b475aaff31f7b593e724aa00b00573845cde
correct/litmus/LB3/variants/lb30.c	baseline	1	0	51139000		7	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	8a9d3da33360c56f4a83788f20196b05d8a0a573f10ac7ae7b721f4e37a49fcd
correct/litmus/LB3/variants/lb30.c	baseline	2	0	51953000		7	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	8a9d3da33360c56f4a83788f20196b05d8a0a573f10ac7ae7b721f4e37a49fcd
correct/litmus/LB3/variants/lb30.c	rvf	1	0	53594000	enabled	18	0	16	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	e7fa87bdfe640eb2d9b7418a747c4a6be3cb76c67264196683460a0571a5c57e
correct/litmus/LB3/variants/lb30.c	rvf	2	0	52477000	enabled	18	0	16	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	e7fa87bdfe640eb2d9b7418a747c4a6be3cb76c67264196683460a0571a5c57e
correct/litmus/MP+rel+acq/variants/mp+rel+acq0.c	baseline	1	0	53009000		2	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	23408a2b89f25407fbb90b15c10f6641d9fb3edd4a89ee0675d884407b180c59
correct/litmus/MP+rel+acq/variants/mp+rel+acq0.c	baseline	2	0	50944000		2	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	23408a2b89f25407fbb90b15c10f6641d9fb3edd4a89ee0675d884407b180c59
