variant	model	repetition	task	offline_ns	materialize_ns	peak_snapshot_bytes	max_current_base_bytes	max_stable_events	records	executions
before	pso	r02	13-privatized_57-singlethreaded-unlock_true.yml	51951	27184	3288	464	6	1	1
before	pso	r02	13-privatized_58-singlethreaded-lock_true.yml	44290	26245	3288	464	6	1	1
before	pso	r02	13-privatized_66-mine-W-init_true.yml	0	0	0	0	0	1	1
before	pso	r02	13-privatized_68-pfscan_protected_loop_minimal_interval_true.yml	34824	27740	5144	752	10	1	0
before	pso	r02	13-privatized_69-refine-protected-loop-interval_true.yml	46110	27071	5144	752	10	1	0
before	pso	r02	14_spin2003.yml	42713	25013	6072	896	12	1	0
before	pso	r02	28-race_reach_01-simple_racing.yml	0	0	0	0	0	0	-1
before	pso	r02	28-race_reach_06-cond_racing1.yml	0	0	0	0	0	0	-1
before	pso	r02	28-race_reach_11-ptr_racing.yml	0	0	0	0	0	0	-1
before	pso	r02	28-race_reach_21-deref_read_racing.yml	0	0	0	0	0	1	0
before	pso	r02	28-race_reach_24-sound_lock_racing.yml	0	0	0	0	0	0	-1
before	pso	r02	28-race_reach_37-indirect_racing.yml	0	0	0	0	0	0	-1
before	pso	r02	28-race_reach_45-escape_racing.yml	55403	34404	9320	1400	19	1	0
before	pso	r02	28-race_reach_46-escape_racefree.yml	1388585	473127	13960	2120	29	1	2
before	pso	r02	29_conditionals_vs.yml	0	0	0	0	0	1	0
before	pso	r02	36-apron_11-traces-max-simple_true.yml	263137	110316	7928	1184	16	1	2
before	pso	r02	36-apron_16-traces-unprot2_true.yml	0	0	0	0	0	1	1
before	pso	r02	36-apron_17-traces-rpb-litmus_unknown_1_neg.yml	0	0	0	0	0	1	0
before	pso	r02	36-apron_21-traces-cluster-based_true.yml	5044491	1704099	16744	2552	35	1	6
before	pso	r02	36-apron_22-traces-write-centered-vs-meet-mutex_true_no-overflow.yml	0	0	0	0	0	1	1
before	pso	r02	36-apron_41-threadenter-no-locals_unknown_1_pos.yml	0	0	0	0	0	1	0
before	pso	r02	43_NetBSD_sysmon_power_sliced.yml	0	0	0	0	0	1	0
before	pso	r02	45_monabsex1_vs.yml	150820	66616	7928	1184	16	1	0
before	pso	r02	46_monabsex2_vs.yml	372241	138572	10248	1544	21	1	0
before	pso	r02	48_ticket_lock_low_contention_vs-pthread.yml	42388	24356	6072	896	12	1	0
before	pso	r02	48_ticket_lock_low_contention_vs.yml	196721	91641	12104	1832	25	1	0
before	pso	r02	butterfly.yml	32048778534	8962383267	28808	4424	61	1	64560
before	pso	r02	circular_buffer_bad.yml	46118455	16747367	83168	12880	89	1	1
before	pso	r02	circular_buffer_ok.yml	0	0	0	0	0	0	-1
before	pso	r02	dekker-unfair.yml	1729831	504412	16744	2552	35	1	4
before	pso	r02	dekker.yml	1630530	488395	16744	2552	35	1	4
before	pso	r02	exponential-nondet.yml	0	0	0	0	0	1	1
before	pso	r02	fib_safe-5.yml	0	0	0	0	0	0	-1
before	pso	r02	fib_safe-6.yml	0	0	0	0	0	0	-1
before	pso	r02	fib_unsafe-5.yml	50076312135	8261424074	451728	70112	243	1	632
before	pso	r02	fib_unsafe-6.yml	0	0	0	0	0	0	-1
before	pso	r02	fib_unsafe-7.yml	0	0	0	0	0	0	-1
before	pso	r02	lazy01.yml	694813	252586	13960	2120	29	1	1
before	pso	r02	pthread-demo-datarace-3.yml	32254779	17449947	608632	94480	262	1	0
before	pso	r02	queue.yml	1997211691	672800149	381200	59168	205	1	2
before	pso	r02	queue_longer.yml	0	0	0	0	0	0	-1
before	pso	r02	queue_ok.yml	34298725	3389931	1407320	218456	433	1	2
before	pso	r02	queue_ok_longer.yml	33993322352	773674488	335636480	5872240	8033	1	2
before	pso	r02	queue_ok_longest.yml	0	0	0	0	0	0	-1
before	pso	r02	race-1_1-join.yml	90707	40781	7928	1184	16	1	1
before	pso	r02	race-1_2-join.yml	471794	175616	13496	2048	28	1	1
before	pso	r02	race-1_3-join.yml	505519	184271	13496	2048	28	1	1
before	pso	r02	race-2_1-container_of.yml	0	0	0	0	0	1	1
before	pso	r02	race-3_1-container_of-global.yml	0	0	0	0	0	1	1
before	pso	r02	race-4_1-thread_local_vars.yml	0	0	0	0	0	1	0
before	pso	r02	reorder_2.yml	922675536	264243950	76672	11872	82	1	162
before	pso	r02	singleton.yml	1153929	370123	22312	3416	47	1	1
before	pso	r02	singleton_with-uninit-problems.yml	3912826	1149880	22776	3488	48	1	4
before	pso	r02	stateful01-1.yml	475644	178178	17208	2624	36	1	0
before	pso	r02	stateful01-2.yml	7411080	2621759	17208	2624	36	1	6
before	pso	r02	szymanski.yml	51356928	12415933	14888	2264	31	1	6
before	pso	r02	time_var_mutex.yml	1204144	428942	15816	2408	33	1	2
before	pso	r02	triangular-1.yml	0	0	0	0	0	0	-1
before	pso	r02	triangular-2.yml	28272721203	13813395188	63680	9856	68	1	3638
before	pso	r02	twostage_3.yml	13851867	3486059	94304	14608	101	1	4
before	pso	r02	unwind2-1.yml	99361	44285	8856	1328	18	1	1
before	pso	r02	unwind2-100.yml	94165	43830	8856	1328	18	1	1
before	pso	r02	unwind3-1.yml	94252	40982	8856	1328	18	1	1
before	pso	r03	01b_inc.yml	174780	71011	10248	1544	21	1	0
before	pso	r03	02_inc_cas.yml	0	0	0	0	0	1	0
before	pso	r03	13-privatized_01-priv_nr_true.yml	366976	153611	10712	1616	22	1	2
before	pso	r03	13-privatized_18-first-reads_true.yml	296855	121070	7928	1184	16	1	2
before	pso	r03	13-privatized_18-first-reads_unknown_1_neg.yml	36774	24230	4216	608	8	1	0
before	pso	r03	13-privatized_18-first-reads_unknown_2_pos.yml	31321	24654	4216	608	8	1	0
before	pso	r03	13-privatized_19-publish-precision_true.yml	1102891	426184	11176	1688	23	1	3
before	pso	r03	13-privatized_19-publish-precision_unknown_1_neg.yml	0	0	0	0	0	1	0
before	pso	r03	13-privatized_19-publish-precision_unknown_1_pos.yml	33854	37207	6536	968	13	1	0
before	pso	r03	13-privatized_19-publish-precision_unknown_2_neg.yml	34995	26940	6536	968	13	1	0
before	pso	r03	13-privatized_19-publish-precision_unknown_2_pos.yml	0	0	0	0	0	1	0
before	pso	r03	13-privatized_20-publish-regression_true.yml	617236	212249	11640	1760	24	1	2
before	pso	r03	13-privatized_24-multiple-protecting_true.yml	33801141	12606550	26952	4136	57	1	7
before	pso	r03	13-privatized_25-struct_nr_true.yml	369790	151577	10712	1616	22	1	2
before	pso	r03	13-privatized_27-multiple-protecting2_true.yml	130558875	48536444	28808	4424	61	1	26
before	pso	r03	13-privatized_29-multiple-protecting2-vesal_true.yml	17665862	1592836	17208	2624	36	1	4
before	pso	r03	13-privatized_30-traces-oplus-vs-meet_true.yml	1077790	374751	12568	1904	26	1	2
before	pso	r03	13-privatized_31-traces-mine-vs-mutex_true.yml	3071076	1053430	14424	2192	30	1	4
before	pso	r03	13-privatized_32-traces-mine-vs-oplus-vs-meet_true.yml	3362993	1155908	17208	2624	36	1	3
before	pso	r03	13-privatized_33-traces-v-matters_true.yml	411916	162728	13032	1976	27	1	1
before	pso	r03	13-privatized_34-traces-minepp-L-needs-to-be-um_true.yml	500499	171574	13496	2048	28	1	1
before	pso	r03	13-privatized_35-traces-ex-2_true.yml	1051571	391340	12104	1832	25	1	2
before	pso	r03	13-privatized_36-traces-ex-3_true.yml	874219	318297	10712	1616	22	1	3
before	pso	r03	13-privatized_37-traces-ex-4_true.yml	2147087	362748	12104	1832	25	1	2
before	pso	r03	13-privatized_38-traces-ex-4-switch_true.yml	1049979	394867	12104	1832	25	1	2
before	pso	r03	13-privatized_40-traces-ex-6_true.yml	273811	145087	10248	1544	21	1	1
before	pso	r03	13-privatized_41-traces-ex-7_unknown_1_neg.yml	0	0	0	0	0	1	0
before	pso	r03	13-privatized_41-traces-ex-7_unknown_1_pos.yml	35414	29810	6536	968	13	1	0
before	pso	r03	13-privatized_42-traces-ex-mini_true.yml	741990	294026	12568	1904	26	1	2
before	pso	r03	13-privatized_44-traces-mine2_true.yml	123972	59994	10248	1544	21	1	1
before	pso	r03	13-privatized_45-traces-per-global-and-current-lock-mine-incomparable_true.yml	1032113	382810	12104	1832	25	1	2
before	pso	r03	13-privatized_46-refine-protected1_true.yml	116582	68062	7000	1040	14	1	1
before	pso	r03	13-privatized_47-refine-protected2_true.yml	265722	114650	7464	1112	15	1	2
before	pso	r03	13-privatized_57-singlethreaded-unlock_true.yml	45861	23238	3288	464	6	1	1
before	pso	r03	13-privatized_58-singlethreaded-lock_true.yml	39594	22886	3288	464	6	1	1
before	pso	r03	13-privatized_66-mine-W-init_true.yml	0	0	0	0	0	1	1
before	pso	r03	13-privatized_68-pfscan_protected_loop_minimal_interval_true.yml	37133	21470	5144	752	10	1	0
before	pso	r03	13-privatized_69-refine-protected-loop-interval_true.yml	46865	29788	5144	752	10	1	0
before	pso	r03	14_spin2003.yml	29396	19199	6072	896	12	1	0
before	pso	r03	28-race_reach_01-simple_racing.yml	0	0	0	0	0	0	-1
before	pso	r03	28-race_reach_06-cond_racing1.yml	0	0	0	0	0	0	-1
before	pso	r03	28-race_reach_11-ptr_racing.yml	0	0	0	0	0	0	-1
before	pso	r03	28-race_reach_21-deref_read_racing.yml	0	0	0	0	0	1	0
before	pso	r03	28-race_reach_24-sound_lock_racing.yml	0	0	0	0	0	0	-1
before	pso	r03	28-race_reach_37-indirect_racing.yml	0	0	0	0	0	0	-1
before	pso	r03	28-race_reach_45-escape_racing.yml	38522	26463	9320	1400	19	1	0
before	pso	r03	28-race_reach_46-escape_racefree.yml	1086746	411329	13960	2120	29	1	2
before	pso	r03	29_conditionals_vs.yml	0	0	0	0	0	1	0
before	pso	r03	36-apron_11-traces-max-simple_true.yml	288766	125620	7928	1184	16	1	2
before	pso	r03	36-apron_16-traces-unprot2_true.yml	0	0	0	0	0	1	1
before	pso	r03	36-apron_17-traces-rpb-litmus_unknown_1_neg.yml	0	0	0	0	0	1	0
before	pso	r03	36-apron_21-traces-cluster-based_true.yml	3801626	1293078	16744	2552	35	1	6
before	pso	r03	36-apron_22-traces-write-centered-vs-meet-mutex_true_no-overflow.yml	0	0	0	0	0	1	1
before	pso	r03	36-apron_41-threadenter-no-locals_unknown_1_pos.yml	0	0	0	0	0	1	0
before	pso	r03	43_NetBSD_sysmon_power_sliced.yml	0	0	0	0	0	1	0
before	pso	r03	45_monabsex1_vs.yml	144418	66672	7928	1184	16	1	0
before	pso	r03	46_monabsex2_vs.yml	274667	105469	10248	1544	21	1	0
before	pso	r03	48_ticket_lock_low_contention_vs-pthread.yml	42270	25706	6072	896	12	1	0
before	pso	r03	48_ticket_lock_low_contention_vs.yml	154239	65587	12104	1832	25	1	0
before	pso	r03	butterfly.yml	31728493978	8853518097	28808	4424	61	1	64560
before	pso	r03	circular_buffer_bad.yml	36044485	13304985	83168	12880	89	1	1
before	pso	r03	circular_buffer_ok.yml	0	0	0	0	0	0	-1
before	pso	r03	dekker-unfair.yml	1696370	532843	16744	2552	35	1	4
before	pso	r03	dekker.yml	1625093	485751	16744	2552	35	1	4
before	pso	r03	exponential-nondet.yml	0	0	0	0	0	1	1
before	pso	r03	fib_safe-5.yml	0	0	0	0	0	0	-1
before	pso	r03	fib_safe-6.yml	0	0	0	0	0	0	-1
before	pso	r03	fib_unsafe-5.yml	58251327946	9409202104	451728	70112	243	1	632
before	pso	r03	fib_unsafe-6.yml	0	0	0	0	0	0	-1
before	pso	r03	fib_unsafe-7.yml	0	0	0	0	0	0	-1
before	pso	r03	lazy01.yml	664097	244009	13960	2120	29	1	1
before	pso	r03	pthread-demo-datarace-3.yml	32755613	17827844	608632	94480	262	1	0
before	pso	r03	queue.yml	2031649515	684694402	381200	59168	205	1	2
before	pso	r03	queue_longer.yml	0	0	0	0	0	0	-1
before	pso	r03	queue_ok.yml	32184494	3229916	1407320	218456	433	1	2
before	pso	r03	queue_ok_longer.yml	34218272221	793412565	335636480	5872240	8033	1	2
before	pso	r03	queue_ok_longest.yml	0	0	0	0	0	0	-1
before	pso	r03	race-1_1-join.yml	86529	42222	7928	1184	16	1	1
before	pso	r03	race-1_2-join.yml	482603	175759	13496	2048	28	1	1
before	pso	r03	race-1_3-join.yml	515838	246550	13496	2048	28	1	1
before	pso	r03	race-2_1-container_of.yml	0	0	0	0	0	1	1
before	pso	r03	race-3_1-container_of-global.yml	0	0	0	0	0	1	1
before	pso	r03	race-4_1-thread_local_vars.yml	0	0	0	0	0	1	0
before	pso	r03	reorder_2.yml	899589243	266464259	76672	11872	82	1	162
before	pso	r03	singleton.yml	1155761	378935	22312	3416	47	1	1
before	pso	r03	singleton_with-uninit-problems.yml	3977495	1166660	22776	3488	48	1	4
before	pso	r03	stateful01-1.yml	479513	196359	17208	2624	36	1	0
before	pso	r03	stateful01-2.yml	5364663	1904766	17208	2624	36	1	6
before	pso	r03	szymanski.yml	27137257	4200909	14888	2264	31	1	6
before	pso	r03	time_var_mutex.yml	984372	329964	15816	2408	33	1	2
before	pso	r03	triangular-1.yml	0	0	0	0	0	0	-1
before	pso	r03	triangular-2.yml	35524228333	17006676500	63680	9856	68	1	3638
before	pso	r03	twostage_3.yml	13926728	3590954	94304	14608	101	1	4
before	pso	r03	unwind2-1.yml	98048	45463	8856	1328	18	1	1
before	pso	r03	unwind2-100.yml	89473	40935	8856	1328	18	1	1
before	pso	r03	unwind3-1.yml	103481	45798	8856	1328	18	1	1
before	pso	r04	01b_inc.yml	196693	71250	10248	1544	21	1	0
before	pso	r04	02_inc_cas.yml	0	0	0	0	0	1	0
before	pso	r04	13-privatized_01-priv_nr_true.yml	360788	144664	10712	1616	22	1	2
before	pso	r04	13-privatized_18-first-reads_true.yml	287588	129012	7928	1184	16	1	2
before	pso	r04	13-privatized_18-first-reads_unknown_1_neg.yml	38338	28783	4216	608	8	1	0
before	pso	r04	13-privatized_18-first-reads_unknown_2_pos.yml	40464	26036	4216	608	8	1	0
before	pso	r04	13-privatized_19-publish-precision_true.yml	1049210	373942	11176	1688	23	1	3
before	pso	r04	13-privatized_19-publish-precision_unknown_1_neg.yml	0	0	0	0	0	1	0
before	pso	r04	13-privatized_19-publish-precision_unknown_1_pos.yml	45517	32106	6536	968	13	1	0
before	pso	r04	13-privatized_19-publish-precision_unknown_2_neg.yml	35261	23474	6536	968	13	1	0
before	pso	r04	13-privatized_19-publish-precision_unknown_2_pos.yml	0	0	0	0	0	1	0
before	pso	r04	13-privatized_20-publish-regression_true.yml	735659	277537	11640	1760	24	1	2
before	pso	r04	13-privatized_24-multiple-protecting_true.yml	33398641	12869283	26952	4136	57	1	7
before	pso	r04	13-privatized_25-struct_nr_true.yml	342267	142398	10712	1616	22	1	2
before	pso	r04	13-privatized_27-multiple-protecting2_true.yml	164107685	52863301	28808	4424	61	1	26
before	pso	r04	13-privatized_29-multiple-protecting2-vesal_true.yml	4068609	1450013	17208	2624	36	1	4
before	pso	r04	13-privatized_30-traces-oplus-vs-meet_true.yml	1103130	395255	12568	1904	26	1	2
before	pso	r04	13-privatized_31-traces-mine-vs-mutex_true.yml	3042412	1056617	14424	2192	30	1	4
before	pso	r04	13-privatized_32-traces-mine-vs-oplus-vs-meet_true.yml	3627563	1224293	17208	2624	36	1	3
before	pso	r04	13-privatized_33-traces-v-matters_true.yml	362713	140782	13032	1976	27	1	1
before	pso	r04	13-privatized_34-traces-minepp-L-needs-to-be-um_true.yml	475195	167592	13496	2048	28	1	1
before	pso	r04	13-privatized_35-traces-ex-2_true.yml	1004417	361673	12104	1832	25	1	2
before	pso	r04	13-privatized_36-traces-ex-3_true.yml	852520	304344	10712	1616	22	1	3
before	pso	r04	13-privatized_37-traces-ex-4_true.yml	889850	319825	12104	1832	25	1	2
before	pso	r04	13-privatized_38-traces-ex-4-switch_true.yml	961176	353026	12104	1832	25	1	2
before	pso	r04	13-privatized_40-traces-ex-6_true.yml	268702	110513	10248	1544	21	1	1
before	pso	r04	13-privatized_41-traces-ex-7_unknown_1_neg.yml	0	0	0	0	0	1	0
before	pso	r04	13-privatized_41-traces-ex-7_unknown_1_pos.yml	36908	31118	6536	968	13	1	0
before	pso	r04	13-privatized_42-traces-ex-mini_true.yml	732195	293551	12568	1904	26	1	2
before	pso	r04	13-privatized_44-traces-mine2_true.yml	110936	61508	10248	1544	21	1	1
before	pso	r04	13-privatized_45-traces-per-global-and-current-lock-mine-incomparable_true.yml	995213	370823	12104	1832	25	1	2
before	pso	r04	13-privatized_46-refine-protected1_true.yml	117356	57288	7000	1040	14	1	1
before	pso	r04	13-privatized_47-refine-protected2_true.yml	257812	105843	7464	1112	15	1	2
before	pso	r04	13-privatized_57-singlethreaded-unlock_true.yml	38035	21433	3288	464	6	1	1
before	pso	r04	13-privatized_58-singlethreaded-lock_true.yml	28905	19151	3288	464	6	1	1
before	pso	r04	13-privatized_66-mine-W-init_true.yml	0	0	0	0	0	1	1
before	pso	r04	13-privatized_68-pfscan_protected_loop_minimal_interval_true.yml	33360	22953	5144	752	10	1	0
before	pso	r04	13-privatized_69-refine-protected-loop-interval_true.yml	33861	24597	5144	752	10	1	0
before	pso	r04	14_spin2003.yml	34803	32216	6072	896	12	1	0
before	pso	r04	28-race_reach_01-simple_racing.yml	0	0	0	0	0	0	-1
before	pso	r04	28-race_reach_06-cond_racing1.yml	0	0	0	0	0	0	-1
before	pso	r04	28-race_reach_11-ptr_racing.yml	0	0	0	0	0	0	-1
before	pso	r04	28-race_reach_21-deref_read_racing.yml	0	0	0	0	0	1	0
before	pso	r04	28-race_reach_24-sound_lock_racing.yml	0	0	0	0	0	0	-1
before	pso	r04	28-race_reach_37-indirect_racing.yml	0	0	0	0	0	0	-1
before	pso	r04	28-race_reach_45-escape_racing.yml	45688	27901	9320	1400	19	1	0
before	pso	r04	28-race_reach_46-escape_racefree.yml	9276667	437350	13960	2120	29	1	2
before	pso	r04	29_conditionals_vs.yml	0	0	0	0	0	1	0
before	pso	r04	36-apron_11-traces-max-simple_true.yml	261044	112509	7928	1184	16	1	2
before	pso	r04	36-apron_16-traces-unprot2_true.yml	0	0	0	0	0	1	1
before	pso	r04	36-apron_17-traces-rpb-litmus_unknown_1_neg.yml	0	0	0	0	0	1	0
before	pso	r04	36-apron_21-traces-cluster-based_true.yml	3858812	1387964	16744	2552	35	1	6
before	pso	r04	36-apron_22-traces-write-centered-vs-meet-mutex_true_no-overflow.yml	0	0	0	0	0	1	1
before	pso	r04	36-apron_41-threadenter-no-locals_unknown_1_pos.yml	0	0	0	0	0	1	0
before	pso	r04	43_NetBSD_sysmon_power_sliced.yml	0	0	0	0	0	1	0
before	pso	r04	45_monabsex1_vs.yml	118558	55947	7928	1184	16	1	0
before	pso	r04	46_monabsex2_vs.yml	293160	108054	10248	1544	21	1	0
before	pso	r04	48_ticket_lock_low_contention_vs-pthread.yml	38261	22343	6072	896	12	1	0
before	pso	r04	48_ticket_lock_low_contention_vs.yml	177051	65991	12104	1832	25	1	0
before	pso	r04	butterfly.yml	33037783881	9225142992	28808	4424	61	1	64560
before	pso	r04	circular_buffer_bad.yml	169369431	29911625	83168	12880	89	1	1
before	pso	r04	circular_buffer_ok.yml	0	0	0	0	0	0	-1
before	pso	r04	dekker-unfair.yml	1708568	487323	16744	2552	35	1	4
before	pso	r04	dekker.yml	1599517	483570	16744	2552	35	1	4
before	pso	r04	exponential-nondet.yml	0	0	0	0	0	1	1
before	pso	r04	fib_safe-5.yml	0	0	0	0	0	0	-1
before	pso	r04	fib_safe-6.yml	0	0	0	0	0	0	-1
before	pso	r04	fib_unsafe-5.yml	51912493971	8537249660	451728	70112	243	1	632
before	pso	r04	fib_unsafe-6.yml	0	0	0	0	0	0	-1
before	pso	r04	fib_unsafe-7.yml	0	0	0	0	0	0	-1
before	pso	r04	lazy01.yml	652233	243519	13960	2120	29	1	1
before	pso	r04	pthread-demo-datarace-3.yml	43390163	18944279	608632	94480	262	1	0
before	pso	r04	queue.yml	2193496325	721620337	381200	59168	205	1	2
before	pso	r04	queue_longer.yml	0	0	0	0	0	0	-1
before	pso	r04	queue_ok.yml	43248490	3466979	1407320	218456	433	1	2
before	pso	r04	queue_ok_longer.yml	35369005800	776754711	335636480	5872240	8033	1	2
before	pso	r04	queue_ok_longest.yml	0	0	0	0	0	0	-1
before	pso	r04	race-1_1-join.yml	84889	40506	7928	1184	16	1	1
before	pso	r04	race-1_2-join.yml	489600	177779	13496	2048	28	1	1
before	pso	r04	race-1_3-join.yml	474714	180535	13496	2048	28	1	1
before	pso	r04	race-2_1-container_of.yml	0	0	0	0	0	1	1
before	pso	r04	race-3_1-container_of-global.yml	0	0	0	0	0	1	1
before	pso	r04	race-4_1-thread_local_vars.yml	0	0	0	0	0	1	0
before	pso	r04	reorder_2.yml	916927597	259479696	76672	11872	82	1	162
before	pso	r04	singleton.yml	1263848	391474	22312	3416	47	1	1
before	pso	r04	singleton_with-uninit-problems.yml	4222800	1298046	22776	3488	48	1	4
before	pso	r04	stateful01-1.yml	560351	203515	17208	2624	36	1	0
before	pso	r04	stateful01-2.yml	5656302	2014016	17208	2624	36	1	6
before	pso	r04	szymanski.yml	13568752	3547739	14888	2264	31	1	6
before	pso	r04	time_var_mutex.yml	995104	337097	15816	2408	33	1	2
before	pso	r04	triangular-1.yml	0	0	0	0	0	0	-1
before	pso	r04	triangular-2.yml	29066317538	14113977008	63680	9856	68	1	3638
before	pso	r04	twostage_3.yml	13703491	3488054	94304	14608	101	1	4
before	pso	r04	unwind2-1.yml	93019	44285	8856	1328	18	1	1
before	pso	r04	unwind2-100.yml	96580	53674	8856	1328	18	1	1
before	pso	r04	unwind3-1.yml	88096	38537	8856	1328	18	1	1
before	sc	r01	01b_inc.yml	0	0	0	0	0	1	0
before	sc	r01	02_inc_cas.yml	0	0	0	0	0	1	0
before	sc	r01	13-privatized_01-priv_nr_true.yml	28529	43435	3472	1024	16	1	2
before	sc	r01	13-privatized_18-first-reads_true.yml	24095	37036	2640	768	12	1	2
before	sc	r01	13-privatized_18-first-reads_unknown_1_neg.yml	12599	17353	1808	512	8	1	0
before	sc	r01	13-privatized_18-first-reads_unknown_2_pos.yml	22759	21924	1808	512	8	1	0
before	sc	r01	13-privatized_19-publish-precision_true.yml	50347	75444	3888	1152	18	1	3
before	sc	r01	13-privatized_19-publish-precision_unknown_1_neg.yml	0	0	0	0	0	1	0
before	sc	r01	13-privatized_19-publish-precision_unknown_1_pos.yml	26738	26505	2848	832	13	1	0
before	sc	r01	13-privatized_19-publish-precision_unknown_2_neg.yml	12763	18550	2848	832	13	1	0
before	sc	r01	13-privatized_19-publish-precision_unknown_2_pos.yml	0	0	0	0	0	1	0
before	sc	r01	13-privatized_20-publish-regression_true.yml	27707	39978	2640	768	12	1	2
before	sc	r01	13-privatized_24-multiple-protecting_true.yml	258533	492679	10960	3328	52	1	7
before	sc	r01	13-privatized_25-struct_nr_true.yml	25760	43668	3472	1024	16	1	2
before	sc	r01	13-privatized_27-multiple-protecting2_true.yml	829743	6103815	12832	3904	61	1	26
before	sc	r01	13-privatized_29-multiple-protecting2-vesal_true.yml	84480	124479	6592	1984	31	1	4
before	sc	r01	13-privatized_30-traces-oplus-vs-meet_true.yml	53608	68411	4512	1344	21	1	2
before	sc	r01	13-privatized_31-traces-mine-vs-mutex_true.yml	76341	104820	5344	1600	25	1	4
before	sc	r01	13-privatized_32-traces-mine-vs-oplus-vs-meet_true.yml	92131	117975	6384	1920	30	1	3
before	sc	r01	13-privatized_33-traces-v-matters_true.yml	37400	57104	4096	1216	19	1	1
before	sc	r01	13-privatized_34-traces-minepp-L-needs-to-be-um_true.yml	29642	39701	3056	896	14	1	1
before	sc	r01	13-privatized_35-traces-ex-2_true.yml	52818	65743	4304	1280	20	1	2
before	sc	r01	13-privatized_36-traces-ex-3_true.yml	60755	78125	3888	1152	18	1	3
before	sc	r01	13-privatized_37-traces-ex-4_true.yml	29727	52090	3264	960	15	1	2
before	sc	r01	13-privatized_38-traces-ex-4-switch_true.yml	55364	77472	4304	1280	20	1	2
before	sc	r01	13-privatized_40-traces-ex-6_true.yml	34507	51082	3056	896	14	1	1
before	sc	r01	13-privatized_41-traces-ex-7_unknown_1_neg.yml	0	0	0	0	0	1	0
before	sc	r01	13-privatized_41-traces-ex-7_unknown_1_pos.yml	26938	27170	2848	832	13	1	0
before	sc	r01	13-privatized_42-traces-ex-mini_true.yml	34785	52048	4096	1216	19	1	2
before	sc	r01	13-privatized_44-traces-mine2_true.yml	12988	20363	2848	832	13	1	1
before	sc	r01	13-privatized_45-traces-per-global-and-current-lock-mine-incomparable_true.yml	39902	64078	4304	1280	20	1	2
before	sc	r01	13-privatized_46-refine-protected1_true.yml	0	0	0	0	0	1	1
before	sc	r01	13-privatized_47-refine-protected2_true.yml	32283	45697	2640	768	12	1	2
before	sc	r01	13-privatized_57-singlethreaded-unlock_true.yml	0	0	0	0	0	1	1
before	sc	r01	13-privatized_58-singlethreaded-lock_true.yml	0	0	0	0	0	1	1
before	sc	r01	13-privatized_66-mine-W-init_true.yml	0	0	0	0	0	1	1
before	sc	r01	13-privatized_68-pfscan_protected_loop_minimal_interval_true.yml	0	0	0	0	0	1	0
before	sc	r01	13-privatized_69-refine-protected-loop-interval_true.yml	0	0	0	0	0	1	0
before	sc	r01	14_spin2003.yml	0	0	0	0	0	1	0
before	sc	r01	28-race_reach_01-simple_racing.yml	0	0	0	0	0	0	-1
before	sc	r01	28-race_reach_06-cond_racing1.yml	0	0	0	0	0	0	-1
before	sc	r01	28-race_reach_11-ptr_racing.yml	0	0	0	0	0	0	-1
before	sc	r01	28-race_reach_21-deref_read_racing.yml	0	0	0	0	0	1	0
before	sc	r01	28-race_reach_24-sound_lock_racing.yml	0	0	0	0	0	0	-1
before	sc	r01	28-race_reach_37-indirect_racing.yml	0	0	0	0	0	0	-1
before	sc	r01	28-race_reach_45-escape_racing.yml	12311	18389	4096	1216	19	1	0
before	sc	r01	28-race_reach_46-escape_racefree.yml	23924	38974	3680	1088	17	1	2
before	sc	r01	29_conditionals_vs.yml	0	0	0	0	0	1	0
before	sc	r01	36-apron_11-traces-max-simple_true.yml	34625	46221	2640	768	12	1	2
before	sc	r01	36-apron_16-traces-unprot2_true.yml	0	0	0	0	0	1	1
before	sc	r01	36-apron_17-traces-rpb-litmus_unknown_1_neg.yml	0	0	0	0	0	1	0
before	sc	r01	36-apron_21-traces-cluster-based_true.yml	211699	251081	7424	2240	35	1	6
before	sc	r01	36-apron_22-traces-write-centered-vs-meet-mutex_true_no-overflow.yml	0	0	0	0	0	1	1
before	sc	r01	36-apron_41-threadenter-no-locals_unknown_1_pos.yml	0	0	0	0	0	1	0
before	sc	r01	43_NetBSD_sysmon_power_sliced.yml	0	0	0	0	0	1	0
before	sc	r01	45_monabsex1_vs.yml	0	0	0	0	0	1	0
before	sc	r01	46_monabsex2_vs.yml	0	0	0	0	0	1	0
before	sc	r01	48_ticket_lock_low_contention_vs-pthread.yml	0	0	0	0	0	1	0
before	sc	r01	48_ticket_lock_low_contention_vs.yml	0	0	0	0	0	1	0
before	sc	r01	butterfly.yml	3663449103	3753735435	12624	3840	60	1	64560
before	sc	r01	circular_buffer_bad.yml	318481	497485	35504	10880	85	1	1
before	sc	r01	circular_buffer_ok.yml	620239226	698721198	193168	59392	232	1	3432
before	sc	r01	dekker-unfair.yml	91444	94058	6592	1984	31	1	4
before	sc	r01	dekker.yml	96386	94903	6592	1984	31	1	4
before	sc	r01	exponential-nondet.yml	0	0	0	0	0	1	1
before	sc	r01	fib_safe-5.yml	1129809319	1143652564	202320	62208	243	1	2772
before	sc	r01	fib_safe-6.yml	5677797307	5279562366	292384	89920	281	1	12012
before	sc	r01	fib_unsafe-5.yml	241492498	255035905	202320	62208	243	1	632
