adapter-ns	adaptive-offline	checkpoint-ns	copy-ns	cpu_s	equality-ns	eval-ops	evicted	has_statistics	history-ns	initialize	insert	insert-attempt-ns	lazy-cycle-checks	lazy-depth-fallbacks	lazy-edge-candidates	materialize-ns	max-active-events	max-base-relation-density-ppm	max-base-relation-pairs	max-current-base-bytes	max-history-base-bytes	max-inactive-events	max-stable-events	model	offline-evals	offline-ns	oracle	peak-snapshot-equivalent-bytes	peak-undo-bytes	preventive-all-pruned-fallbacks	preventive-co-candidates	preventive-co-pruned	preventive-lookup-ns	preventive-prefix-inconsistent	preventive-prefix-queries	preventive-rf-candidates	preventive-rf-pruned	profiled-queries	queue-pushes	rebuild	rebuild-ns	repetition	replace	retained-snapshot-equivalent-bytes	retained-undo-bytes	rollback	rollback-insert	rollback-ns	status	sync-ns	task	unchanged	value-changes	worklist-ns
0	0	0	0	0.065372097	0	0	0	True	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tso	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	r01	0	0	0	0	0	0	true	0	c/pthread-theta/exponential-nondet.yml	0	0	0
0	0	0	0	0.06509033	0	0	0	True	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tso	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	r01	0	0	0	0	0	0	false(unreach-call)	0	c/pthread-theta/unwind2-1.yml	0	0	0
0	0	0	0	0.065712333	0	0	0	True	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tso	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	r01	0	0	0	0	0	0	false(unreach-call)	0	c/pthread-theta/unwind2-100.yml	0	0	0
0	0	0	0	0.065393213	0	0	0	True	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tso	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	r01	0	0	0	0	0	0	true	0	c/pthread-ext/43_NetBSD_sysmon_power_sliced.yml	0	0	0
0	152056	49413833	0	18.359753323	76250408	0	0	True	0	1	0	0	304114	0	44028054	3894228602	57	872781	2810	4352	4352	41	60	tso	152057	7120566736	0	11032	0	0	0	0	0	0	0	0	0	196280	0	0	7135947104	r01	0	11032	0	0	0	0	true	11917855940	c/pthread/butterfly.yml	44223	0	0
0	1	1108	0	0.06902436	2526	0	0	True	0	1	0	0	4	0	46024	586407	229	418527	21948	66080	66080	0	229	tso	2	2401747	0	161880	0	0	0	0	0	0	0	0	0	3	0	0	2406759	r01	0	161880	0	0	0	0	true	3109913	c/pthread/queue_ok.yml	1	0	0
0	0	1769	11101429	1.077549685	365554	0	0	True	668151	1	0	12528684	4	0	15503664	94732233	4029	325992	5291788	2864444	2864444	0	4029	tso	2	860701643	0	13851760	0	0	0	0	0	0	0	0	0	3	0	1	860702537	r01	0	13851760	0	0	0	0	true	973122500	c/pthread/queue_ok_longer.yml	1	0	0
0	14517	7627653	0	33.284677575	39711862	0	0	True	0	1	0	0	29036	0	288430537	4488347378	277	591718	45402	101320	101320	103	281	tso	14518	19888863961	0	248008	0	0	0	0	0	0	0	0	0	21777	0	0	19891864541	r01	0	248008	0	0	0	0	true	25402331713	c/pthread/fib_safe-6.yml	7259	0	0
0	0	3188	45640718	4.727707718	1556967	0	0	True	1930131	1	0	49207438	4	4	61735070	398145053	8029	323013	20822988	11039476	11039476	0	8029	tso	2	4099017757	0	54452288	0	0	0	0	0	0	0	0	0	3	0	1	4099025536	r01	0	54452288	0	0	0	0	true	4562495838	c/pthread/queue_ok_longest.yml	1	0	0
0	19	8771	0	0.094807584	1882	0	0	True	0	1	0	0	40	0	322450	5212847	201	590876	23872	58016	58016	0	201	tso	20	11554432	0	142168	0	0	0	0	0	0	0	0	0	20	0	0	11558899	r01	0	142168	0	0	0	0	false(unreach-call)	17157171	c/pthread/queue.yml	0	0	0
0	3	1815	0	0.067323335	1172	0	0	True	0	1	0	0	8	0	1001	115700	43	837209	1548	3128	3128	0	43	tso	4	201006	0	8040	0	0	0	0	0	0	0	0	0	5	0	0	201841	r01	0	8040	0	0	0	0	false(unreach-call)	341138	c/pthread/singleton.yml	1	0	0
0	5	2440	0	0.066116569	2834	0	0	True	0	1	0	0	12	0	1722	171965	44	841942	1630	3200	3200	7	44	tso	6	277944	0	8216	0	0	0	0	0	0	0	0	0	9	0	0	279083	r01	0	8216	0	0	0	0	true	489023	c/pthread/singleton_with-uninit-problems.yml	3	0	0
0	39	17557	0	0.14139773	3339	0	0	True	0	1	0	0	80	0	1076839	17812338	262	560005	38441	94480	94480	0	262	tso	40	34619158	0	231288	0	0	0	0	0	0	0	0	0	40	0	0	34627864	r01	0	231288	0	0	0	0	false(unreach-call)	53377475	c/pthread-C-DAC/pthread-demo-datarace-3.yml	0	0	0
0	215	81486	0	0.150290218	197701	0	0	True	0	1	0	0	432	0	328668	15152245	79	769736	4722	11872	11872	28	82	tso	216	23951065	0	29400	0	0	0	0	0	0	0	0	0	322	0	0	23984175	r01	0	29400	0	0	0	0	false(unreach-call)	41714767	c/pthread/reorder_2.yml	106	0	0
0	14	5827	0	0.070546282	8375	0	0	True	0	1	0	0	30	0	29858	1019325	97	770196	7142	14464	14464	18	100	tso	15	2159979	0	35736	0	0	0	0	0	0	0	0	0	20	0	0	2162669	r01	0	35736	0	0	0	0	false(unreach-call)	3359333	c/pthread/twostage_3.yml	5	0	0
0	0	0	0	0.060857916	0	0	0	True	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tso	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	r01	0	0	0	0	0	0	true	0	c/ldv-races/race-1_1-join.yml	0	0	0
0	0	684	0	0.06791836	0	0	0	True	0	1	0	0	2	0	189	25684	23	514177	272	1688	1688	0	23	tso	1	43030	0	4520	0	0	0	0	0	0	0	0	0	1	0	0	43288	r01	0	4520	0	0	0	0	false(unreach-call)	77169	c/ldv-races/race-1_3-join.yml	0	0	0
0	0	533	0	0.062514699	0	0	0	True	0	1	0	0	2	0	189	32413	23	514177	272	1688	1688	0	23	tso	1	46133	0	4520	0	0	0	0	0	0	0	0	0	1	0	0	46488	r01	0	4520	0	0	0	0	false(unreach-call)	84156	c/ldv-races/race-1_2-join.yml	0	0	0
0	0	0	0	0.065766132	0	0	0	True	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tso	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	r01	0	0	0	0	0	0	true	0	c/ldv-races/race-4_1-thread_local_vars.yml	0	0	0
0	0	0	0	0.064762106	0	0	0	True	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tso	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	r01	0	0	0	0	0	0	true	0	c/ldv-races/race-2_1-container_of.yml	0	0	0
0	0	0	0	0.0666606	0	0	0	True	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tso	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	r01	0	0	0	0	0	0	true	0	c/ldv-races/race-3_1-container_of-global.yml	0	0	0
0	17785	8774609	0	47.429761468	52516050	0	0	True	0	1	0	0	35572	0	455400086	6252552015	315	594749	59014	115000	115000	112	319	tso	17786	29547942457	0	281448	0	0	0	0	0	0	0	0	0	26672	0	0	29551735980	r01	0	281448	0	0	0	0	false(unreach-call)	37166105079	c/pthread/fib_unsafe-7.yml	8886	0	0
				60.981803694				False																tso																		r01							TIMEOUT		c/goblint-regression/28-race_reach_37-indirect_racing.yml			
				61.02575685				False																tso																		r01							TIMEOUT		c/goblint-regression/28-race_reach_01-simple_racing.yml			
				61.007713073				False																tso																		r01							TIMEOUT		c/goblint-regression/28-race_reach_11-ptr_racing.yml			
				61.019344334				False																tso																		r01							TIMEOUT		c/goblint-regression/28-race_reach_24-sound_lock_racing.yml			
				61.037809901				False																tso																		r01							TIMEOUT		c/goblint-regression/28-race_reach_06-cond_racing1.yml			
				61.002370668				False																tso																		r01							TIMEOUT		c/pthread/queue_longer.yml			
0	0	0	0	0.061899793	0	0	0	True	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tso	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	r02	0	0	0	0	0	0	true	0	c/goblint-regression/36-apron_16-traces-unprot2_true.yml	0	0	0
0	0	0	0	0.072226905	0	0	0	True	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tso	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	r02	0	0	0	0	0	0	false(unreach-call)	0	c/goblint-regression/36-apron_41-threadenter-no-locals_unknown_1_pos.yml	0	0	0
0	0	0	0	0.077408418	0	0	0	True	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tso	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	r02	0	0	0	0	0	0	true	0	c/goblint-regression/13-privatized_66-mine-W-init_true.yml	0	0	0
0	0	0	0	0.07082472	0	0	0	True	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tso	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	r02	0	0	0	0	0	0	true	0	c/goblint-regression/13-privatized_57-singlethreaded-unlock_true.yml	0	0	0
0	1	1162	0	0.060597585	949	0	0	True	0	1	0	0	4	0	101	77150	12	569444	82	896	896	0	12	tso	2	58924	0	2584	0	0	0	0	0	0	0	0	0	3	0	0	67633	r02	0	2584	0	0	0	0	true	155951	c/goblint-regression/13-privatized_47-refine-protected2_true.yml	1	0	0
0	0	0	0	0.057712294	0	0	0	True	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tso	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	r02	0	0	0	0	0	0	true	0	c/goblint-regression/13-privatized_46-refine-protected1_true.yml	0	0	0
0	1	1423	0	0.062971911	1230	0	0	True	0	1	0	0	4	0	101	51038	12	569444	82	896	896	0	12	tso	2	75514	0	2584	0	0	0	0	0	0	0	0	0	3	0	0	80523	r02	0	2584	0	0	0	0	true	145714	c/goblint-regression/36-apron_11-traces-max-simple_true.yml	1	0	0
0	0	936	0	0.069406725	0	0	0	True	0	1	0	0	2	0	54	29139	13	544378	92	968	968	0	13	tso	1	48680	0	2760	0	0	0	0	0	0	0	0	0	1	0	0	49267	r02	0	2760	0	0	0	0	false(unreach-call)	85320	c/goblint-regression/13-privatized_41-traces-ex-7_unknown_1_pos.yml	0	0	0
0	0	0	0	0.055245401	0	0	0	True	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tso	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	r02	0	0	0	0	0	0	false(unreach-call)	0	c/goblint-regression/13-privatized_41-traces-ex-7_unknown_1_neg.yml	0	0	0
0	0	0	0	0.067629369	0	0	0	True	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tso	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	r02	0	0	0	0	0	0	true	0	c/goblint-regression/13-privatized_58-singlethreaded-lock_true.yml	0	0	0
0	1	1289	0	0.066818331	1240	0	0	True	0	1	0	0	4	0	119	55190	14	581632	114	1040	1040	0	14	tso	2	81353	0	2936	0	0	0	0	0	0	0	0	0	3	0	0	81944	r02	0	2936	0	0	0	0	true	150964	c/goblint-regression/13-privatized_40-traces-ex-6_true.yml	1	0	0
0	0	924	0	0.066375523	0	0	0	True	0	1	0	0	2	0	46	29988	13	544378	92	968	968	0	13	tso	1	48279	0	2760	0	0	0	0	0	0	0	0	0	1	0	0	48929	r02	0	2760	0	0	0	0	true	85554	c/goblint-regression/13-privatized_44-traces-mine2_true.yml	0	0	0
0	0	727	0	0.063328406	0	0	0	True	0	1	0	0	2	0	31	19406	8	531250	34	608	608	0	8	tso	1	26160	0	1880	0	0	0	0	0	0	0	0	0	1	0	0	32646	r02	0	1880	0	0	0	0	false(unreach-call)	57645	c/goblint-regression/13-privatized_18-first-reads_unknown_2_pos.yml	0	0	0
0	3	2254	0	0.065597213	2447	0	0	True	0	1	0	0	8	0	268	101906	15	650887	126	1328	1328	4	18	tso	4	145785	0	3640	0	0	0	0	0	0	0	0	0	6	0	0	151621	r02	0	3640	0	0	0	0	true	281798	c/goblint-regression/13-privatized_36-traces-ex-3_true.yml	2	0	0
0	0	850	0	0.064667117	0	0	0	True	0	1	0	0	2	0	31	27962	8	531250	34	608	608	0	8	tso	1	32040	0	1880	0	0	0	0	0	0	0	0	0	1	0	0	32860	r02	0	1880	0	0	0	0	false(unreach-call)	66627	c/goblint-regression/13-privatized_18-first-reads_unknown_1_neg.yml	0	0	0
0	1	1783	0	0.066768643	1094	0	0	True	0	1	0	0	4	0	112	54962	12	569444	82	896	896	0	12	tso	2	69827	0	2584	0	0	0	0	0	0	0	0	0	3	0	0	76612	r02	0	2584	0	0	0	0	true	147056	c/goblint-regression/13-privatized_18-first-reads_true.yml	1	0	0
0	3	1825	0	0.059641105	1189	0	0	True	0	1	0	0	8	0	279	73310	16	628099	158	1472	1472	5	20	tso	4	124306	0	3992	0	0	0	0	0	0	0	0	0	5	0	0	129488	r02	0	3992	0	0	0	0	true	223333	c/goblint-regression/13-privatized_35-traces-ex-2_true.yml	1	0	0
0	1	1490	0	0.065887342	1157	0	0	True	0	1	0	0	4	0	159	78410	15	560000	126	1112	1112	0	15	tso	2	84549	0	3112	0	0	0	0	0	0	0	0	0	3	0	0	85518	r02	0	3112	0	0	0	0	true	179278	c/goblint-regression/13-privatized_37-traces-ex-4_true.yml	1	0	0
0	3	2323	0	0.069441678	1601	0	0	True	0	1	0	0	8	0	279	100592	16	628099	158	1472	1472	5	20	tso	4	159119	0	3992	0	0	0	0	0	0	0	0	0	5	0	0	160265	r02	0	3992	0	0	0	0	true	291232	c/goblint-regression/13-privatized_38-traces-ex-4-switch_true.yml	1	0	0
0	0	1069	0	0.068094419	0	0	0	True	0	1	0	0	2	0	50	33056	13	639053	108	968	968	0	13	tso	1	49531	0	2760	0	0	0	0	0	0	0	0	0	1	0	0	50248	r02	0	2760	0	0	0	0	false(unreach-call)	90539	c/goblint-regression/13-privatized_19-publish-precision_unknown_1_pos.yml	0	0	0
0	0	0	0	0.063424601	0	0	0	True	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tso	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	r02	0	0	0	0	0	0	false(unreach-call)	0	c/goblint-regression/13-privatized_19-publish-precision_unknown_2_pos.yml	0	0	0
0	0	0	0	0.068367654	0	0	0	True	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tso	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	r02	0	0	0	0	0	0	false(unreach-call)	0	c/goblint-regression/13-privatized_19-publish-precision_unknown_1_neg.yml	0	0	0
0	0	709	0	0.059627355	0	0	0	True	0	1	0	0	2	0	50	25737	13	639053	108	968	968	0	13	tso	1	39173	0	2760	0	0	0	0	0	0	0	0	0	1	0	0	39795	r02	0	2760	0	0	0	0	false(unreach-call)	71796	c/goblint-regression/13-privatized_19-publish-precision_unknown_2_neg.yml	0	0	0
0	2	1819	0	0.070967211	1482	0	0	True	0	1	0	0	6	0	357	86123	19	628099	174	1472	1472	9	20	tso	3	137873	0	3992	0	0	0	0	0	0	0	0	0	4	0	0	145362	r02	0	3992	0	0	0	0	true	253300	c/goblint-regression/13-privatized_45-traces-per-global-and-current-lock-mine-incomparable_true.yml	1	0	0
0	1	1231	0	0.056966465	1136	0	0	True	0	1	0	0	4	0	252	57523	16	476562	122	1184	1184	0	16	tso	2	76151	0	3288	0	0	0	0	0	0	0	0	0	3	0	0	76887	r02	0	3288	0	0	0	0	true	147629	c/goblint-regression/13-privatized_01-priv_nr_true.yml	1	0	0
0	2	2033	0	0.066329169	1506	0	0	True	0	1	0	0	6	0	286	100128	19	576177	208	1400	1400	0	19	tso	3	130614	0	3816	0	0	0	0	0	0	0	0	0	4	0	0	137238	r02	0	3816	0	0	0	0	true	259378	c/goblint-regression/13-privatized_33-traces-v-matters_true.yml	1	0	0
0	3	2689	0	0.069844354	2571	0	0	True	0	1	0	0	8	0	401	113793	18	642857	198	1328	1328	4	18	tso	4	156568	0	3640	0	0	0	0	0	0	0	0	0	6	0	0	162997	r02	0	3640	0	0	0	0	true	307130	c/goblint-regression/13-privatized_19-publish-precision_true.yml	2	0	0
0	1	1769	0	0.074022472	1185	0	0	True	0	1	0	0	4	0	255	73964	19	531855	192	1400	1400	0	19	tso	2	90906	0	3816	0	0	0	0	0	0	0	0	0	3	0	0	91975	r02	0	3816	0	0	0	0	true	190845	c/goblint-regression/13-privatized_42-traces-ex-mini_true.yml	1	0	0
0	1	1231	0	0.058265113	828	0	0	True	0	1	0	0	4	0	252	52010	16	476562	122	1184	1184	0	16	tso	2	72826	0	3288	0	0	0	0	0	0	0	0	0	3	0	0	80318	r02	0	3288	0	0	0	0	true	144397	c/goblint-regression/13-privatized_25-struct_nr_true.yml	1	0	0
0	0	0	0	0.061582029	0	0	0	True	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tso	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	r02	0	0	0	0	0	0	false(unreach-call)	0	c/goblint-regression/36-apron_17-traces-rpb-litmus_unknown_1_neg.yml	0	0	0
0	0	0	0	0.073392763	0	0	0	True	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tso	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	r02	0	0	0	0	0	0	true	0	c/goblint-regression/13-privatized_69-refine-protected-loop-interval_true.yml	0	0	0
0	5	3155	0	0.068635933	3604	0	0	True	0	1	0	0	12	0	646	161761	18	628099	190	1832	1832	13	25	tso	6	235120	0	4872	0	0	0	0	0	0	0	0	0	9	0	0	241344	r02	0	4872	0	0	0	0	true	446706	c/goblint-regression/13-privatized_31-traces-mine-vs-mutex_true.yml	3	0	0
0	1	1259	0	0.061787443	944	0	0	True	0	1	0	0	4	0	112	46198	12	569444	82	896	896	0	12	tso	2	57798	0	2584	0	0	0	0	0	0	0	0	0	3	0	0	58571	r02	0	2584	0	0	0	0	true	120676	c/goblint-regression/13-privatized_20-publish-regression_true.yml	1	0	0
0	3	2186	0	0.070438989	1621	0	0	True	0	1	0	0	8	0	346	105726	17	639053	180	1544	1544	5	21	tso	4	166211	0	4168	0	0	0	0	0	0	0	0	0	5	0	0	167544	r02	0	4168	0	0	0	0	true	300194	c/goblint-regression/13-privatized_30-traces-oplus-vs-meet_true.yml	1	0	0
0	5	3396	0	0.066902921	3261	0	0	True	0	1	0	0	12	0	783	167007	23	642857	248	2192	2192	12	30	tso	6	293662	0	5752	0	0	0	0	0	0	0	0	0	8	0	0	295136	r02	0	5752	0	0	0	0	true	507309	c/goblint-regression/13-privatized_32-traces-mine-vs-oplus-vs-meet_true.yml	2	0	0
0	1	1268	0	0.071299405	1270	0	0	True	0	1	0	0	4	0	119	58360	14	581632	114	1040	1040	0	14	tso	2	79386	0	2936	0	0	0	0	0	0	0	0	0	3	0	0	80226	r02	0	2936	0	0	0	0	true	154237	c/goblint-regression/13-privatized_34-traces-minepp-L-needs-to-be-um_true.yml	1	0	0
0	0	0	0	0.064979285	0	0	0	True	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tso	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	r02	0	0	0	0	0	0	true	0	c/goblint-regression/13-privatized_68-pfscan_protected_loop_minimal_interval_true.yml	0	0	0
0	5	2816	0	0.059921101	2819	0	0	True	0	1	0	0	12	0	988	163224	24	632231	332	2264	2264	13	31	tso	6	237921	0	5928	0	0	0	0	0	0	0	0	0	9	0	0	244811	r02	0	5928	0	0	0	0	true	444478	c/goblint-regression/13-privatized_29-multiple-protecting2-vesal_true.yml	3	0	0
0	11	6738	0	0.075709485	9999	0	0	True	0	1	0	0	24	0	8593	702994	52	582852	1574	3776	3776	22	52	tso	12	1076949	0	9624	0	0	0	0	0	0	0	0	0	18	0	0	1079766	r02	0	9624	0	0	0	0	true	1894081	c/goblint-regression/13-privatized_24-multiple-protecting_true.yml	6	0	0
0	12	6552	0	0.070906879	7866	0	0	True	0	1	0	0	26	0	2014	375320	31	754437	688	2552	2552	8	35	tso	13	597510	0	6632	0	0	0	0	0	0	0	0	0	18	0	0	600121	r02	0	6632	0	0	0	0	true	1073286	c/goblint-regression/36-apron_21-traces-cluster-based_true.yml	5	0	0
0	0	0	0	0.063899152	0	0	0	True	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tso	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	r02	0	0	0	0	0	0	true	0	c/goblint-regression/36-apron_22-traces-write-centered-vs-meet-mutex_true_no-overflow.yml	0	0	0
0	0	0	0	0.071081999	0	0	0	True	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tso	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	r02	0	0	0	0	0	0	true	0	c/pthread-ext/14_spin2003.yml	0	0	0
0	35	19346	0	0.080560492	31298	0	0	True	0	1	0	0	72	0	25988	2188879	56	716633	2110	4424	4424	41	61	tso	36	3151745	0	11208	0	0	0	0	0	0	0	0	0	54	0	0	3159037	r02	0	11208	0	0	0	0	true	5690983	c/goblint-regression/13-privatized_27-multiple-protecting2_true.yml	18	0	0
0	0	0	0	0.058344659	0	0	0	True	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tso	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	r02	0	0	0	0	0	0	true	0	c/pthread-ext/48_ticket_lock_low_contention_vs-pthread.yml	0	0	0
0	0	0	0	0.069046794	0	0	0	True	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tso	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	r02	0	0	0	0	0	0	true	0	c/pthread-ext/29_conditionals_vs.yml	0	0	0
0	0	0	0	0.066498955	0	0	0	True	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tso	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	r02	0	0	0	0	0	0	true	0	c/pthread-ext/46_monabsex2_vs.yml	0	0	0
0	0	0	0	0.069060784	0	0	0	True	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tso	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	r02	0	0	0	0	0	0	true	0	c/pthread-ext/45_monabsex1_vs.yml	0	0	0
0	1	1377	0	0.070676927	92	0	0	True	0	1	0	0	4	0	625	70168	31	715920	688	2264	2264	0	31	tso	2	121317	0	5928	0	0	0	0	0	0	0	0	0	2	0	0	122022	r02	0	5928	0	0	0	0	false(unreach-call)	209845	c/pthread/stateful01-1.yml	0	0	0
0	5	3512	0	0.0655507	4221	0	0	True	0	1	0	0	12	0	2074	255469	32	718750	736	2336	2336	5	32	tso	6	346629	0	6104	0	0	0	0	0	0	0	0	0	9	0	0	348287	r02	0	6104	0	0	0	0	true	656913	c/pthread/stateful01-2.yml	3	0	0
0	0	0	0	0.070858351	0	0	0	True	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tso	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	r02	0	0	0	0	0	0	true	0	c/pthread-ext/01b_inc.yml	0	0	0
0	1	1481	0	0.068206671	1221	0	0	True	0	1	0	0	4	0	524	82365	28	691326	542	2048	2048	0	28	tso	2	117303	0	5400	0	0	0	0	0	0	0	0	0	3	0	0	123546	r02	0	5400	0	0	0	0	true	223423	c/pthread-atomic/time_var_mutex.yml	1	0	0
0	0	0	0	0.059508085	0	0	0	True	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tso	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	r02	0	0	0	0	0	0	true	0	c/pthread-ext/02_inc_cas.yml	0	0	0
0	0	0	0	0.071529675	0	0	0	True	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tso	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	r02	0	0	0	0	0	0	true	0	c/pthread-ext/48_ticket_lock_low_contention_vs.yml	0	0	0
0	1	1294	0	0.064661426	1212	0	0	True	0	1	0	0	4	0	191	60231	17	519031	150	1256	1256	0	17	tso	2	81426	0	3464	0	0	0	0	0	0	0	0	0	3	0	0	82071	r02	0	3464	0	0	0	0	true	157357	c/goblint-regression/28-race_reach_46-escape_racefree.yml	1	0	0
0	0	724	0	0.066502696	0	0	0	True	0	1	0	0	2	0	106	28794	19	576177	208	1400	1400	0	19	tso	1	44551	0	3816	0	0	0	0	0	0	0	0	0	1	0	0	44983	r02	0	3816	0	0	0	0	false(unreach-call)	84020	c/goblint-regression/28-race_reach_45-escape_racing.yml	0	0	0
0	6	4283	0	0.07109964	472	0	0	True	0	1	0	0	14	0	18669	632490	85	641660	4636	12304	12304	0	85	tso	7	1383953	0	30456	0	0	0	0	0	0	0	0	0	7	0	0	1385763	r02	0	30456	0	0	0	0	false(unreach-call)	2152982	c/pthread-deagle/circular_buffer_bad.yml	0	0	0
0	5157	2053121	0	1.877265315	4494455	0	0	True	0	1	0	0	10316	0	8402826	423951087	64	711468	2708	9856	9856	45	68	tso	5158	512523153	0	24472	0	0	0	0	0	0	0	0	0	7732	0	0	513239027	r02	0	24472	0	0	0	0	false(unreach-call)	994797574	c/pthread/triangular-2.yml	2574	0	0
0	939	470488	0	1.674741031	1944889	0	0	True	0	1	0	0	1880	0	13786133	222340945	239	587419	33554	70112	70112	76	243	tso	940	921049734	0	171736	0	0	0	0	0	0	0	0	0	1405	0	0	921262779	r02	0	171736	0	0	0	0	false(unreach-call)	1188574944	c/pthread/fib_unsafe-5.yml	465	0	0
0	0	0	0	3.736852024	0	0	0	True	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tso	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	r02	0	0	0	0	0	0	false(unreach-call)	0	c/goblint-regression/28-race_reach_21-deref_read_racing.yml	0	0	0
0	3441	1592741	0	6.035259917	6845807	0	0	True	0	1	0	0	6884	0	50861919	818657388	239	587419	33554	70112	70112	85	243	tso	3442	3370226521	0	171736	0	0	0	0	0	0	0	0	0	5163	0	0	3370862599	r02	0	171736	0	0	0	0	true	4349899294	c/pthread/fib_safe-5.yml	1721	0	0
0	21517	9789533	0	8.02296903	19426917	0	0	True	0	1	0	0	43036	0	35610116	1860864986	64	711468	2708	9856	9856	50	68	tso	21518	2250188083	0	24472	0	0	0	0	0	0	0	0	0	32277	0	0	2253447996	r02	0	24472	0	0	0	0	true	4369816823	c/pthread/triangular-1.yml	10759	0	0
0	2	1498	0	0.060821486	1082	0	0	True	0	1	0	0	6	0	497	78145	26	763313	516	1904	1904	0	26	tso	3	116763	0	5048	0	0	0	0	0	0	0	0	0	4	0	0	117387	r02	0	5048	0	0	0	0	false(unreach-call)	213846	c/pthread/lazy01.yml	1	0	0
0	3431	1863704	0	4.299944422	6410793	0	0	True	0	1	0	0	6864	0	28061574	647864464	232	645919	31318	66944	66944	168	232	tso	3432	1879874632	0	163992	0	0	0	0	0	0	0	0	0	5148	0	0	1880571334	r02	0	163992	0	0	0	0	true	2670949079	c/pthread-deagle/circular_buffer_ok.yml	1716	0	0
0	4121	1896071	0	8.927922519	10889160	0	0	True	0	1	0	0	8244	0	81433459	1190917892	277	591718	45402	101320	101320	94	281	tso	4122	5348303876	0	248008	0	0	0	0	0	0	0	0	0	6177	0	0	5349091652	r02	0	248008	0	0	0	0	false(unreach-call)	6810318645	c/pthread/fib_unsafe-6.yml	2055	0	0
0	30	10315	0	0.077352195	7667	0	0	True	0	1	0	0	62	0	2270	407075	22	740000	306	2120	2120	14	29	tso	31	787149	0	5576	0	0	0	0	0	0	0	0	0	31	0	0	795402	r02	0	5576	0	0	0	0	true	1330725	c/pthread-atomic/szymanski.yml	0	0	0
