backend	task_yaml	runs	family	source_bytes	source_lines	adapter_source_lines	adapter_transitive_lines	all_repetitions_solved	statuses	median_wall_seconds	median_cpu_seconds	median_memory_bytes
cat-tso	c/pthread-atomic/dekker-unfair.yml	5	pthread-atomic	33417	787			true	true:5	0.0635083469	0.047547	26218496
cat-tso	c/pthread-atomic/dekker.yml	5	pthread-atomic	33410	787			true	true:5	0.063712249	0.047291	26218496
cat-tso	c/pthread-atomic/szymanski.yml	5	pthread-atomic	32937	772			true	true:5	0.0631778699	0.054946	26222592
cat-tso	c/pthread-atomic/time_var_mutex.yml	5	pthread-atomic	30889	727			true	true:5	0.062926769	0.047486	26263552
cat-tso	c/pthread-deagle/circular_buffer_bad.yml	5	pthread-deagle	31305	766			true	false(unreach-call):5	0.092690652	0.080018	26304512
cat-tso	c/pthread-deagle/circular_buffer_ok.yml	5	pthread-deagle	31393	768			false	TIMEOUT:5			
cat-tso	c/pthread-ext/01b_inc.yml	5	pthread-ext	30901	708			true	true:5	0.062206343	0.045663	26185728
cat-tso	c/pthread-ext/02_inc_cas.yml	5	pthread-ext	31027	737			true	true:5	0.055527342	0.046036	26177536
cat-tso	c/pthread-ext/14_spin2003.yml	5	pthread-ext	30571	699			true	true:5	0.058948471	0.045055	26148864
cat-tso	c/pthread-ext/29_conditionals_vs.yml	5	pthread-ext	30586	730			true	true:5	0.0589700621	0.046162	26120192
cat-tso	c/pthread-ext/43_NetBSD_sysmon_power_sliced.yml	5	pthread-ext	34081	817			true	true:5	0.058131953	0.045646	26140672
cat-tso	c/pthread-ext/45_monabsex1_vs.yml	5	pthread-ext	30819	719			true	true:5	0.062165183	0.046215	26161152
cat-tso	c/pthread-ext/46_monabsex2_vs.yml	5	pthread-ext	30796	719			true	true:5	0.06135052	0.046557	26161152
cat-tso	c/pthread-ext/48_ticket_lock_low_contention_vs-pthread.yml	5	pthread-ext	30774	703			true	true:5	0.0618675291	0.045308	26173440
cat-tso	c/pthread-ext/48_ticket_lock_low_contention_vs.yml	5	pthread-ext	31133	728			true	true:5	0.0504649819	0.041473	26198016
cat-tso	c/pthread-theta/exponential-nondet.yml	5	pthread-theta	33638	788			true	true:5	0.062207608	0.046496	26267648
cat-tso	c/pthread-theta/unwind2-1.yml	5	pthread-theta	33683	783			true	false(unreach-call):5	0.06284216	0.046909	26288128
cat-tso	c/pthread-theta/unwind2-100.yml	5	pthread-theta	33685	783			true	false(unreach-call):5	0.0605452929	0.04715	26292224
cat-tso	c/pthread-theta/unwind3-1.yml	5	pthread-theta	33579	780			true	false(unreach-call):5	0.05918233	0.046425	26255360
cat-tso	c/pthread/butterfly.yml	5	pthread	33848	806			true	true:5	36.8495778	36.833579	26361856
cat-tso	c/pthread/fib_safe-5.yml	5	pthread	31317	728			false	TIMEOUT:5			
cat-tso	c/pthread/fib_safe-6.yml	5	pthread	31317	728			false	TIMEOUT:5			
cat-tso	c/pthread/fib_unsafe-5.yml	5	pthread	31317	728			false	TIMEOUT (false(unreach-call)):5			
cat-tso	c/pthread/fib_unsafe-6.yml	5	pthread	31317	728			false	TIMEOUT:5			
cat-tso	c/pthread/fib_unsafe-7.yml	5	pthread	31317	728			false	TIMEOUT:5			
cat-tso	c/pthread/lazy01.yml	5	pthread	31389	739			true	false(unreach-call):5	0.0565175021	0.046649	26271744
cat-tso	c/pthread/queue.yml	5	pthread	44025	1068			true	false(unreach-call):5	1.99657333	1.982016	26390528
cat-tso	c/pthread/queue_longer.yml	5	pthread	44020	1067			false	TIMEOUT:5			
cat-tso	c/pthread/queue_ok.yml	5	pthread	43780	1057			true	true:5	0.094155337	0.082051	26378240
cat-tso	c/pthread/queue_ok_longer.yml	5	pthread	43782	1057			true	true:5	27.9420769	27.918134	480747520
cat-tso	c/pthread/queue_ok_longest.yml	5	pthread	43790	1057			false	TIMEOUT:5			
cat-tso	c/pthread/reorder_2.yml	5	pthread	60275	1310			true	false(unreach-call):5	0.93019404	0.915737	26361856
cat-tso	c/pthread/singleton.yml	5	pthread	56401	1166			true	false(unreach-call):5	0.0643870491	0.051177	26419200
cat-tso	c/pthread/singleton_with-uninit-problems.yml	5	pthread	56437	1166			true	true:5	0.073208852	0.053361	26423296
cat-tso	c/pthread/stateful01-1.yml	5	pthread	30876	731			true	false(unreach-call):5	0.0639985241	0.048038	26243072
cat-tso	c/pthread/stateful01-2.yml	5	pthread	30876	731			true	true:5	0.0689415939	0.05137	26247168
cat-tso	c/pthread/triangular-1.yml	5	pthread	30992	725			false	TIMEOUT:5			
cat-tso	c/pthread/triangular-2.yml	5	pthread	30994	725			true	false(unreach-call):5	26.069607	26.059683	26251264
cat-tso	c/pthread/twostage_3.yml	5	pthread	61359	1342			true	false(unreach-call):5	0.0820037392	0.068597	26509312
genmc-tso	c/goblint-regression/13-privatized_01-priv_nr_true.yml	5	goblint-regression	1061	42			true	true:5	0.0656226601	0.046257	25903104
genmc-tso	c/goblint-regression/13-privatized_18-first-reads_true.yml	5	goblint-regression	1011	45			true	true:5	0.060220944	0.046411	25911296
genmc-tso	c/goblint-regression/13-privatized_18-first-reads_unknown_1_neg.yml	5	goblint-regression	977	44			true	false(unreach-call):5	0.0602823172	0.045278	25911296
genmc-tso	c/goblint-regression/13-privatized_18-first-reads_unknown_2_pos.yml	5	goblint-regression	974	44			true	false(unreach-call):5	0.0626151171	0.045575	25915392
genmc-tso	c/goblint-regression/13-privatized_19-publish-precision_true.yml	5	goblint-regression	1081	43			true	true:5	0.065393073	0.046336	25927680
genmc-tso	c/goblint-regression/13-privatized_19-publish-precision_unknown_1_neg.yml	5	goblint-regression	1051	42			true	false(unreach-call):5	0.061190808	0.045498	25911296
genmc-tso	c/goblint-regression/13-privatized_19-publish-precision_unknown_1_pos.yml	5	goblint-regression	1048	42			true	false(unreach-call):5	0.0599083479	0.046008	25919488
genmc-tso	c/goblint-regression/13-privatized_19-publish-precision_unknown_2_neg.yml	5	goblint-regression	1051	42			true	false(unreach-call):5	0.0609768028	0.045976	25915392
genmc-tso	c/goblint-regression/13-privatized_19-publish-precision_unknown_2_pos.yml	5	goblint-regression	1048	42			true	false(unreach-call):5	0.0654000361	0.046389	25923584
genmc-tso	c/goblint-regression/13-privatized_20-publish-regression_true.yml	5	goblint-regression	1284	46			true	true:5	0.066184523	0.046233	25915392
genmc-tso	c/goblint-regression/13-privatized_24-multiple-protecting_true.yml	5	goblint-regression	1821	66			true	true:5	0.0663766849	0.047309	25972736
genmc-tso	c/goblint-regression/13-privatized_25-struct_nr_true.yml	5	goblint-regression	1138	46			true	true:5	0.062620244	0.04627	25927680
genmc-tso	c/goblint-regression/13-privatized_27-multiple-protecting2_true.yml	5	goblint-regression	2193	72			true	true:5	0.0668878159	0.049931	25993216
genmc-tso	c/goblint-regression/13-privatized_29-multiple-protecting2-vesal_true.yml	5	goblint-regression	1674	53			true	true:5	0.060708951	0.046006	25939968
genmc-tso	c/goblint-regression/13-privatized_30-traces-oplus-vs-meet_true.yml	5	goblint-regression	1337	51			true	true:5	0.063139712	0.046222	25915392
genmc-tso	c/goblint-regression/13-privatized_31-traces-mine-vs-mutex_true.yml	5	goblint-regression	1267	46			true	true:5	0.0623418861	0.046379	25939968
genmc-tso	c/goblint-regression/13-privatized_32-traces-mine-vs-oplus-vs-meet_true.yml	5	goblint-regression	1377	53			true	true:5	0.066146807	0.046748	25952256
genmc-tso	c/goblint-regression/13-privatized_33-traces-v-matters_true.yml	5	goblint-regression	1097	42			true	true:5	0.0632549899	0.046381	25907200
genmc-tso	c/goblint-regression/13-privatized_34-traces-minepp-L-needs-to-be-um_true.yml	5	goblint-regression	1379	54			true	true:5	0.0611949558	0.045838	25911296
genmc-tso	c/goblint-regression/13-privatized_35-traces-ex-2_true.yml	5	goblint-regression	1041	41			true	true:5	0.063037649	0.045254	25886720
genmc-tso	c/goblint-regression/13-privatized_36-traces-ex-3_true.yml	5	goblint-regression	987	39			true	true:5	0.0617425821	0.046239	25882624
genmc-tso	c/goblint-regression/13-privatized_37-traces-ex-4_true.yml	5	goblint-regression	1041	41			true	true:5	0.0597670418	0.046266	25899008
genmc-tso	c/goblint-regression/13-privatized_38-traces-ex-4-switch_true.yml	5	goblint-regression	1041	41			true	true:5	0.063262383	0.045332	25886720
genmc-tso	c/goblint-regression/13-privatized_40-traces-ex-6_true.yml	5	goblint-regression	959	38			true	true:5	0.062175296	0.045587	25874432
genmc-tso	c/goblint-regression/13-privatized_41-traces-ex-7_unknown_1_neg.yml	5	goblint-regression	945	37			true	false(unreach-call):5	0.0608739851	0.04607	25874432
genmc-tso	c/goblint-regression/13-privatized_41-traces-ex-7_unknown_1_pos.yml	5	goblint-regression	942	37			true	false(unreach-call):5	0.0639948701	0.0462	25870336
genmc-tso	c/goblint-regression/13-privatized_42-traces-ex-mini_true.yml	5	goblint-regression	1092	42			true	true:5	0.0610752041	0.046321	25903104
genmc-tso	c/goblint-regression/13-privatized_44-traces-mine2_true.yml	5	goblint-regression	973	39			true	true:5	0.063328027	0.046064	25870336
genmc-tso	c/goblint-regression/13-privatized_45-traces-per-global-and-current-lock-mine-incomparable_true.yml	5	goblint-regression	1054	41			true	true:5	0.061391273	0.046119	25890816
genmc-tso	c/goblint-regression/13-privatized_46-refine-protected1_true.yml	5	goblint-regression	909	39			true	true:5	0.057943912	0.045593	25866240
genmc-tso	c/goblint-regression/13-privatized_47-refine-protected2_true.yml	5	goblint-regression	866	37			true	true:5	0.0600487031	0.046118	25870336
