category	cputime	memory	repetition	status	task	variant	walltime
correct	0.066748802	25915392.0	04	true	pthread-ext/14_spin2003.yml	baseline	0.07457969797542319
correct	0.066010072	25882624.0	04	true	pthread-ext/29_conditionals_vs.yml	baseline	0.07181787397712469
correct	0.071207509	25944064.0	04	true	pthread-ext/48_ticket_lock_low_contention_vs-pthread.yml	baseline	0.08009449095698074
correct	0.068499974	25980928.0	04	true	pthread-ext/46_monabsex2_vs.yml	baseline	0.07885833596810699
correct	0.069806922	25985024.0	04	true	pthread-ext/45_monabsex1_vs.yml	baseline	0.08338578103575855
correct	0.073082858	26030080.0	04	false(unreach-call)	pthread/stateful01-1.yml	baseline	0.0804473229800351
correct	0.082095978	26009600.0	04	true	pthread/stateful01-2.yml	baseline	0.09101427299901843
correct	0.068840862	26054656.0	04	true	pthread-atomic/time_var_mutex.yml	baseline	0.07958500302629545
correct	0.075515276	25948160.0	04	true	pthread-ext/01b_inc.yml	baseline	0.08070489601232111
error	60.976556428	26112000.0	04	TIMEOUT	pthread/triangular-1.yml	baseline	61.01013002503896
correct	38.530818317	26075136.0	04	false(unreach-call)	pthread/triangular-2.yml	baseline	38.56789862900041
correct	0.070384751	25960448.0	04	true	pthread-ext/02_inc_cas.yml	baseline	0.07356858201092109
correct	3.034255668	56430592.0	04	false(unreach-call)	goblint-regression/28-race_reach_21-deref_read_racing.yml	baseline	3.0448353129904717
correct	0.075178098	25997312.0	04	true	pthread-ext/48_ticket_lock_low_contention_vs.yml	baseline	0.080843431991525
error	26.985395821	3999997952.0	04	OUT OF MEMORY	goblint-regression/28-race_reach_37-indirect_racing.yml	baseline	27.042158643947914
correct	0.068542509	26005504.0	04	false(unreach-call)	goblint-regression/28-race_reach_45-escape_racing.yml	baseline	0.07940428302390501
