case	mode	workers	status	elapsed_ns	gate	complete	blocked	reduced	fail_open	verdict_sha256	summary_sha256
correct/litmus/wcii/variants/wcii0.c	baseline	1	0	52621000		24	0	0	0	517ace91a08d258d4aa962235d4c5e2df712b09190dd29f3918e1a08ac9b81a2	1ab70acfcd74e98d3787f66b376af72a99fbf803174ffcbbbeefda191a95eec7
correct/litmus/wcii/variants/wcii0.c	rvf	1	0	52052000	native-fallback reason=atomic read-modify-write instruction	24	0	0	0	517ace91a08d258d4aa962235d4c5e2df712b09190dd29f3918e1a08ac9b81a2	1ab70acfcd74e98d3787f66b376af72a99fbf803174ffcbbbeefda191a95eec7
correct/litmus/wcii/variants/wcii0.c	rvf	2	0	51898000	native-fallback reason=atomic read-modify-write instruction	24	0	0	0	517ace91a08d258d4aa962235d4c5e2df712b09190dd29f3918e1a08ac9b81a2	1ab70acfcd74e98d3787f66b376af72a99fbf803174ffcbbbeefda191a95eec7
correct/litmus/rii/variants/rii0.c	baseline	1	0	52096000		3	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	b39f307f9d8d67130815acb8a7f771d6284d18ca770ec9fcfa022c7d167fe785
correct/litmus/rii/variants/rii0.c	rvf	1	0	50428000	native-fallback reason=atomic read-modify-write instruction	3	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	b39f307f9d8d67130815acb8a7f771d6284d18ca770ec9fcfa022c7d167fe785
correct/litmus/rii/variants/rii0.c	rvf	2	0	50306000	native-fallback reason=atomic read-modify-write instruction	3	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	b39f307f9d8d67130815acb8a7f771d6284d18ca770ec9fcfa022c7d167fe785
correct/litmus/ori/variants/ori0.c	baseline	1	0	50092000		5	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	c6c5b1789d72baa57700dd74d8d6221256803ec35a6eb8353833e2e3efedfa72
correct/litmus/ori/variants/ori0.c	rvf	1	0	50318000	native-fallback reason=atomic read-modify-write instruction	5	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	c6c5b1789d72baa57700dd74d8d6221256803ec35a6eb8353833e2e3efedfa72
correct/litmus/ori/variants/ori0.c	rvf	2	0	50094000	native-fallback reason=atomic read-modify-write instruction	5	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	c6c5b1789d72baa57700dd74d8d6221256803ec35a6eb8353833e2e3efedfa72
correct/litmus/rfi-preserved/variants/rfi-preserved0.c	baseline	1	0	54453000		3	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	b39f307f9d8d67130815acb8a7f771d6284d18ca770ec9fcfa022c7d167fe785
correct/litmus/rfi-preserved/variants/rfi-preserved0.c	rvf	1	0	69857000	enabled	6	0	6	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	6f56150db94902f011e8b6ea6423ecea1e3e5c9ef07e9f3ee2a2d2101c5b797c
correct/litmus/rfi-preserved/variants/rfi-preserved0.c	rvf	2	0	65211000	enabled	6	0	6	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	6f56150db94902f011e8b6ea6423ecea1e3e5c9ef07e9f3ee2a2d2101c5b797c
correct/litmus/SB+rfis/variants/SB+rfis0.c	baseline	1	0	52726000		3	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	b39f307f9d8d67130815acb8a7f771d6284d18ca770ec9fcfa022c7d167fe785
correct/litmus/SB+rfis/variants/SB+rfis0.c	rvf	1	0	62561000	enabled	3	0	8	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	b39f307f9d8d67130815acb8a7f771d6284d18ca770ec9fcfa022c7d167fe785
correct/litmus/SB+rfis/variants/SB+rfis0.c	rvf	2	0	53248000	enabled	3	0	8	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	b39f307f9d8d67130815acb8a7f771d6284d18ca770ec9fcfa022c7d167fe785
correct/litmus/W+RWC/variants/w+rwc0.c	baseline	1	0	63217000		7	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	8a9d3da33360c56f4a83788f20196b05d8a0a573f10ac7ae7b721f4e37a49fcd
correct/litmus/W+RWC/variants/w+rwc0.c	rvf	1	0	50310000	enabled	7	0	10	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	8a9d3da33360c56f4a83788f20196b05d8a0a573f10ac7ae7b721f4e37a49fcd
correct/litmus/W+RWC/variants/w+rwc0.c	rvf	2	0	50624000	enabled	7	0	10	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	8a9d3da33360c56f4a83788f20196b05d8a0a573f10ac7ae7b721f4e37a49fcd
correct/litmus/MCP-rrw/variants/MCP-rrw0.c	baseline	1	0	51083000		6	0	0	0	517ace91a08d258d4aa962235d4c5e2df712b09190dd29f3918e1a08ac9b81a2	4eef3647a98c7e875ed704fefe959838423f679b7f5dbf8dd8c033e1b77efa8a
correct/litmus/MCP-rrw/variants/MCP-rrw0.c	rvf	1	0	50588000	enabled	6	0	2	0	517ace91a08d258d4aa962235d4c5e2df712b09190dd29f3918e1a08ac9b81a2	4eef3647a98c7e875ed704fefe959838423f679b7f5dbf8dd8c033e1b77efa8a
correct/litmus/MCP-rrw/variants/MCP-rrw0.c	rvf	2	0	50861000	enabled	6	0	2	0	517ace91a08d258d4aa962235d4c5e2df712b09190dd29f3918e1a08ac9b81a2	4eef3647a98c7e875ed704fefe959838423f679b7f5dbf8dd8c033e1b77efa8a
correct/litmus/2+2W+4sc/variants/2+2w+4sc0.c	baseline	1	0	50492000		3	0	0	0	517ace91a08d258d4aa962235d4c5e2df712b09190dd29f3918e1a08ac9b81a2	4f5ea28c5998b965708b11c67ac1403a744536884e4fc8fabf3dc6f5487c95d4
correct/litmus/2+2W+4sc/variants/2+2w+4sc0.c	rvf	1	0	49437000	enabled	3	0	0	0	517ace91a08d258d4aa962235d4c5e2df712b09190dd29f3918e1a08ac9b81a2	4f5ea28c5998b965708b11c67ac1403a744536884e4fc8fabf3dc6f5487c95d4
correct/litmus/2+2W+4sc/variants/2+2w+4sc0.c	rvf	2	0	51443000	enabled	3	0	0	0	517ace91a08d258d4aa962235d4c5e2df712b09190dd29f3918e1a08ac9b81a2	4f5ea28c5998b965708b11c67ac1403a744536884e4fc8fabf3dc6f5487c95d4
