variant	model	repetition	task_yaml	expected_verdict	status	category	cputime_seconds	walltime_seconds	memory_bytes	starttime	executions	xml
after	tso	r05	c/pthread-theta/unwind3-1.yml	false	false(unreach-call)	correct	0.065593922	0.08905283798230812	26030080	2026-07-15T08:03:12.042744+00:00		optimization-analysis/continuous/adaptive-offline-state/server/formal/after/tso/r05/perf-caat-tso.2026-07-15_08-03-10.results.caat-tso.perf.unreach-call.xml.bz2
after	tso	r05	c/pthread/butterfly.yml	true	true	correct	33.070998771	33.99647162301699	26210304	2026-07-15T08:03:12.098041+00:00		optimization-analysis/continuous/adaptive-offline-state/server/formal/after/tso/r05/perf-caat-tso.2026-07-15_08-03-10.results.caat-tso.perf.unreach-call.xml.bz2
after	tso	r05	c/pthread/fib_safe-5.yml	true	true	correct	9.304221052	10.719991323014256	25952256	2026-07-15T08:03:11.837477+00:00		optimization-analysis/continuous/adaptive-offline-state/server/formal/after/tso/r05/perf-caat-tso.2026-07-15_08-03-10.results.caat-tso.perf.unreach-call.xml.bz2
after	tso	r05	c/pthread/fib_safe-6.yml	true	true	correct	50.627542153	50.79134155798238	26030080	2026-07-15T08:03:11.831201+00:00		optimization-analysis/continuous/adaptive-offline-state/server/formal/after/tso/r05/perf-caat-tso.2026-07-15_08-03-10.results.caat-tso.perf.unreach-call.xml.bz2
after	tso	r05	c/pthread/fib_unsafe-5.yml	false	false(unreach-call)	correct	2.488504745	2.76339017204009	25985024	2026-07-15T08:03:11.920083+00:00		optimization-analysis/continuous/adaptive-offline-state/server/formal/after/tso/r05/perf-caat-tso.2026-07-15_08-03-10.results.caat-tso.perf.unreach-call.xml.bz2
after	tso	r05	c/pthread/fib_unsafe-6.yml	false	false(unreach-call)	correct	14.558837833	14.999724003951997	26066944	2026-07-15T08:03:11.925632+00:00		optimization-analysis/continuous/adaptive-offline-state/server/formal/after/tso/r05/perf-caat-tso.2026-07-15_08-03-10.results.caat-tso.perf.unreach-call.xml.bz2
after	tso	r05	c/pthread/fib_unsafe-7.yml	false	TIMEOUT	error	60.374532105	61.03546082001412	26009600	2026-07-15T08:03:11.912410+00:00		optimization-analysis/continuous/adaptive-offline-state/server/formal/after/tso/r05/perf-caat-tso.2026-07-15_08-03-10.results.caat-tso.perf.unreach-call.xml.bz2
after	tso	r05	c/pthread/lazy01.yml	false	false(unreach-call)	correct	0.059817805	0.08140846400056034	26107904	2026-07-15T08:03:12.013147+00:00		optimization-analysis/continuous/adaptive-offline-state/server/formal/after/tso/r05/perf-caat-tso.2026-07-15_08-03-10.results.caat-tso.perf.unreach-call.xml.bz2
after	tso	r05	c/pthread/queue.yml	false	false(unreach-call)	correct	0.100834797	0.4538227430311963	26165248	2026-07-15T08:03:12.328807+00:00		optimization-analysis/continuous/adaptive-offline-state/server/formal/after/tso/r05/perf-caat-tso.2026-07-15_08-03-10.results.caat-tso.perf.unreach-call.xml.bz2
after	tso	r05	c/pthread/queue_longer.yml	false	TIMEOUT	error	60.054189938	61.03255880402867	428507136	2026-07-15T08:03:12.315264+00:00		optimization-analysis/continuous/adaptive-offline-state/server/formal/after/tso/r05/perf-caat-tso.2026-07-15_08-03-10.results.caat-tso.perf.unreach-call.xml.bz2
