model,task,status,category,cputime_s,walltime_s,memory_bytes,backward_offered,backward_queued,co_offered,co_queued,inconsistent_revisit_prefixes,max_retained_work,max_rf_same_value_class,realized_revisit_prefixes,rf_offered,rf_queued,rf_same_value_candidate_upper_bound,rf_same_value_choice_points,rf_value_choice_points,rf_value_classes,validity_queries,work_added,work_popped
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/weaver/unroll-5.wvr.yml,true,correct,0.067008647,0.07952827704139054,25649152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/weaver/popl20-more-vector-add.wvr.yml,true,correct,0.067940408,0.07978982909116894,25702400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/weaver/parallel-ticket-6.wvr.yml,true,correct,0.065790513,0.08064654597546905,25702400,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/weaver/chl-file-item-trans.wvr.yml,true,correct,0.063946793,0.07734354597050697,25743360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/weaver/popl20-queue-add-2.wvr.yml,true,correct,0.067757818,0.07923066592775285,25710592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/weaver/popl20-min-max-dec.wvr.yml,true,correct,0.074043716,0.08680296293459833,25690112,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/weaver/chl-time-trans.wvr.yml,true,correct,0.069195331,0.08188151591457427,25690112,5,5,25,0,0,4,3,9,15,5,5,4,4,4,12,10,10
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/weaver/array-eq-trans.wvr.yml,true,correct,0.072855856,0.0832789340056479,25690112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/weaver/popl20-three-array-sum.wvr.yml,true,correct,0.066388572,0.07840987900272012,25657344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/weaver/unroll-cond-4.wvr.yml,true,correct,0.068817905,0.08422516193240881,25677824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/weaver/chl-collitem-symm.wvr.yml,true,correct,0.069098173,0.08203411404974759,25694208,1,1,2,0,0,2,1,2,4,1,0,0,1,2,2,2,2
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/weaver/chl-word-symm.wvr.yml,OUT OF MEMORY,error,14.260932544,14.364350593066774,3999997952,,,,,,,,,,,,,,,,,
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/weaver/chl-file-item-subst.wvr.yml,true,correct,0.06142933,0.07426927704364061,25653248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/weaver/chl-array-int-trans.wvr.yml,true,correct,0.066098974,0.0819854149594903,25759744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/weaver/popl20-min-max-inc-dec.wvr.yml,true,correct,0.064089489,0.07843375694938004,25722880,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/weaver/popl20-more-dec-subseq.wvr.yml,true,correct,0.065829674,0.07983428507577628,25677824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/weaver/chl-exp-term-subst.wvr.yml,true,correct,0.067367167,0.07999849005136639,25690112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/weaver/unroll-cond-5.wvr.yml,true,correct,0.067347539,0.07763474597595632,25759744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/weaver/popl20-two-queue.wvr.yml,true,correct,0.068024672,0.08000324002932757,25718784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/weaver/parallel-lamport.wvr.yml,true,correct,0.064955627,0.07996455999091268,25747456,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/weaver/popl20-prod-cons.wvr.yml,true,correct,0.066845705,0.0801124720601365,25694208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/weaver/popl20-more-multiply-verify.wvr.yml,OUT OF MEMORY,error,14.735512289,14.791109685902484,3999997952,,,,,,,,,,,,,,,,,
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/weaver/popl20-send-receive.wvr.yml,true,correct,0.066133954,0.0810139529639855,25702400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/weaver/chl-chromosome-trans.wvr.yml,true,correct,0.069084918,0.08254042000044137,25702400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/weaver/chl-word-trans.wvr.yml,OUT OF MEMORY,error,14.549218881,14.57727681309916,3999997952,,,,,,,,,,,,,,,,,
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/weaver/popl20-bad-dot-product-alt.wvr.yml,true,correct,0.070032407,0.08183683198876679,25825280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/weaver/chl-word-subst.wvr.yml,OUT OF MEMORY,error,14.486405913,14.528096159920096,3999997952,,,,,,,,,,,,,,,,,
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/weaver/popl20-queue-add-3.wvr.yml,true,correct,0.065335572,0.0866335459286347,25772032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/weaver/parallel-barrier-loop.wvr.yml,true,wrong,0.064544829,0.0785129830474034,25698304,0,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/weaver/chl-node-symm.wvr.yml,true,correct,0.065918025,0.08339164406061172,25821184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/weaver/parallel-parallel-sum-equiv.wvr.yml,true,correct,0.063215626,0.08731708500999957,25739264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/weaver/chl-name-comparator-symm.wvr.yml,true,correct,0.061940502,0.07520084595307708,25747456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/weaver/popl20-bad-ring-nondet.wvr.yml,true,correct,0.061042749,0.07822500297334045,25825280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/weaver/popl20-bad-buffer-mult-alt2.wvr.yml,OUT OF MEMORY,error,14.623804268,14.652177377953194,3999997952,,,,,,,,,,,,,,,,,
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/weaver/popl20-more-buffer-mult3.wvr.yml,OUT OF MEMORY,error,14.792522655,15.010296312975697,3999997952,,,,,,,,,,,,,,,,,
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/weaver/chl-node-trans.wvr.yml,true,correct,0.075070437,0.08858575904741883,25825280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/weaver/chl-node-subst.wvr.yml,true,correct,0.072093042,0.08583203097805381,25821184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/weaver/popl20-bad-buffer-mult-alt3.wvr.yml,OUT OF MEMORY,error,14.913237109,15.164906221092679,3999997952,,,,,,,,,,,,,,,,,
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/weaver/popl20-more-buffer-series3.wvr.yml,true,wrong,0.069559864,0.08324992400594056,25841664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/weaver/popl20-commit-1.wvr.yml,true,correct,0.071322219,0.0839330879971385,25808896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/weaver/popl20-prod-cons-eq.wvr.yml,true,correct,0.072148703,0.0835141030838713,25796608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/weaver/chl-name-comparator-subst.wvr.yml,true,correct,0.069288822,0.08149822801351547,25833472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/weaver/popl20-bad-commit-1.wvr-bad.yml,true,correct,0.066982731,0.0812408400233835,25759744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/weaver/chl-nzb-file-trans.wvr.yml,true,correct,0.099764442,0.12495861202478409,26017792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/weaver/chl-nzb-file-subst.wvr.yml,true,correct,0.099041252,0.11367415101267397,25935872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/weaver/chl-poker-hand-trans.wvr.yml,true,correct,0.117262347,0.13609904400072992,26726400,2,2,3,0,0,2,1,4,9,2,0,0,2,4,4,4,4
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-ext/28_buggy_simple_loop1_vf.yml,TIMEOUT,error,60.98233448,61.021538657019846,26095616,,,,,,,,,,,,,,,,,
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-ext/14_spin2003.yml,true,correct,0.067578674,0.08422392408829182,26034176,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-ext/48_ticket_lock_low_contention_vs-pthread.yml,true,correct,0.069039631,0.07821524399332702,26034176,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-ext/45_monabsex1_vs.yml,true,correct,0.067617005,0.08272705995477736,26071040,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-ext/31_simple_loop5_vs.yml,TIMEOUT,error,61.039529105,61.07703838997986,966680576,,,,,,,,,,,,,,,,,
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread/stateful01-2.yml,true,correct,0.068644612,0.08368573000188917,26103808,5,5,31,0,0,5,3,8,18,5,5,3,3,3,9,10,10
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-ext/01b_inc.yml,true,correct,0.066214735,0.07901590096298605,26075136,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread/triangular-1.yml,true,correct,7.643838005,7.785387065028772,26181632,16631,16631,93321,0,0,46,8,27390,54976,16631,16631,10759,10759,10759,32277,33262,33262
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-ext/09_fmaxsym-zero.yml,true,correct,0.066510451,0.07818145991768688,26226688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-ext/35_double_lock_p3_vs.yml,true,correct,0.059804346,0.07565791497472674,26103808,2,2,7,0,0,3,1,4,7,2,0,0,2,4,4,4,4
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread/triangular-longer-2.yml,TIMEOUT,error,60.96934313,61.01905371702742,26210304,55831,55831,381978,0,0,72,7,99696,218935,55851,55852,43883,43883,43883,131612,111682,111645
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-ext/02_inc_cas.yml,true,correct,0.061182628,0.07807658892124891,26103808,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/goblint-regression/28-race_reach_21-deref_read_racing.yml,ERROR (unsupported property: invalid memory access),error,3.15380714,3.1699562730500475,56422400,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-ext/11_fmaxsymopt-zero.yml,true,correct,0.065195898,0.08210971392691135,26075136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-ext/48_ticket_lock_low_contention_vs.yml,true,correct,0.068434592,0.08592924091499299,26152960,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/goblint-regression/28-race_reach_37-indirect_racing.yml,TIMEOUT,error,61.034981404,61.08396920002997,1073991680,,,,,,,,,,,,,,,,,
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/goblint-regression/28-race_reach_46-escape_racefree.yml,true,correct,0.065205799,0.07702030800282955,26087424,1,1,19,0,0,2,2,2,10,1,1,1,1,1,3,2,2
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-ext/37_stack_lock_p0_vs_concur.yml,true,correct,0.065821758,0.08080380398314446,26304512,0,0,194,0,0,0,0,0,97,0,0,0,0,0,0,0,0
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/goblint-regression/28-race_reach_05-lockfuns_racefree.yml,TIMEOUT,error,61.05557302,61.08323876501527,1073946624,,,,,,,,,,,,,,,,,
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-ext/11_fmaxsymopt.yml,true,correct,0.06839076,0.08180256804917008,26148864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/goblint-regression/28-race_reach_02-simple_racefree.yml,TIMEOUT,error,60.681996221,61.08531362307258,1073848320,,,,,,,,,,,,,,,,,
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/goblint-regression/28-race_reach_12-ptr_racefree.yml,TIMEOUT,error,61.039977931,61.08013814105652,1074352128,,,,,,,,,,,,,,,,,
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-deagle/circular_buffer_bad.yml,false(unreach-call),correct,0.076489623,0.09281114710029215,26148864,8,8,126,0,0,50,8,9,112,49,49,7,7,7,7,58,10
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread/fib_safe-6.yml,true,correct,33.889057754,34.3486744989641,26136576,12011,12011,72075,0,0,49,8,19270,42043,12011,12011,7259,7259,7259,21777,24022,24022
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread/fib_unsafe-5.yml,false(unreach-call),correct,1.763333804,1.782176792039536,26083328,642,642,3736,0,0,26,6,1108,2204,652,652,475,475,475,1405,1295,1275
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread/fib_unsafe-7.yml,false(unreach-call),correct,50.128157118,50.16851706104353,26181632,13252,13252,80554,0,0,50,8,22139,46931,13273,13273,8900,8900,8900,26672,26526,26491
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread/fib_safe-11.yml,TIMEOUT,error,60.91623864,61.01822246797383,26198016,5614,5614,44380,0,0,56,6,10203,25011,5620,5620,4603,4603,4603,13781,11234,11214
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread/fib_unsafe-10.yml,TIMEOUT,error,60.848334094,61.01732154400088,26120192,5845,5845,43503,0,0,51,6,10597,24707,5866,5868,4771,4771,4771,14274,11711,11672
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread/fib_unsafe-12.yml,TIMEOUT,error,60.96609729,61.01917988900095,26091520,5458,5458,44628,0,0,59,5,10095,25087,5491,5491,4659,4659,4659,13933,10949,10894
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/goblint-regression/28-race_reach_24-sound_lock_racing.yml,TIMEOUT,error,61.049350846,61.09410782204941,1073913856,,,,,,,,,,,,,,,,,
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-ext/03_incdec.yml,true,correct,0.066702624,0.07311258802656084,26140672,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-deagle/circular_buffer_ok.yml,true,correct,4.176624348,4.199798639980145,26222592,3431,3431,22305,0,0,50,8,5147,12868,3431,3431,1716,1716,1716,5148,6862,6862
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/goblint-regression/28-race_reach_20-callback_racefree.yml,TIMEOUT,error,60.879536559,61.082289156038314,1080295424,,,,,,,,,,,,,,,,,
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/goblint-regression/28-race_reach_23-sound_unlock_racing.yml,ERROR (unsupported external),error,1.280101913,1.3387579260161147,26152960,,,,,,,,,,,,,,,,,
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/goblint-regression/28-race_reach_04-munge_racefree.yml,OUT OF MEMORY,error,10.543490711,10.637026942917146,3999997952,,,,,,,,,,,,,,,,,
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/goblint-regression/28-race_reach_10-ptrmunge_racefree.yml,OUT OF MEMORY,error,10.410697791,10.431163414032198,3999997952,,,,,,,,,,,,,,,,,
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/goblint-regression/28-race_reach_60-invariant_racefree.yml,TIMEOUT,error,61.048703519,61.0786192798987,1074532352,,,,,,,,,,,,,,,,,
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-lit/qw2004-2b.yml,false(unreach-call),correct,0.075121945,0.08955689601134509,26144768,22,22,169,0,0,24,6,34,116,40,40,16,16,16,38,63,40
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-ext/26_stack_cas_longer-2.yml,TIMEOUT,error,60.983269331,61.02782480698079,112009216,,,,,,,,,,,,,,,,,
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-ext/26_stack_cas_longer-1.yml,false(unreach-call),correct,0.085325631,0.09878868004307151,26480640,0,0,11,0,0,1,0,1,6,0,0,0,0,0,0,1,1
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-ext/25_stack.yml,TIMEOUT,error,60.985715151,61.02706649899483,121167872,0,0,66666,0,0,0,0,0,33334,0,0,0,0,0,0,0,0
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-ext/25_stack_longest-1.yml,TIMEOUT,error,60.96453536,61.02847667201422,129097728,0,0,66666,0,0,0,0,0,33334,0,0,0,0,0,0,0,0
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-ext/25_stack_longest-2.yml,false(unreach-call),correct,0.111149165,0.1255677769659087,26308608,0,0,9,0,0,1,0,1,5,0,0,0,0,0,0,1,1
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/goblint-regression/28-race_reach_42-trylock2_racefree.yml,TIMEOUT,error,61.04883807,61.08981667889748,1074651136,,,,,,,,,,,,,,,,,
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/safe010_tso.yml,true,correct,0.269314767,0.28395384398754686,26169344,629,629,3849,0,0,25,6,1034,2239,629,629,405,405,405,1215,1258,1258
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/safe022_tso.yml,true,correct,0.279240692,0.29280741803813726,26103808,629,629,3849,0,0,25,6,1034,2239,629,629,405,405,405,1215,1258,1258
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/safe036.yml,true,correct,1.083724609,1.0994334790157154,26079232,2771,2771,17243,0,0,36,7,4492,10007,2771,2771,1721,1721,1721,5163,5542,5542
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/safe017_tso.yml,TIMEOUT,error,60.977257873,61.02093743009027,26091520,130847,130847,723453,0,0,52,9,216455,427182,130876,130876,85614,85614,85614,256830,261723,261688
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/safe026_tso.yml,TIMEOUT,error,60.573699293,61.01659836806357,26193920,123511,123511,682297,0,0,49,9,204924,402931,123534,123534,81421,81421,81421,244247,247045,247014
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/safe009_pso.oepc_pso.opt_tso.oepc_tso.opt.yml,TIMEOUT,error,60.963161597,61.016170468064956,26214400,131455,131455,724967,0,0,51,10,215598,428238,131477,131478,84150,84150,84150,252436,262932,262904
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/safe001_tso.yml,TIMEOUT,error,60.963920482,61.013684603967704,26202112,115655,115655,639110,0,0,50,9,194494,377408,115676,115676,78848,78848,78848,236526,231331,231301
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/safe008_tso.yml,TIMEOUT,error,60.960185098,61.01998164399993,26177536,115655,115655,639110,0,0,50,9,194494,377408,115676,115676,78848,78848,78848,236526,231331,231301
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/safe020_pso.oepc_pso.opt_tso.oepc_tso.opt.yml,TIMEOUT,error,60.972660757,61.01703485194594,26226688,123511,123511,682297,0,0,50,9,204923,402933,123535,123535,81422,81422,81422,244246,247046,247013
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/safe013_tso.yml,TIMEOUT,error,60.961492723,61.0185472080484,26099712,108267,108267,599070,0,0,50,9,182411,353697,108291,108291,74152,74152,74152,222440,216558,216526
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/safe002_tso.yml,TIMEOUT,error,60.970276208,61.01830921904184,26091520,115655,115655,639110,0,0,50,9,194494,377408,115676,115676,78848,78848,78848,236526,231331,231301
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/safe012_tso.yml,TIMEOUT,error,60.971499523,61.01997994899284,26206208,115655,115655,639110,0,0,50,9,194494,377408,115676,115676,78848,78848,78848,236526,231331,231301
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/safe032_tso.yml,TIMEOUT,error,60.971931449,61.01698765007313,26103808,99674,99674,564922,0,0,53,9,167584,332325,99695,99695,67922,67922,67922,203742,199369,199337
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/safe014_pso.oepc_pso.opt_tso.oepc_tso.opt.yml,TIMEOUT,error,60.956752132,61.018736514030024,26112000,115655,115655,639110,0,0,50,9,194494,377408,115676,115676,78848,78848,78848,236526,231331,231301
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/safe005_tso.yml,TIMEOUT,error,60.911690464,61.01723120198585,26087424,108267,108267,599070,0,0,50,9,182411,353697,108291,108291,74152,74152,74152,222440,216558,216526
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/safe024_tso.yml,TIMEOUT,error,60.922422795,61.01925864408258,26222592,108267,108267,599070,0,0,50,9,182411,353697,108291,108291,74152,74152,74152,222440,216558,216526
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-atomic/szymanski.yml,true,correct,0.068267136,0.08759525394998491,26087424,47,47,94,0,0,8,2,66,179,19,3,3,22,58,101,66,66
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/safe037.yml,TIMEOUT,error,60.969896707,61.022169876960106,26214400,98237,98236,566328,0,0,52,8,167121,332307,98255,98255,68897,68897,68897,206667,196491,196461
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/safe016_pso.oepc_pso.opt_tso.oepc_tso.opt.yml,TIMEOUT,error,60.867136601,61.027562031988055,26214400,101459,101459,557457,0,0,48,9,171020,329480,101475,101475,69573,69573,69573,208697,202934,202907
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/safe019_pso.oepc_pso.opt_tso.oepc_tso.opt.yml,TIMEOUT,error,60.968549675,61.02786471799482,26210304,101459,101459,557457,0,0,48,9,171020,329480,101475,101475,69573,69573,69573,208697,202934,202907
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-atomic/dekker.yml,true,correct,0.067394965,0.08536376606207341,26083328,4,3,21,0,0,4,2,9,22,6,1,1,6,12,16,9,9
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/thin002_pso.oepc_pso.opt_tso.oepc_tso.opt.yml,TIMEOUT,error,60.942658911,61.019550849101506,26128384,86640,86640,479254,0,0,53,9,145926,282968,86652,86652,59302,59302,59302,177874,173292,173264
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-theta/unwind3-100.yml,TIMEOUT,error,60.792916268,61.01992563600652,42106880,,,,,,,,,,,,,,,,,
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-theta/unwind1-1.yml,true,wrong,0.065939667,0.07981205801479518,26136576,0,0,1,0,0,1,1,1,2,1,0,0,1,2,2,1,1
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-theta/exponential-4.yml,TIMEOUT,error,60.90619205,61.019011994008906,26132480,2747934,12954,488051,374575,0,68,5,475420,100554,87927,62408,12620,12621,38140,488041,475457,475420
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-theta/unwind1-nondet.yml,true,wrong,0.066771532,0.08163955505006015,26148864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-theta/unwind2-1.yml,false(unreach-call),correct,0.071927942,0.09082528995350003,26218496,1,1,3,1,0,3,0,2,2,0,0,0,0,0,1,4,2
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-theta/unwind2-nondet.yml,true,wrong,0.067369814,0.08408277097623795,26222592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread/butterfly.yml,true,correct,18.818011086,18.91538269200828,26267648,32161,19876,29854,993,161,21,1,89068,248693,76012,0,0,65878,180533,223322,96882,96882
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-ext/43_NetBSD_sysmon_power_sliced.yml,true,correct,0.074291264,0.08926160796545446,26263552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/mix034_pso.opt_tso.opt.yml,false(unreach-call),correct,2.001376757,2.0113186920061707,26357760,1774,1774,11300,0,0,32,6,3054,6558,1790,1790,1289,1289,1289,3847,3565,3539
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/safe029_power.opt_pso.opt_rmo.opt.yml,false(unreach-call),correct,0.398961967,0.4159106130246073,26398720,428,428,2598,0,0,22,6,720,1525,436,436,299,299,299,881,865,849
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/rfi003_power.oepc_power.opt_pso.oepc_pso.opt_rmo.oepc_rmo.opt.yml,false(unreach-call),correct,4.848495644,4.875872835982591,26349568,4491,4491,28172,0,0,39,7,7503,16357,4511,4511,3022,3022,3022,9044,9003,8972
