variant	model	repetition	task	status	category	cpu_s	wall_s	memory_bytes	returnvalue	executions	lazy-cycle-checks	reasoner-calls	reasoner-ns	reasoner-table-slots	reasoner-derived-candidates	reasoner-composition-middles	provenance-materializations	provenance-materialization-ns	provenance-materialization-ops	nogood-learn-attempts	nogood-learned	nogood-match-queries	nogood-literal-checks	nogood-hits	nogood-maximum-bytes
candidate	tso	r04	13-privatized_40-traces-ex-6_true.yml	true	correct	0.070409693	0.07630949793383479	26054656.0	0	1	4	0	0	0	0	0	0	0	0	0	0	3	0	0	0
candidate	tso	r04	13-privatized_58-singlethreaded-lock_true.yml	true	correct	0.068942665	0.07793505303561687	26001408.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	tso	r04	13-privatized_44-traces-mine2_true.yml	true	correct	0.06383157	0.06830244301818311	25997312.0	0	1	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0
candidate	tso	r04	13-privatized_18-first-reads_unknown_2_pos.yml	false(unreach-call)	correct	0.07369345	0.07932411809451878	26034176.0	42	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0
candidate	tso	r04	13-privatized_18-first-reads_unknown_1_neg.yml	false(unreach-call)	correct	0.068400263	0.07543205702677369	26001408.0	42	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0
candidate	tso	r04	13-privatized_36-traces-ex-3_true.yml	true	correct	0.066972999	0.07487159001175314	25993216.0	0	3	8	0	0	0	0	0	0	0	0	0	0	6	0	0	0
candidate	tso	r04	13-privatized_18-first-reads_true.yml	true	correct	0.068019268	0.07279136695433408	25989120.0	0	2	4	0	0	0	0	0	0	0	0	0	0	3	0	0	0
candidate	tso	r04	13-privatized_35-traces-ex-2_true.yml	true	correct	0.061570815	0.0661097289994359	25919488.0	0	2	8	0	0	0	0	0	0	0	0	0	0	5	0	0	0
candidate	tso	r04	13-privatized_37-traces-ex-4_true.yml	true	correct	0.070245828	0.07472376991063356	26009600.0	0	2	4	0	0	0	0	0	0	0	0	0	0	3	0	0	0
candidate	tso	r04	13-privatized_38-traces-ex-4-switch_true.yml	true	correct	0.065617024	0.07168985903263092	26013696.0	0	2	8	0	0	0	0	0	0	0	0	0	0	5	0	0	0
candidate	tso	r04	13-privatized_19-publish-precision_unknown_1_pos.yml	false(unreach-call)	correct	0.075026563	0.07781193102709949	25964544.0	42	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0
candidate	tso	r04	13-privatized_19-publish-precision_unknown_2_pos.yml	false(unreach-call)	correct	0.069215393	0.07259556301869452	26058752.0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	tso	r04	13-privatized_19-publish-precision_unknown_1_neg.yml	false(unreach-call)	correct	0.067560232	0.07185312604997307	26083328.0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	tso	r04	13-privatized_19-publish-precision_unknown_2_neg.yml	false(unreach-call)	correct	0.069904284	0.07340993802063167	26058752.0	42	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0
candidate	tso	r04	13-privatized_45-traces-per-global-and-current-lock-mine-incomparable_true.yml	true	correct	0.06997514	0.07433564402163029	25997312.0	0	2	6	0	0	0	0	0	0	0	0	0	0	4	0	0	0
candidate	tso	r04	13-privatized_01-priv_nr_true.yml	true	correct	0.060065699	0.06595606100745499	26046464.0	0	2	4	0	0	0	0	0	0	0	0	0	0	3	0	0	0
candidate	tso	r04	13-privatized_19-publish-precision_true.yml	true	correct	0.065896668	0.07279208104591817	26025984.0	0	3	8	0	0	0	0	0	0	0	0	0	0	6	0	0	0
candidate	tso	r04	13-privatized_42-traces-ex-mini_true.yml	true	correct	0.059139698	0.06379536795429885	26005504.0	0	2	4	0	0	0	0	0	0	0	0	0	0	3	0	0	0
candidate	tso	r04	13-privatized_33-traces-v-matters_true.yml	true	correct	0.072585074	0.07682918210048229	26025984.0	0	1	6	0	0	0	0	0	0	0	0	0	0	4	0	0	0
candidate	tso	r04	13-privatized_25-struct_nr_true.yml	true	correct	0.06724148	0.07267586200032383	26017792.0	0	2	4	0	0	0	0	0	0	0	0	0	0	3	0	0	0
candidate	tso	r04	13-privatized_69-refine-protected-loop-interval_true.yml	true	correct	0.071485011	0.07517777406610548	26120192.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	tso	r04	36-apron_17-traces-rpb-litmus_unknown_1_neg.yml	false(unreach-call)	correct	0.066487594	0.06932997703552246	25956352.0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	tso	r04	13-privatized_31-traces-mine-vs-mutex_true.yml	true	correct	0.069049151	0.07404866605065763	26046464.0	0	4	12	0	0	0	0	0	0	0	0	0	0	9	0	0	0
candidate	tso	r04	13-privatized_20-publish-regression_true.yml	true	correct	0.061612188	0.06769728695508093	26017792.0	0	2	4	0	0	0	0	0	0	0	0	0	0	3	0	0	0
candidate	tso	r04	13-privatized_30-traces-oplus-vs-meet_true.yml	true	correct	0.069175783	0.07492033403832465	26071040.0	0	2	8	0	0	0	0	0	0	0	0	0	0	5	0	0	0
candidate	tso	r04	13-privatized_32-traces-mine-vs-oplus-vs-meet_true.yml	true	correct	0.068762734	0.07378006994258612	26001408.0	0	3	12	0	0	0	0	0	0	0	0	0	0	8	0	0	0
candidate	tso	r04	13-privatized_34-traces-minepp-L-needs-to-be-um_true.yml	true	correct	0.073126821	0.08103723998647183	26017792.0	0	1	4	0	0	0	0	0	0	0	0	0	0	3	0	0	0
candidate	tso	r04	13-privatized_68-pfscan_protected_loop_minimal_interval_true.yml	true	correct	0.074681486	0.08215831592679024	26058752.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	tso	r04	13-privatized_29-multiple-protecting2-vesal_true.yml	true	correct	0.071581105	0.07750894594937563	25985024.0	0	4	12	0	0	0	0	0	0	0	0	0	0	9	0	0	0
candidate	tso	r04	13-privatized_24-multiple-protecting_true.yml	true	correct	0.071960549	0.0763287510490045	26054656.0	0	7	24	0	0	0	0	0	0	0	0	0	0	18	0	0	0
candidate	tso	r04	36-apron_21-traces-cluster-based_true.yml	true	correct	0.077753659	0.08237519499380141	26025984.0	0	6	26	0	0	0	0	0	0	0	0	0	0	18	0	0	0
candidate	tso	r04	36-apron_22-traces-write-centered-vs-meet-mutex_true_no-overflow.yml	true	correct	0.07508089	0.08109220606274903	26071040.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	tso	r04	13-privatized_27-multiple-protecting2_true.yml	true	correct	0.087516566	0.0907003830652684	26034176.0	0	26	72	0	0	0	0	0	0	0	0	0	0	54	0	0	0
candidate	tso	r04	14_spin2003.yml	true	correct	0.062839906	0.06702255795244128	26013696.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	tso	r04	29_conditionals_vs.yml	true	correct	0.074832547	0.08043299394194037	25939968.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	tso	r04	48_ticket_lock_low_contention_vs-pthread.yml	true	correct	0.070274762	0.07354918692726642	26034176.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	tso	r04	46_monabsex2_vs.yml	true	correct	0.0694717	0.07845435896888375	26001408.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	tso	r04	45_monabsex1_vs.yml	true	correct	0.070275055	0.07257450208999217	26017792.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	tso	r04	stateful01-1.yml	false(unreach-call)	correct	0.074573818	0.07821857498493046	26083328.0	42	0	4	0	0	0	0	0	0	0	0	0	0	2	0	0	0
candidate	tso	r04	stateful01-2.yml	true	correct	0.070710906	0.0777305739466101	26120192.0	0	6	12	0	0	0	0	0	0	0	0	0	0	9	0	0	0
candidate	tso	r04	time_var_mutex.yml	true	correct	0.075759387	0.08343614905606955	26021888.0	0	2	4	0	0	0	0	0	0	0	0	0	0	3	0	0	0
candidate	tso	r04	01b_inc.yml	true	correct	0.065429244	0.06907725206110626	26021888.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	tso	r04	triangular-1.yml	true	correct	7.828421094	7.8395965120289475	26034176.0	0	16632	43036	0	0	0	0	0	0	0	0	0	0	32277	0	0	0
candidate	tso	r04	triangular-2.yml	false(unreach-call)	correct	1.903203696	1.908780285040848	26079232.0	42	3638	10316	0	0	0	0	0	0	0	0	0	0	7732	0	0	0
candidate	tso	r04	02_inc_cas.yml	true	correct	0.066352181	0.07035011006519198	26075136.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	tso	r04	28-race_reach_21-deref_read_racing.yml	false(unreach-call)	correct	3.415047665	3.4283912180690095	56553472.0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	tso	r04	48_ticket_lock_low_contention_vs.yml	true	correct	0.072765535	0.07611944701056927	26030080.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	tso	r04	28-race_reach_37-indirect_racing.yml	TIMEOUT	error	61.041114381	61.06204351701308	1057103872.0																	
candidate	tso	r04	28-race_reach_45-escape_racing.yml	false(unreach-call)	correct	0.067413019	0.07072586298454553	26025984.0	42	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0
candidate	tso	r04	28-race_reach_46-escape_racefree.yml	true	correct	0.068952993	0.078827841905877	26017792.0	0	2	4	0	0	0	0	0	0	0	0	0	0	3	0	0	0
candidate	tso	r04	28-race_reach_01-simple_racing.yml	TIMEOUT	error	60.95417401	61.06197598099243	1057161216.0																	
candidate	tso	r04	28-race_reach_11-ptr_racing.yml	TIMEOUT	error	61.029419707	61.06065752194263	1057140736.0																	
candidate	tso	r04	circular_buffer_bad.yml	false(unreach-call)	correct	0.067902283	0.0721080939983949	26152960.0	42	1	14	0	0	0	0	0	0	0	0	0	0	7	0	0	0
candidate	tso	r04	fib_safe-5.yml	true	correct	6.446324303	6.459918241947889	26021888.0	0	2772	6884	0	0	0	0	0	0	0	0	0	0	5163	0	0	0
candidate	tso	r04	fib_safe-6.yml	true	correct	32.771521333	32.81044155289419	26005504.0	0	12012	29036	0	0	0	0	0	0	0	0	0	0	21777	0	0	0
candidate	tso	r04	fib_unsafe-5.yml	false(unreach-call)	correct	1.790915403	1.8092515260213986	26030080.0	42	632	1880	0	0	0	0	0	0	0	0	0	0	1405	0	0	0
candidate	tso	r04	fib_unsafe-6.yml	false(unreach-call)	correct	9.481134683	9.492810577969067	26025984.0	42	2942	8244	0	0	0	0	0	0	0	0	0	0	6177	0	0	0
candidate	tso	r04	fib_unsafe-7.yml	false(unreach-call)	correct	47.103173805	47.13819904602133	26042368.0	42	13238	35572	0	0	0	0	0	0	0	0	0	0	26672	0	0	0
candidate	tso	r04	28-race_reach_24-sound_lock_racing.yml	TIMEOUT	error	60.989698937	61.05075429100543	1057198080.0																	
candidate	tso	r04	lazy01.yml	false(unreach-call)	correct	0.059948806	0.06610368192195892	26099712.0	42	1	6	0	0	0	0	0	0	0	0	0	0	4	0	0	0
candidate	tso	r04	circular_buffer_ok.yml	true	correct	4.145048802	4.152719883946702	26157056.0	0	3432	6864	0	0	0	0	0	0	0	0	0	0	5148	0	0	0
candidate	tso	r04	szymanski.yml	true	correct	0.060611439	0.06798690801952034	26054656.0	0	6	56	1	1226650	21912	32516	6424	1	28207	38	1	1	31	67	3	1163
candidate	tso	r04	dekker.yml	true	correct	0.063777973	0.07065848901402205	26025984.0	0	4	14	1	1504687	28275	41975	7100	1	32754	38	1	1	7	8	0	1163
candidate	tso	r04	dekker-unfair.yml	true	correct	0.069251388	0.07649086404126137	26099712.0	0	4	14	1	1506935	28275	41975	7100	1	33953	38	1	1	7	8	0	1163
candidate	tso	r04	unwind3-1.yml	false(unreach-call)	correct	0.066631004	0.07152762007899582	26017792.0	42	1	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0
candidate	tso	r04	exponential-nondet.yml	true	correct	0.064380054	0.07197634398471564	26124288.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	tso	r04	unwind2-1.yml	false(unreach-call)	correct	0.063002261	0.07088565593585372	26173440.0	42	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	tso	r04	unwind2-100.yml	false(unreach-call)	correct	0.065384213	0.07883273996412754	26050560.0	42	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	tso	r04	butterfly.yml	true	correct	17.294703227	17.3070671800524	26189824.0	0	64560	251398	14	65977314	2172507	3205331	406042	14	1082836	532	14	14	196280	2644670	26358	7720
candidate	tso	r04	43_NetBSD_sysmon_power_sliced.yml	true	correct	0.061652623	0.0766329379985109	25960448.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	tso	r04	28-race_reach_06-cond_racing1.yml	TIMEOUT	error	61.043736806	61.06310868100263	1057087488.0																	
candidate	tso	r04	queue_ok.yml	true	correct	0.071590331	0.07637823303230107	26234880.0	0	2	4	0	0	0	0	0	0	0	0	0	0	3	0	0	0
candidate	tso	r04	queue_ok_longer.yml	true	correct	1.093927642	1.0979244359768927	55504896.0	0	2	4	0	0	0	0	0	0	0	0	0	0	3	0	0	0
candidate	tso	r04	queue_ok_longest.yml	true	correct	4.702679931	4.710689224069938	242118656.0	0	2	4	0	0	0	0	0	0	0	0	0	0	3	0	0	0
candidate	tso	r04	queue_longer.yml	TIMEOUT	error	61.021824385	61.053566374932416	604315648.0																	
candidate	tso	r04	queue.yml	false(unreach-call)	correct	0.089511933	0.09449342894367874	26243072.0	42	2	40	0	0	0	0	0	0	0	0	0	0	20	0	0	0
candidate	tso	r04	singleton.yml	false(unreach-call)	correct	0.06312734	0.07018685003276914	26173440.0	42	1	8	0	0	0	0	0	0	0	0	0	0	5	0	0	0
candidate	tso	r04	singleton_with-uninit-problems.yml	true	correct	0.068686655	0.07571087300311774	26308608.0	0	4	12	0	0	0	0	0	0	0	0	0	0	9	0	0	0
candidate	tso	r04	pthread-demo-datarace-3.yml	false(unreach-call)	correct	0.143904652	0.1474169431021437	26050560.0	42	0	80	0	0	0	0	0	0	0	0	0	0	40	0	0	0
candidate	tso	r04	reorder_2.yml	false(unreach-call)	correct	0.149786841	0.15439468703698367	26165248.0	42	162	432	0	0	0	0	0	0	0	0	0	0	322	0	0	0
candidate	tso	r04	twostage_3.yml	false(unreach-call)	correct	0.075524053	0.08345189900137484	26296320.0	42	4	30	0	0	0	0	0	0	0	0	0	0	20	0	0	0
candidate	tso	r04	race-1_1-join.yml	true	correct	0.063167542	0.07047359901480377	26288128.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	tso	r04	race-1_3-join.yml	false(unreach-call)	correct	0.068322874	0.07326592493336648	26288128.0	42	1	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0
candidate	tso	r04	race-1_2-join.yml	false(unreach-call)	correct	0.067390133	0.07449688599444926	26296320.0	42	1	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0
candidate	tso	r04	race-4_1-thread_local_vars.yml	true	correct	0.075468892	0.0813345960341394	26296320.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	tso	r04	race-2_1-container_of.yml	true	correct	0.065106082	0.0729858010308817	26288128.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	tso	r04	race-3_1-container_of-global.yml	true	correct	0.063352793	0.07008779200259596	26288128.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	pso	r01	13-privatized_66-mine-W-init_true.yml	true	correct	0.075704359	0.08021861303132027	26042368.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	pso	r01	36-apron_41-threadenter-no-locals_unknown_1_pos.yml	false(unreach-call)	correct	0.069543956	0.07314162503462285	25980928.0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	pso	r01	36-apron_16-traces-unprot2_true.yml	true	correct	0.06852703	0.06982365704607219	26021888.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	pso	r01	13-privatized_57-singlethreaded-unlock_true.yml	true	correct	0.071021646	0.07482509803958237	26025984.0	0	1	2	1	133401	1758	2274	108	1	25204	40	1	1	1	0	0	613
candidate	pso	r01	13-privatized_47-refine-protected2_true.yml	true	correct	0.074046789	0.0778789019677788	25993216.0	0	2	14	1	833443	10875	15090	930	1	31097	40	1	1	11	15	3	613
candidate	pso	r01	13-privatized_46-refine-protected1_true.yml	true	correct	0.075536554	0.07764273299835622	26042368.0	0	1	4	1	692011	9478	12950	1372	1	32202	40	1	1	4	7	2	613
candidate	pso	r01	36-apron_11-traces-max-simple_true.yml	true	correct	0.081158693	0.08805839798878878	26025984.0	0	2	14	1	783748	12368	17168	1184	1	31682	40	1	1	11	15	3	613
candidate	pso	r01	13-privatized_41-traces-ex-7_unknown_1_pos.yml	false(unreach-call)	correct	0.070266163	0.07573634700383991	26058752.0	42	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0
candidate	pso	r01	13-privatized_41-traces-ex-7_unknown_1_neg.yml	false(unreach-call)	correct	0.072675159	0.07865749101620167	25985024.0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	pso	r01	13-privatized_40-traces-ex-6_true.yml	true	correct	0.075961373	0.08496289094910026	26071040.0	0	1	10	1	1347298	21273	29568	3150	1	46922	40	1	1	9	13	3	613
candidate	pso	r01	13-privatized_58-singlethreaded-lock_true.yml	true	correct	0.074420692	0.07986344094388187	26017792.0	0	1	2	1	138559	1758	2274	108	1	26434	40	1	1	1	0	0	613
candidate	pso	r01	13-privatized_44-traces-mine2_true.yml	true	correct	0.068816114	0.07839039899408817	25960448.0	0	1	6	1	1238774	21273	29127	2856	1	44107	40	1	1	3	1	0	613
candidate	pso	r01	13-privatized_18-first-reads_unknown_2_pos.yml	false(unreach-call)	correct	0.068138838	0.07415813906118274	26075136.0	42	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0
candidate	pso	r01	13-privatized_18-first-reads_unknown_1_neg.yml	false(unreach-call)	correct	0.069408184	0.07462967396713793	26058752.0	42	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0
candidate	pso	r01	13-privatized_36-traces-ex-3_true.yml	true	correct	0.069896455	0.07559249992482364	25980928.0	0	3	42	1	1467106	23342	32450	3916	1	48125	40	1	1	29	38	6	613
candidate	pso	r01	13-privatized_18-first-reads_true.yml	true	correct	0.072021598	0.07625302497763187	25985024.0	0	2	14	1	831280	12368	17168	1472	1	37351	40	1	1	11	15	3	613
candidate	pso	r01	13-privatized_35-traces-ex-2_true.yml	true	correct	0.082301706	0.08619026991073042	25993216.0	0	2	50	1	2008622	30125	41900	6750	1	48412	40	1	1	31	37	5	613
candidate	pso	r01	13-privatized_37-traces-ex-4_true.yml	true	correct	0.078221542	0.0820422190008685	26025984.0	0	2	50	1	1991736	30125	41900	6750	1	45867	40	1	1	29	33	3	613
candidate	pso	r01	13-privatized_38-traces-ex-4-switch_true.yml	true	correct	0.076911293	0.0840910489205271	25927680.0	0	2	54	1	1989034	30125	41900	6750	1	47367	40	1	1	31	33	3	613
candidate	pso	r01	13-privatized_19-publish-precision_unknown_1_pos.yml	false(unreach-call)	correct	0.067300469	0.08016953803598881	26025984.0	42	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0
candidate	pso	r01	13-privatized_19-publish-precision_unknown_2_pos.yml	false(unreach-call)	correct	0.0686111	0.07597140700090677	26038272.0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	pso	r01	13-privatized_19-publish-precision_unknown_1_neg.yml	false(unreach-call)	correct	0.067950803	0.07597436895594001	26054656.0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	pso	r01	13-privatized_19-publish-precision_unknown_2_neg.yml	false(unreach-call)	correct	0.06786832	0.07571090804412961	26054656.0	42	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0
candidate	pso	r01	13-privatized_45-traces-per-global-and-current-lock-mine-incomparable_true.yml	true	correct	0.070034706	0.08008824801072478	26038272.0	0	2	52	1	1950499	30125	41900	6200	1	48081	40	1	1	30	33	3	613
candidate	pso	r01	13-privatized_01-priv_nr_true.yml	true	correct	0.082593164	0.08797949901781976	26042368.0	0	2	14	1	1576034	23342	32934	4356	1	48156	40	1	1	11	15	3	613
candidate	pso	r01	13-privatized_19-publish-precision_true.yml	true	correct	0.071626602	0.08104023500345647	26071040.0	0	3	50	1	2118940	25507	35466	6624	1	45549	40	1	1	35	48	8	613
candidate	pso	r01	13-privatized_42-traces-ex-mini_true.yml	true	correct	0.074138183	0.08211014198604971	26021888.0	0	2	34	1	2077787	32578	45318	6344	1	51131	40	1	1	21	25	3	613
candidate	pso	r01	13-privatized_33-traces-v-matters_true.yml	true	correct	0.071725309	0.07758248795289546	26038272.0	0	1	14	1	2085689	35127	48870	5940	1	50059	40	1	1	11	15	3	613
candidate	pso	r01	13-privatized_25-struct_nr_true.yml	true	correct	0.074158946	0.08028561889659613	25989120.0	0	2	14	1	1578612	23342	32934	4356	1	49389	40	1	1	11	15	3	613
candidate	pso	r01	13-privatized_69-refine-protected-loop-interval_true.yml	true	correct	0.071588369	0.07767271401826292	26087424.0	0	0	2	1	265766	4850	6110	420	1	26970	40	1	1	1	0	0	653
candidate	pso	r01	36-apron_17-traces-rpb-litmus_unknown_1_neg.yml	false(unreach-call)	correct	0.073923784	0.08163378003519028	26054656.0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	pso	r01	13-privatized_31-traces-mine-vs-mutex_true.yml	true	correct	0.078440218	0.08326863299589604	26103808.0	0	4	150	1	2871667	43350	60330	11700	1	56379	40	1	1	87	101	9	613
candidate	pso	r01	13-privatized_20-publish-regression_true.yml	true	correct	0.077604346	0.08410632598679513	26062848.0	0	2	30	1	1894838	27768	38616	7104	1	48948	40	1	1	19	23	3	613
candidate	pso	r01	13-privatized_30-traces-oplus-vs-meet_true.yml	true	correct	0.07936947	0.0849361150758341	26046464.0	0	2	50	1	2198054	32578	45318	8164	1	53204	40	1	1	31	37	5	613
candidate	pso	r01	13-privatized_32-traces-mine-vs-oplus-vs-meet_true.yml	true	correct	0.078681936	0.08707469701766968	26099712.0	0	3	140	1	4149529	62388	86868	20592	1	63316	40	1	1	78	85	6	613
candidate	pso	r01	13-privatized_34-traces-minepp-L-needs-to-be-um_true.yml	true	correct	0.073553885	0.07490083097945899	26017792.0	0	1	18	1	2487038	37772	52556	10080	1	51801	40	1	1	13	17	3	613
candidate	pso	r01	13-privatized_68-pfscan_protected_loop_minimal_interval_true.yml	true	correct	0.068412471	0.07474136096425354	26079232.0	0	0	2	1	259957	4850	6110	420	1	27246	40	1	1	1	0	0	653
candidate	pso	r01	13-privatized_29-multiple-protecting2-vesal_true.yml	true	correct	0.079850362	0.0895137059269473	26038272.0	0	4	170	1	4110949	62388	86868	19296	1	66001	40	1	1	91	93	3	613
candidate	pso	r01	13-privatized_24-multiple-protecting_true.yml	true	correct	0.116516677	0.11968751205131412	26132480.0	0	7	816	1	11169120	156237	217740	90858	1	107096	40	1	1	432	463	18	613
candidate	pso	r01	36-apron_21-traces-cluster-based_true.yml	true	correct	0.07831089	0.08127999899443239	26157056.0	0	6	140	1	3458755	58975	83335	10220	1	61013	40	1	1	91	119	16	613
candidate	pso	r01	36-apron_22-traces-write-centered-vs-meet-mutex_true_no-overflow.yml	true	correct	0.077538801	0.08526952902320772	26013696.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	pso	r01	13-privatized_27-multiple-protecting2_true.yml	true	correct	0.205607838	0.2117310620378703	26050560.0	0	26	3004	1	11966252	178913	253089	73078	1	109619	40	1	1	1564	1647	44	613
candidate	pso	r01	14_spin2003.yml	true	correct	0.06696937	0.0743785829981789	26009600.0	0	0	2	1	460640	6972	9516	888	1	29340	40	1	1	1	0	0	613
candidate	pso	r01	29_conditionals_vs.yml	true	correct	0.070989012	0.0763709619641304	26030080.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	pso	r01	48_ticket_lock_low_contention_vs-pthread.yml	true	correct	0.069998417	0.0753011389169842	26030080.0	0	0	2	1	478738	6972	9516	888	1	29359	40	1	1	1	0	0	613
candidate	pso	r01	46_monabsex2_vs.yml	true	correct	0.069438633	0.0757005779305473	25960448.0	0	0	10	1	1571857	21273	29127	6342	1	38320	40	1	1	9	16	4	613
candidate	pso	r01	45_monabsex1_vs.yml	true	correct	0.071544197	0.07426745491102338	26050560.0	0	0	4	1	870309	12368	16912	2624	1	33044	40	1	1	4	7	2	613
candidate	pso	r01	stateful01-1.yml	false(unreach-call)	correct	0.07081849	0.07409533997997642	26103808.0	42	0	16	1	547607	9478	11970	1428	1	32374	40	1	1	10	15	2	653
candidate	pso	r01	stateful01-2.yml	true	correct	0.084119698	0.09124472097028047	26071040.0	0	6	242	1	557253	9478	11970	1428	1	31139	40	1	1	126	131	2	653
candidate	pso	r01	time_var_mutex.yml	true	correct	0.073442707	0.08235859195701778	26169344.0	0	2	44	1	580897	9478	12754	1288	1	29587	40	1	1	23	22	0	653
candidate	pso	r01	01b_inc.yml	true	correct	0.075928534	0.08131506992504	26001408.0	0	0	6	1	1516669	21273	29127	6048	1	38940	40	1	1	5	8	2	613
candidate	pso	r01	triangular-1.yml	TIMEOUT	error	60.957619193	61.00845422199927	26054656.0																	
candidate	pso	r01	triangular-2.yml	false(unreach-call)	correct	13.912510757	14.0351247289218	26112000.0	42	3638	11010	11	105394473	2445212	3408636	846056	11	1327605	440	11	11	249550	1751614	241471	2053
candidate	pso	r01	02_inc_cas.yml	true	correct	0.069585337	0.07593699300196022	26050560.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	pso	r01	28-race_reach_21-deref_read_racing.yml	false(unreach-call)	correct	3.338503448	3.3569647839758545	56791040.0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	pso	r01	48_ticket_lock_low_contention_vs.yml	true	correct	0.077342986	0.08190824300982058	26025984.0	0	0	4	1	2062277	30125	41275	10100	1	42492	40	1	1	4	7	2	613
candidate	pso	r01	28-race_reach_37-indirect_racing.yml	TIMEOUT	error	61.039136109	61.06972033996135	1057177600.0																	
candidate	pso	r01	28-race_reach_45-escape_racing.yml	false(unreach-call)	correct	0.069636878	0.07643400598317385	26107904.0	42	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0
candidate	pso	r01	28-race_reach_46-escape_racefree.yml	true	correct	0.073458289	0.0796339069493115	26075136.0	0	2	50	1	2735207	40513	56376	11948	1	56856	40	1	1	29	33	3	613
candidate	pso	r01	28-race_reach_01-simple_racing.yml	TIMEOUT	error	61.030527411	61.065360929002054	1057091584.0																	
candidate	pso	r01	28-race_reach_11-ptr_racing.yml	TIMEOUT	error	61.006855791	61.06417767307721	1057083392.0																	
candidate	pso	r01	circular_buffer_bad.yml	false(unreach-call)	correct	0.107306155	0.11553204501979053	26161152.0	42	1	462	1	872732	15642	19782	3060	1	31410	40	1	1	238	258	7	653
candidate	pso	r01	fib_safe-5.yml	true	correct	46.653591063	46.69387828500476	121241600.0	0	2772	7668	12	2342793134	34026804	47655459	59458212	12	11044449	480	12	12	213722	1698158	208167	2197
candidate	pso	r01	fib_safe-6.yml	TIMEOUT	error	60.803257716	61.01896931999363	158527488.0																	
candidate	pso	r01	fib_unsafe-5.yml	false(unreach-call)	correct	12.452132994	12.499725302914158	121204736.0	42	632	2658	10	2007014374	28355670	39978603	54919944	10	9109267	400	10	10	48728	355539	46934	1909
