metric	group	task_yaml	ratio
cpu	tso	c/ldv-races/race-4_1-thread_local_vars.yml	1.0108410450735608
cpu	tso	c/pthread-C-DAC/pthread-demo-datarace-3.yml	1.01378115227268
cpu	tso	c/pthread-atomic/dekker-unfair.yml	1.0249497428443735
cpu	tso	c/pthread-atomic/dekker.yml	1.0474524374564476
cpu	tso	c/pthread-atomic/szymanski.yml	1.0076928367423603
cpu	tso	c/pthread-atomic/time_var_mutex.yml	1.0325380750173385
cpu	tso	c/pthread-deagle/circular_buffer_bad.yml	0.9977749234836272
cpu	tso	c/pthread-deagle/circular_buffer_ok.yml	1.011965463271338
cpu	tso	c/pthread-ext/01b_inc.yml	0.9997694909447948
cpu	tso	c/pthread-ext/02_inc_cas.yml	1.0199525862622312
cpu	tso	c/pthread-ext/14_spin2003.yml	1.0104248161761626
cpu	tso	c/pthread-ext/29_conditionals_vs.yml	0.9523066524774113
cpu	tso	c/pthread-ext/43_NetBSD_sysmon_power_sliced.yml	1.0210702263422915
cpu	tso	c/pthread-ext/45_monabsex1_vs.yml	1.0390585473832348
cpu	tso	c/pthread-ext/46_monabsex2_vs.yml	1.0021941234885121
cpu	tso	c/pthread-ext/48_ticket_lock_low_contention_vs-pthread.yml	1.0581898879524154
cpu	tso	c/pthread-ext/48_ticket_lock_low_contention_vs.yml	1.0091910051577302
cpu	tso	c/pthread-theta/exponential-nondet.yml	1.0241565212156138
cpu	tso	c/pthread-theta/unwind2-1.yml	1.053607274437751
cpu	tso	c/pthread-theta/unwind2-100.yml	0.9952945929485628
cpu	tso	c/pthread-theta/unwind3-1.yml	1.0291938202422417
cpu	tso	c/pthread/butterfly.yml	0.9957098580748732
cpu	tso	c/pthread/fib_safe-5.yml	1.0088920472484457
cpu	tso	c/pthread/fib_safe-6.yml	1.0061725526702816
cpu	tso	c/pthread/fib_unsafe-5.yml	1.0249414670996906
cpu	tso	c/pthread/fib_unsafe-6.yml	1.0065884555897384
cpu	tso	c/pthread/lazy01.yml	1.029998611900028
cpu	tso	c/pthread/queue.yml	1.0114211175353645
cpu	tso	c/pthread/queue_ok.yml	1.006970331778257
cpu	tso	c/pthread/queue_ok_longer.yml	0.9936963856565749
cpu	tso	c/pthread/queue_ok_longest.yml	1.0406160911833229
cpu	tso	c/pthread/reorder_2.yml	1.020891188092637
cpu	tso	c/pthread/singleton.yml	1.028714344577438
cpu	tso	c/pthread/singleton_with-uninit-problems.yml	1.015528178705122
cpu	tso	c/pthread/stateful01-1.yml	1.0071130602695455
cpu	tso	c/pthread/stateful01-2.yml	0.9738948836838258
cpu	tso	c/pthread/triangular-1.yml	1.0061725910102586
cpu	tso	c/pthread/triangular-2.yml	1.0156294254755567
cpu	tso	c/pthread/twostage_3.yml	0.9883073970081382
cpu	pso	c/goblint-regression/13-privatized_01-priv_nr_true.yml	0.9665194602926184
cpu	pso	c/goblint-regression/13-privatized_18-first-reads_true.yml	1.0081290358155883
cpu	pso	c/goblint-regression/13-privatized_18-first-reads_unknown_1_neg.yml	0.9872306259339819
cpu	pso	c/goblint-regression/13-privatized_18-first-reads_unknown_2_pos.yml	0.9555903596718069
cpu	pso	c/goblint-regression/13-privatized_19-publish-precision_true.yml	1.0060503795045745
cpu	pso	c/goblint-regression/13-privatized_19-publish-precision_unknown_1_neg.yml	0.9208626357830922
cpu	pso	c/goblint-regression/13-privatized_19-publish-precision_unknown_1_pos.yml	1.0512735224345358
cpu	pso	c/goblint-regression/13-privatized_19-publish-precision_unknown_2_neg.yml	1.0375684458804868
cpu	pso	c/goblint-regression/13-privatized_19-publish-precision_unknown_2_pos.yml	1.0370581911080028
cpu	pso	c/goblint-regression/13-privatized_20-publish-regression_true.yml	1.0377882541778718
cpu	pso	c/goblint-regression/13-privatized_24-multiple-protecting_true.yml	1.000602195790293
cpu	pso	c/goblint-regression/13-privatized_25-struct_nr_true.yml	1.0391955416333134
cpu	pso	c/goblint-regression/13-privatized_27-multiple-protecting2_true.yml	0.9854280933545457
cpu	pso	c/goblint-regression/13-privatized_29-multiple-protecting2-vesal_true.yml	0.9921353012430535
cpu	pso	c/goblint-regression/13-privatized_30-traces-oplus-vs-meet_true.yml	1.0300349444567731
cpu	pso	c/goblint-regression/13-privatized_31-traces-mine-vs-mutex_true.yml	0.9551971848859615
cpu	pso	c/goblint-regression/13-privatized_32-traces-mine-vs-oplus-vs-meet_true.yml	1.012268057995377
cpu	pso	c/goblint-regression/13-privatized_33-traces-v-matters_true.yml	1.0037281694697089
cpu	pso	c/goblint-regression/13-privatized_34-traces-minepp-L-needs-to-be-um_true.yml	1.0274973050594183
cpu	pso	c/goblint-regression/13-privatized_35-traces-ex-2_true.yml	0.9958238914245882
cpu	pso	c/goblint-regression/13-privatized_36-traces-ex-3_true.yml	0.9523651315682137
cpu	pso	c/goblint-regression/13-privatized_37-traces-ex-4_true.yml	0.9448846669266635
cpu	pso	c/goblint-regression/13-privatized_38-traces-ex-4-switch_true.yml	1.1092911997287784
cpu	pso	c/goblint-regression/13-privatized_40-traces-ex-6_true.yml	1.0162545873315536
cpu	pso	c/goblint-regression/13-privatized_41-traces-ex-7_unknown_1_neg.yml	1.0273322926616244
cpu	pso	c/goblint-regression/13-privatized_41-traces-ex-7_unknown_1_pos.yml	1.0354107831609303
cpu	pso	c/goblint-regression/13-privatized_42-traces-ex-mini_true.yml	1.0154205961713352
cpu	pso	c/goblint-regression/13-privatized_44-traces-mine2_true.yml	1.072341343577779
cpu	pso	c/goblint-regression/13-privatized_45-traces-per-global-and-current-lock-mine-incomparable_true.yml	1.0176120497551955
cpu	pso	c/goblint-regression/13-privatized_46-refine-protected1_true.yml	0.9489795209351382
cpu	pso	c/goblint-regression/13-privatized_47-refine-protected2_true.yml	1.049922188965506
cpu	pso	c/goblint-regression/13-privatized_57-singlethreaded-unlock_true.yml	0.9454724507450668
cpu	pso	c/goblint-regression/13-privatized_58-singlethreaded-lock_true.yml	1.086777748087551
cpu	pso	c/goblint-regression/13-privatized_66-mine-W-init_true.yml	0.981461397069534
cpu	pso	c/goblint-regression/13-privatized_68-pfscan_protected_loop_minimal_interval_true.yml	0.9701868939589365
cpu	pso	c/goblint-regression/13-privatized_69-refine-protected-loop-interval_true.yml	1.0369933310225241
cpu	pso	c/goblint-regression/28-race_reach_21-deref_read_racing.yml	0.9892437976325045
cpu	pso	c/goblint-regression/28-race_reach_45-escape_racing.yml	1.0361175122853155
cpu	pso	c/goblint-regression/28-race_reach_46-escape_racefree.yml	1.035012345693045
cpu	pso	c/goblint-regression/36-apron_11-traces-max-simple_true.yml	0.9893940024571666
cpu	pso	c/goblint-regression/36-apron_16-traces-unprot2_true.yml	0.9459383392389518
cpu	pso	c/goblint-regression/36-apron_17-traces-rpb-litmus_unknown_1_neg.yml	1.1565208392910784
cpu	pso	c/goblint-regression/36-apron_21-traces-cluster-based_true.yml	1.1207183772605338
cpu	pso	c/goblint-regression/36-apron_22-traces-write-centered-vs-meet-mutex_true_no-overflow.yml	1.0141673431931506
cpu	pso	c/goblint-regression/36-apron_41-threadenter-no-locals_unknown_1_pos.yml	0.9914626397449579
cpu	pso	c/ldv-races/race-1_1-join.yml	0.9914712611959122
cpu	pso	c/ldv-races/race-1_2-join.yml	0.9769929527253259
cpu	pso	c/ldv-races/race-1_3-join.yml	1.03248349962096
cpu	pso	c/ldv-races/race-2_1-container_of.yml	1.028413258684218
cpu	pso	c/ldv-races/race-3_1-container_of-global.yml	1.0443993104705076
cpu	pso	c/ldv-races/race-4_1-thread_local_vars.yml	1.0200955446099143
cpu	pso	c/pthread-C-DAC/pthread-demo-datarace-3.yml	1.0006039667235889
cpu	pso	c/pthread-atomic/dekker-unfair.yml	1.0066462903086097
cpu	pso	c/pthread-atomic/dekker.yml	0.9907886374741468
cpu	pso	c/pthread-atomic/szymanski.yml	0.9725128866526068
cpu	pso	c/pthread-atomic/time_var_mutex.yml	1.0182119711799424
cpu	pso	c/pthread-deagle/circular_buffer_bad.yml	0.9855949003584815
cpu	pso	c/pthread-ext/01b_inc.yml	1.036207858894798
cpu	pso	c/pthread-ext/02_inc_cas.yml	0.9597354073348873
cpu	pso	c/pthread-ext/14_spin2003.yml	1.02810012265027
cpu	pso	c/pthread-ext/29_conditionals_vs.yml	1.0287338259124543
cpu	pso	c/pthread-ext/43_NetBSD_sysmon_power_sliced.yml	1.0025391408737887
cpu	pso	c/pthread-ext/45_monabsex1_vs.yml	1.0180815726507464
cpu	pso	c/pthread-ext/46_monabsex2_vs.yml	0.9713865655330919
cpu	pso	c/pthread-ext/48_ticket_lock_low_contention_vs-pthread.yml	1.00412447912566
cpu	pso	c/pthread-ext/48_ticket_lock_low_contention_vs.yml	1.0072429587724914
cpu	pso	c/pthread-theta/exponential-nondet.yml	0.9842162457195055
cpu	pso	c/pthread-theta/unwind2-1.yml	0.9691184697045111
cpu	pso	c/pthread-theta/unwind2-100.yml	0.9748602536596166
cpu	pso	c/pthread-theta/unwind3-1.yml	1.0043403603067809
cpu	pso	c/pthread/lazy01.yml	0.9884246211007879
cpu	pso	c/pthread/queue.yml	0.986265126393633
cpu	pso	c/pthread/queue_ok.yml	1.006889095904895
cpu	pso	c/pthread/reorder_2.yml	0.9816820028695142
cpu	pso	c/pthread/singleton.yml	0.9953960713283793
cpu	pso	c/pthread/singleton_with-uninit-problems.yml	1.0219249054323782
cpu	pso	c/pthread/stateful01-1.yml	0.9812721593557338
cpu	pso	c/pthread/stateful01-2.yml	1.0082747555240346
cpu	pso	c/pthread/triangular-2.yml	0.9854100273999522
cpu	pso	c/pthread/twostage_3.yml	0.9960104823065795
cpu	all	c/goblint-regression/13-privatized_01-priv_nr_true.yml	1.0220746653024395
cpu	all	c/goblint-regression/13-privatized_18-first-reads_true.yml	1.0408078121032878
cpu	all	c/goblint-regression/13-privatized_18-first-reads_unknown_1_neg.yml	0.9915177065548637
cpu	all	c/goblint-regression/13-privatized_18-first-reads_unknown_2_pos.yml	0.9779952393907525
cpu	all	c/goblint-regression/13-privatized_19-publish-precision_true.yml	1.002783628394926
cpu	all	c/goblint-regression/13-privatized_19-publish-precision_unknown_1_neg.yml	0.9800546428769792
cpu	all	c/goblint-regression/13-privatized_19-publish-precision_unknown_1_pos.yml	1.0154429551518311
cpu	all	c/goblint-regression/13-privatized_19-publish-precision_unknown_2_neg.yml	0.9898614359058302
cpu	all	c/goblint-regression/13-privatized_19-publish-precision_unknown_2_pos.yml	1.0313545234774943
cpu	all	c/goblint-regression/13-privatized_20-publish-regression_true.yml	1.0121814938826097
cpu	all	c/goblint-regression/13-privatized_24-multiple-protecting_true.yml	0.9986356713183472
cpu	all	c/goblint-regression/13-privatized_25-struct_nr_true.yml	0.9786160232491108
cpu	all	c/goblint-regression/13-privatized_27-multiple-protecting2_true.yml	1.0220195513474268
cpu	all	c/goblint-regression/13-privatized_29-multiple-protecting2-vesal_true.yml	0.9854309114890686
cpu	all	c/goblint-regression/13-privatized_30-traces-oplus-vs-meet_true.yml	0.9955945797377119
cpu	all	c/goblint-regression/13-privatized_31-traces-mine-vs-mutex_true.yml	0.9908084848579211
cpu	all	c/goblint-regression/13-privatized_32-traces-mine-vs-oplus-vs-meet_true.yml	1.0217627934751117
cpu	all	c/goblint-regression/13-privatized_33-traces-v-matters_true.yml	0.9677871874128334
cpu	all	c/goblint-regression/13-privatized_34-traces-minepp-L-needs-to-be-um_true.yml	1.0011452746346607
cpu	all	c/goblint-regression/13-privatized_35-traces-ex-2_true.yml	0.9790677073471257
cpu	all	c/goblint-regression/13-privatized_36-traces-ex-3_true.yml	1.0129953683079795
cpu	all	c/goblint-regression/13-privatized_37-traces-ex-4_true.yml	1.0412323931287895
cpu	all	c/goblint-regression/13-privatized_38-traces-ex-4-switch_true.yml	1.039252004263906
cpu	all	c/goblint-regression/13-privatized_40-traces-ex-6_true.yml	0.9801518812531267
cpu	all	c/goblint-regression/13-privatized_41-traces-ex-7_unknown_1_neg.yml	1.010940887255266
cpu	all	c/goblint-regression/13-privatized_41-traces-ex-7_unknown_1_pos.yml	1.040643716741784
cpu	all	c/goblint-regression/13-privatized_42-traces-ex-mini_true.yml	1.0301318920263873
cpu	all	c/goblint-regression/13-privatized_44-traces-mine2_true.yml	1.0517726880119063
cpu	all	c/goblint-regression/13-privatized_45-traces-per-global-and-current-lock-mine-incomparable_true.yml	1.0105337262987841
cpu	all	c/goblint-regression/13-privatized_46-refine-protected1_true.yml	0.974936470294994
cpu	all	c/goblint-regression/13-privatized_47-refine-protected2_true.yml	1.0185372147132328
cpu	all	c/goblint-regression/13-privatized_57-singlethreaded-unlock_true.yml	0.9757328184272513
cpu	all	c/goblint-regression/13-privatized_58-singlethreaded-lock_true.yml	1.067534409618838
cpu	all	c/goblint-regression/13-privatized_66-mine-W-init_true.yml	1.049245000127929
cpu	all	c/goblint-regression/13-privatized_68-pfscan_protected_loop_minimal_interval_true.yml	1.0021164626440808
cpu	all	c/goblint-regression/13-privatized_69-refine-protected-loop-interval_true.yml	1.0568038246693574
cpu	all	c/goblint-regression/28-race_reach_21-deref_read_racing.yml	1.0085111944848049
cpu	all	c/goblint-regression/28-race_reach_45-escape_racing.yml	1.0243190015052026
cpu	all	c/goblint-regression/28-race_reach_46-escape_racefree.yml	1.0076402529353297
cpu	all	c/goblint-regression/36-apron_11-traces-max-simple_true.yml	1.0205248790538441
cpu	all	c/goblint-regression/36-apron_16-traces-unprot2_true.yml	0.9737171334225537
cpu	all	c/goblint-regression/36-apron_17-traces-rpb-litmus_unknown_1_neg.yml	1.051362778541404
cpu	all	c/goblint-regression/36-apron_21-traces-cluster-based_true.yml	1.0725909038429864
cpu	all	c/goblint-regression/36-apron_22-traces-write-centered-vs-meet-mutex_true_no-overflow.yml	1.0209830966769022
cpu	all	c/goblint-regression/36-apron_41-threadenter-no-locals_unknown_1_pos.yml	1.0151740734047312
cpu	all	c/ldv-races/race-1_1-join.yml	0.9976057176359725
cpu	all	c/ldv-races/race-1_2-join.yml	0.9851140220588634
cpu	all	c/ldv-races/race-1_3-join.yml	1.020436301947874
cpu	all	c/ldv-races/race-2_1-container_of.yml	1.022134394676316
cpu	all	c/ldv-races/race-3_1-container_of-global.yml	1.0204323277150174
cpu	all	c/ldv-races/race-4_1-thread_local_vars.yml	1.005380107360367
cpu	all	c/pthread-C-DAC/pthread-demo-datarace-3.yml	1.0039601926629078
cpu	all	c/pthread-atomic/dekker-unfair.yml	1.002788961954537
cpu	all	c/pthread-atomic/dekker.yml	1.0072967290564552
cpu	all	c/pthread-atomic/szymanski.yml	1.0005624807297773
cpu	all	c/pthread-atomic/time_var_mutex.yml	1.0200175979985322
cpu	all	c/pthread-deagle/circular_buffer_bad.yml	1.0011684583187528
cpu	all	c/pthread-ext/01b_inc.yml	1.0116100356861863
cpu	all	c/pthread-ext/02_inc_cas.yml	0.9924247555236432
cpu	all	c/pthread-ext/14_spin2003.yml	1.0096511959138643
cpu	all	c/pthread-ext/29_conditionals_vs.yml	0.9692623289607363
cpu	all	c/pthread-ext/43_NetBSD_sysmon_power_sliced.yml	1.0102136859785171
cpu	all	c/pthread-ext/45_monabsex1_vs.yml	1.0176415583045249
cpu	all	c/pthread-ext/46_monabsex2_vs.yml	0.9947680155348316
cpu	all	c/pthread-ext/48_ticket_lock_low_contention_vs-pthread.yml	1.016299250102968
cpu	all	c/pthread-ext/48_ticket_lock_low_contention_vs.yml	1.0138723087291264
cpu	all	c/pthread-theta/exponential-nondet.yml	1.0052551373786465
